time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
86,149,180.0,885,-20.104472740000002,76288,0.0003,1480,-1.8791825577616692,0.08042220771312714,0.0031713839,0.10114951841533185,0.1,0.9789043925702572,-0.01022170228534378,0.1326171875
86,150,180.0,891,-20.12322052,76800,0.0003,1490,-1.8855820566415786,0.26144158840179443,0.0033442692,0.3210042122751474,0.1,0.9221820458769798,-0.012329089420381934,0.1572265625
86,151,180.0,896,-20.15563538,77312,0.0003,1500,-1.897703228890896,0.030361611396074295,0.0037770951,0.2351952071301639,0.1,0.933849073946476,-0.011325334891444072,0.1615234375
86,152,180.0,902,-20.130027849999998,77824,0.0003,1510,-1.898101407289505,0.02597787044942379,0.0033997882,0.2156312451697886,0.1,0.9512842521071434,-0.013986498145095538,0.221484375
86,153,180.0,907,-20.118053070000002,78336,0.0003,1520,-1.8227433308959007,-0.025124723091721535,0.0041762907,0.10447490788064898,0.1,0.9743164256215096,-0.013216748757986351,0.155859375
86,154,180.0,913,-20.1103145,78848,0.0003,1530,-1.867897778749466,0.017135698348283768,0.0029104874,0.18297249218448997,0.1,0.9446962960064411,-0.00942130467738025,0.125
86,155,180.0,919,-20.1069522,79360,0.0003,1540,-1.89658814817667,0.039537012577056885,0.0023084497,0.14945068885572255,0.1,0.9693647399544716,-0.007646156195551157,0.121875
86,156,180.0,925,-20.125820929999996,79872,0.0003,1550,-1.8520594090223312,0.16755011677742004,0.0039478648,0.14436802808195354,0.1,0.9693066980689764,-0.011546930795884692,0.1681640625
86,157,180.0,931,-20.136812239999998,80384,0.0003,1560,-1.8285941258072853,0.055676378309726715,0.003467149,0.15801548245362937,0.1,0.9569664113223553,-0.013487025164067745,0.21796875
86,158,180.0,937,-20.11032722,80896,0.0003,1570,-1.7945960626006126,0.05473703518509865,0.0033368934,0.13152321251109242,0.1,0.9670658633112907,-0.008693125855643302,0.1404296875
86,159,180.0,943,-20.092658819999997,81408,0.0003,1580,-1.8297038048505783,-0.005653742700815201,0.0031347785,0.15021840245462953,0.1,0.9623070508241653,-0.008125496140564792,0.0953125
86,160,180.0,948,-20.07192784,81920,0.0003,1590,-1.765407109260559,0.0007080836221575737,0.004657602,0.11874640949536115,0.1,0.9701984338462353,-0.01169093644421082,0.18671875
86,161,180.0,954,-20.11342105,82432,0.0003,1600,-1.8402264654636382,0.086117222905159,0.0033369288,0.18495766194537283,0.1,0.949489027261734,-0.009751971502555534,0.1021484375
86,162,180.0,960,-20.091144959999998,82944,0.0003,1610,-1.8570114210247994,0.03890872746706009,0.0027420584,0.1261311223730445,0.1,0.9743847027420998,-0.006518412247532979,0.1236328125
86,163,180.0,966,-20.11954711,83456,0.0003,1620,-1.800802506506443,0.09669438004493713,0.0030205657,0.14716715982649475,0.1,0.9557333365082741,-0.009123283717781306,0.13828125
86,164,180.0,972,-20.125314999999997,83968,0.0003,1630,-1.758791907131672,0.00900065153837204,0.003434171,0.15689631910063326,0.1,0.9368752017617226,-0.013109696673927829,0.1712890625
86,165,180.0,978,-20.162222449999998,84480,0.0003,1640,-1.8209853261709212,0.05348094925284386,0.0037744986,0.15489683956839145,0.1,0.954693891108036,-0.012125625077169388,0.178125
86,166,180.0,984,-20.162887989999998,84992,0.0003,1650,-1.8612186759710312,0.06578008085489273,0.0022626892,0.20863277809694408,0.1,0.948435802012682,-0.008608316298341379,0.109375
86,167,180.0,991,-20.16732939,85504,0.0003,1660,-1.7978627607226372,0.06656743586063385,0.003967688,0.10821191121358424,0.1,0.9725638777017593,-0.009233068686444312,0.173046875
86,168,180.0,996,-20.148881430000003,86016,0.0003,1670,-1.806487685441971,0.02235104888677597,0.004255092,0.1350694180233404,0.1,0.9598772339522839,-0.009921137918718159,0.2033203125
86,169,180.0,1001,-20.158996039999998,86528,0.0003,1680,-1.807216788828373,0.03660885989665985,0.0038453427,0.11193132421467453,0.1,0.9734170231968164,-0.012734134116908536,0.191015625
86,170,180.0,1006,-20.17285128,87040,0.0003,1690,-1.8024124145507812,-0.010786822065711021,0.0033955593,0.128093357430771,0.1,0.9687164425849915,-0.013013353140559047,0.146484375
86,171,180.0,1011,-20.1928415,87552,0.0003,1700,-1.7319247767329216,0.061851099133491516,0.0033748536,0.19034893880598247,0.1,0.9267513006925583,-0.009040231071412563,0.15546875
86,172,180.0,1015,-20.1682786,88064,0.0003,1710,-1.7672882989048957,0.01925482042133808,0.004378496,0.20312026073224843,0.1,0.927767388522625,-0.010542885831091553,0.188671875
86,173,180.0,1020,-20.170166310000003,88576,0.0003,1720,-1.807113079726696,0.0003645755350589752,0.0037119826,0.13555304519832134,0.1,0.9639893285930157,-0.01170963174663484,0.1572265625
86,174,180.0,1025,-20.150435449999996,89088,0.0003,1730,-1.725672471523285,0.04405469447374344,0.0030464106,0.11203836021013558,0.1,0.9689376782625914,-0.010048655624268576,0.19453125
86,175,180.0,1030,-20.15080961,89600,0.0003,1740,-1.6991993248462678,0.02176303043961525,0.0030416844,0.14795470428653063,0.1,0.9447471462190151,-0.011310357588808984,0.1216796875
87,176,180.0,1035,-20.147687579999996,90112,0.0003,1750,-1.7812580436468124,0.002214064821600914,0.0019436434,0.10929242244455964,0.1,0.9643943086266518,-0.006830998673103749,0.070703125
87,177,180.0,1040,-20.12600928,90624,0.0003,1760,-1.7507779806852342,-0.007360347546637058,0.003605894,0.09012695655692368,0.1,0.9782466571778059,-0.010117403493495658,0.129296875
87,178,180.0,1044,-20.1550756,91136,0.0003,1770,-1.766260552406311,0.01413213275372982,0.004707605,0.19278261214494705,0.1,0.946231234818697,-0.012760287505807355,0.214453125
87,179,180.0,1049,-20.16322997,91648,0.0003,1780,-1.7790415570139886,-0.006036687642335892,0.0032253384,0.12553657474927604,0.1,0.9657040685415268,-0.013084430276649073,0.1443359375
87,180,180.0,1054,-20.168755000000004,92160,0.0003,1790,-1.8476926535367966,0.01510176807641983,0.0032157812,0.18073546686209738,0.1,0.9472382813692093,-0.009857275235117414,0.1693359375
87,181,180.0,1059,-20.165428830000003,92672,0.0003,1800,-1.7500859767198562,0.13023844361305237,0.0029972512,0.14055958843091504,0.1,0.966676015406847,-0.009764817269751803,0.144140625
87,182,180.0,1064,-20.13626886,93184,0.0003,1810,-1.797542902827263,0.17518217861652374,0.0036784643,0.12425252625253051,0.1,0.9615711197257042,-0.009339485503733157,0.158984375
87,183,180.0,1069,-20.12785932,93696,0.0003,1820,-1.7616901397705078,0.03468560427427292,0.0033988596,0.08326363128144294,0.1,0.9775729943066835,-0.012223642627941445,0.14921875
87,184,180.0,1074,-20.09922823,94208,0.0003,1830,-1.741257305443287,0.00043395813554525375,0.0023216773,0.0994412537664175,0.1,0.9773747585713863,-0.007260398776270449,0.096484375
87,185,180.0,1078,-20.093229770000004,94720,0.0003,1840,-1.7211278691887855,0.01255795732140541,0.0025189137,0.1334747975692153,0.1,0.9611596390604973,-0.00770696253166534,0.104296875
87,186,180.0,1083,-20.066709559999996,95232,0.0003,1850,-1.7968451753258705,0.05239157751202583,0.0037785002,0.14017502805218102,0.1,0.9702014364302158,-0.009533425368135794,0.151953125
87,187,180.0,1088,-20.079771809999997,95744,0.0003,1860,-1.7785121873021126,0.06903016567230225,0.0036075758,0.14876236279960722,0.1,0.9625620730221272,-0.01110847484669648,0.14453125
87,188,180.0,1094,-20.110190239999998,96256,0.0003,1870,-1.7065775275230408,0.10231788456439972,0.0025184352,0.17537831487134098,0.1,0.9514767974615097,-0.010887769376859069,0.11796875
88,189,180.0,1099,-20.122210550000002,96768,0.0003,1880,-1.7230280622839929,-0.011072268709540367,0.0030778765,0.1249483296647668,0.1,0.9635218530893326,-0.012381381151499227,0.1875
88,190,180.0,1104,-20.093800160000004,97280,0.0003,1890,-1.7086720049381257,-0.007900090888142586,0.0031843097,0.1004590277094394,0.1,0.9764758460223675,-0.01206790295545943,0.1888671875
88,191,180.0,1109,-20.10138634,97792,0.0003,1900,-1.6056503012776375,-0.006026086397469044,0.003303017,0.11023403687868268,0.1,0.9712032247334719,-0.009302468143869192,0.123828125
88,192,180.0,1114,-20.060574780000003,98304,0.0003,1910,-1.5639649525284767,0.05702267214655876,0.0019482044,0.10374529864639044,0.1,0.969672616571188,-0.007729647937230766,0.0896484375
88,193,180.0,1119,-20.05597449,98816,0.0003,1920,-1.5990072458982467,0.056331001222133636,0.0024108442,0.18573747957125306,0.1,0.9475029595196247,-0.010808427387382835,0.121875
88,194,180.0,1124,-20.07354136,99328,0.0003,1930,-1.664309749007225,0.02314015105366707,0.0045094388,0.09577993650455027,0.1,0.9654514789581299,-0.011681911675259471,0.1603515625
88,195,180.0,1128,-20.047890310000003,99840,0.0003,1940,-1.5425366044044495,0.017476597800850868,0.002235774,0.20276372800581158,0.1,0.9269481301307678,-0.008211722987471148,0.10859375
88,196,180.0,1133,-20.015885219999998,100352,0.0003,1950,-1.530156072974205,0.08668851107358932,0.0015821841,0.25580839468166233,0.1,0.937478817999363,-0.0073121641529724,0.087109375
88,197,180.0,1138,-20.00622448,100864,0.0003,1960,-1.5315694496035577,0.011633411049842834,0.0042770114,0.15038083449471742,0.1,0.9545220360159874,-0.011200280115008353,0.199609375
88,198,180.0,1143,-20.01600387,101376,0.0003,1970,-1.5234732344746589,0.03883877024054527,0.0027705282,0.11454420245718211,0.1,0.9710595197975636,-0.008161204445059411,0.1125
88,199,180.0,1148,-19.998469420000003,101888,0.0003,1980,-1.6056333109736443,0.04708797484636307,0.0030319435,0.18473075819201767,0.1,0.9431863985955715,-0.011119000014150515,0.1478515625
88,200,180.0,1152,-19.984082389999998,102400,0.0003,1990,-1.6005196481943131,0.006301393732428551,0.0032768187,0.15211123889312148,0.1,0.9532879702746868,-0.008732631406746804,0.1271484375
88,201,180.0,1157,-19.980180969999996,102912,0.0003,2000,-1.5458810314536096,0.004475908353924751,0.004073773,0.08261852201540024,0.1,0.9766536187380552,-0.010448950441787019,0.141015625
88,202,180.0,1162,-19.951728609999996,103424,0.0003,2010,-1.5712012559175492,0.0497363805770874,0.0032001655,0.10908606313169003,0.1,0.962956078350544,-0.010102981911040842,0.1734375
88,203,180.0,1167,-19.977982869999998,103936,0.0003,2020,-1.509194116294384,0.1581747829914093,0.0022830036,0.18253181502223015,0.1,0.9197822660207748,-0.009543513361131772,0.1404296875
89,204,180.0,1172,-19.982503449999996,104448,0.0003,2030,-1.6027168706059456,0.014057669788599014,0.002848439,0.18376964181661606,0.1,0.9360755160450935,-0.008601747115608304,0.124609375
89,205,180.0,1177,-19.96417002,104960,0.0003,2040,-1.5194699227809907,0.17703625559806824,0.002918336,0.1935843622777611,0.1,0.9170592054724693,-0.008739840594353154,0.091015625
89,206,180.0,1182,-19.95432786,105472,0.0003,2050,-1.5054608419537545,0.11665830761194229,0.0016507461,0.1659531560493633,0.1,0.938657321035862,-0.006583234429126605,0.08046875
89,207,180.0,1187,-19.931792539999996,105984,0.0003,2060,-1.536241054534912,-0.007280942052602768,0.003806253,0.09769755713641644,0.1,0.9709683116525412,-0.012604028813075274,0.2267578125
89,208,180.0,1191,-19.9371388,106496,0.0003,2070,-1.4339464843273162,-0.012808570638298988,0.0026159235,0.11183721884153783,0.1,0.9679384082555771,-0.008459789084736258,0.11015625
89,209,180.0,1196,-19.96060897,107008,0.0003,2080,-1.3630442768335342,0.04128895699977875,0.0031940625,0.12420478179119528,0.1,0.9579204246401787,-0.010538479709066451,0.1384765625
89,210,180.0,1201,-19.95577789,107520,0.0003,2090,-1.381901067495346,0.12755738198757172,0.0024409872,0.13188525093719364,0.1,0.9576301239430904,-0.006628247769549489,0.1359375
89,211,180.0,1206,-19.93168904,108032,0.0003,2100,-1.398765605688095,-0.0005629118531942368,0.0031604003,0.15193489324301482,0.1,0.9572409950196743,-0.0106997232476715,0.1447265625
89,212,180.0,1211,-19.92199593,108544,0.0003,2110,-1.3845312938094139,0.0071070631965994835,0.0020662511,0.12008243440650404,0.1,0.9664201810956001,-0.012505659455200657,0.112109375
89,213,180.0,1216,-19.89608308,109056,0.0003,2120,-1.289282564818859,0.04881640151143074,0.0026262105,0.12689954268280418,0.1,0.9569255821406841,-0.008229884528554976,0.1236328125
89,214,180.0,1221,-19.860152069999998,109568,0.0003,2130,-1.351681512594223,0.10461759567260742,0.005766309,0.1206309471046552,0.1,0.9579757936298847,-0.012413244738127105,0.155859375
89,215,180.0,1226,-19.824279299999997,110080,0.0003,2140,-1.346343719959259,0.00702526792883873,0.0041371826,0.12070630255620926,0.1,0.9514703117311001,-0.010991112340707331,0.1521484375
89,216,180.0,1231,-19.82599956,110592,0.0003,2150,-1.259084191918373,0.010577201843261719,0.0035843411,0.13420805260539054,0.1,0.9631381817162037,-0.008126676760730334,0.126171875
89,217,180.0,1236,-19.85118219,111104,0.0003,2160,-1.2517960146069527,0.05727041885256767,0.002644733,0.15890172261279076,0.1,0.9474557004868984,-0.005915604060282931,0.1078125
89,218,180.0,1241,-19.8370222,111616,0.0003,2170,-1.4168399930000306,0.13474240899085999,0.0020063373,0.13273079544305802,0.1,0.9668735079467297,-0.007553081380319781,0.1013671875
90,219,180.0,1245,-19.852022960000003,112128,0.0003,2180,-1.1901320219039917,0.012832051143050194,0.002589228,0.14658158975653351,0.1,0.9434659779071808,-0.009819465258624404,0.1564453125
90,220,180.0,1250,-19.82374514,112640,0.0003,2190,-1.2068858727812768,0.02764727734029293,0.004418317,0.16130916066467763,0.1,0.9255829975008965,-0.010345178953139111,0.1890625
90,221,180.0,1255,-19.7722823,113152,0.0003,2200,-1.199042758345604,0.016684001311659813,0.0031866678,0.12676465716212987,0.1,0.9483833611011505,-0.008737710787681863,0.1298828125
90,222,180.0,1260,-19.82211175,113664,0.0003,2210,-1.2046667620539666,0.06346507370471954,0.0016644966,0.2043165060225874,0.1,0.941134937107563,-0.0060591203742660586,0.1033203125
90,223,180.0,1265,-19.77748986,114176,0.0003,2220,-1.2727193087339401,0.060652293264865875,0.0039086062,0.1565268197678961,0.1,0.9476521946489811,-0.01074080896214582,0.1455078125
90,224,180.0,1269,-19.770676369999997,114688,0.0003,2230,-1.309949906170368,-0.0048583755269646645,0.0021683977,0.14144633987452834,0.1,0.9575945362448692,-0.008529729617293924,0.10078125
90,225,180.0,1274,-19.81065255,115200,0.0003,2240,-1.4456756010651588,0.0009311065077781677,0.0044090915,0.1484239232726395,0.1,0.9299472570419312,-0.011125316633842886,0.1857421875
90,226,180.0,1279,-19.78409256,115712,0.0003,2250,-1.3437605947256088,0.09122692793607712,0.005242764,0.13475510955322534,0.1,0.9504850767552853,-0.008485261467285454,0.1802734375
90,227,180.0,1284,-19.75709975,116224,0.0003,2260,-1.2154780715703963,0.04028092697262764,0.0032348274,0.08838763444218785,0.1,0.9704830013215542,-0.006803359609330073,0.150390625
90,228,180.0,1289,-19.76703235,116736,0.0003,2270,-1.3100926518440246,0.011094439774751663,0.0023982301,0.07587394459405913,0.1,0.9814607314765453,-0.005089904950000346,0.0892578125
90,229,180.0,1294,-19.724769709999997,117248,0.0003,2280,-1.2694417864084244,-0.0007986715063452721,0.0035295798,0.08527186422143132,0.1,0.9777562692761421,-0.007958330996916629,0.1302734375
90,230,180.0,1298,-19.7492968,117760,0.0003,2290,-1.2779511108994484,0.15516887605190277,0.0059308507,0.16789088423829526,0.1,0.9362256750464439,-0.010574528353754432,0.195703125
90,231,180.0,1303,-19.76031253,118272,0.0003,2300,-1.3757040798664093,0.05490754917263985,0.0033021984,0.13840134707279503,0.1,0.9411138445138931,-0.009627616207581013,0.139453125
90,232,180.0,1308,-19.74024039,118784,0.0003,2310,-1.2695550873875618,0.004281794652342796,0.0034971298,0.09722082831431181,0.1,0.9613174684345722,-0.00884464276896324,0.1197265625
90,233,180.0,1313,-19.70440079,119296,0.0003,2320,-1.1824257791042327,0.07127770036458969,0.0024973187,0.10919081659521908,0.1,0.9675793871283531,-0.004204435241990723,0.1125
90,234,180.0,1317,-19.72015621,119808,0.0003,2330,-1.261851541697979,0.03862980008125305,0.0040911334,0.15680937403813006,0.1,0.934795118868351,-0.007629753218498081,0.1072265625
90,235,180.0,1322,-19.717138520000002,120320,0.0003,2340,-1.2897650167346,0.05130714923143387,0.0034902268,0.09158405080670491,0.1,0.968734260648489,-0.010453399812104181,0.125390625
91,236,180.0,1327,-19.70521708,120832,0.0003,2350,-1.232607753574848,0.08382532745599747,0.0027129208,0.10836223349906504,0.1,0.9583427421748638,-0.008526151240221224,0.144921875
91,237,180.0,1332,-19.71422606,121344,0.0003,2360,-1.2481208473443985,0.02679748460650444,0.0022679702,0.1160784553270787,0.1,0.9567326046526432,-0.00893439471255988,0.1345703125
91,238,180.0,1337,-19.693239929999997,121856,0.0003,2370,-1.3017155289649964,-0.01154177077114582,0.0045703026,0.10325917661539279,0.1,0.9657330773770809,-0.007831611920846627,0.137109375
91,239,180.0,1342,-19.698704259999996,122368,0.0003,2380,-1.3679112076759339,0.019292570650577545,0.0054108147,0.08146465929457918,0.1,0.973437923938036,-0.00839326104032807,0.147265625
91,240,180.0,1346,-19.675182999999997,122880,0.0003,2390,-1.337856388092041,0.12328329682350159,0.0016789061,0.1767787911463529,0.1,0.9414629936218262,-0.005810271750669926,0.0693359375
91,241,180.0,1351,-19.674240289999997,123392,0.0003,2400,-1.2192400321364403,0.04256309196352959,0.0022607017,0.16654934855178,0.1,0.9335494413971901,-0.006048766477033496,0.10625
91,242,180.0,1356,-19.686384999999998,123904,0.0003,2410,-1.2102161079645157,0.005445252172648907,0.0030305213,0.17331656464375556,0.1,0.9373530000448227,-0.006962400212069042,0.096875
91,243,180.0,1361,-19.68884972,124416,0.0003,2420,-1.3444220319390296,0.04545128718018532,0.0033501761,0.09309785517398268,0.1,0.9612224884331226,-0.00748240816174075,0.1091796875
91,244,180.0,1366,-19.69160703,124928,0.0003,2430,-1.2542688816785812,0.014634532853960991,0.0019255388,0.17551961005665362,0.1,0.9242420420050621,-0.004728241823613644,0.0765625
91,245,180.0,1370,-19.68266386,125440,0.0003,2440,-1.2999642387032508,0.049456626176834106,0.0027958183,0.12552768434397876,0.1,0.9566175900399685,-0.009348669432802126,0.127734375
91,246,180.0,1375,-19.69457795,125952,0.0003,2450,-1.2727753475308419,0.0736771896481514,0.0029179282,0.12876095636747778,0.1,0.9503797590732574,-0.007202385069103911,0.1037109375
91,247,180.0,1380,-19.67981772,126464,0.0003,2460,-1.2050523594021798,0.031646955758333206,0.0046112286,0.10316617502830923,0.1,0.9668305478990078,-0.0077144815877545625,0.136328125
91,248,180.0,1385,-19.67702644,126976,0.0003,2470,-1.2075792267918586,0.012013595551252365,0.001947338,0.10006098672747613,0.1,0.9701455757021904,-0.006152979999023955,0.06328125
91,249,180.0,1390,-19.679545360000002,127488,0.0003,2480,-1.2716362729668618,-0.012244390323758125,0.0030494402,0.11620391012402251,0.1,0.9673040136694908,-0.010045337991323322,0.1556640625
91,250,180.0,1395,-19.68874295,128000,0.0003,2490,-1.1708425477147102,0.03252864629030228,0.002236431,0.0816567312926054,0.1,0.9776319079101086,-0.005475960689364001,0.1298828125
91,251,180.0,1399,-19.68897767,128512,0.0003,2500,-1.2348602637648582,0.06527525186538696,0.002022204,0.10419831697363406,0.1,0.9627415351569653,-0.006228501570876688,0.09765625
91,252,180.0,1404,-19.67160999,129024,0.0003,2510,-1.2668617963790894,0.06430333852767944,0.0037193107,0.09136066944338381,0.1,0.973316477611661,-0.009251127686002291,0.1529296875
91,253,180.0,1409,-19.693218850000004,129536,0.0003,2520,-1.391382797062397,0.04665778949856758,0.0027461248,0.14528692525345832,0.1,0.9552745968103409,-0.011899067810736597,0.1572265625
91,254,180.0,1414,-19.70375732,130048,0.0003,2530,-1.4300810977816583,0.027785923331975937,0.0061722486,0.08767627400811762,0.1,0.9735303390771151,-0.010794670795439743,0.19765625
91,255,180.0,1419,-19.726530269999998,130560,0.0003,2540,-1.406148236989975,0.041062094271183014,0.004589249,0.1198740750318393,0.1,0.9690498299896717,-0.008815102861262858,0.1876953125
92,256,180.0,1424,-19.752845009999998,131072,0.0003,2550,-1.4160889849066733,0.0765867754817009,0.005042874,0.2623217164538801,0.1,0.9404152035713196,-0.008222511358326301,0.130859375
92,257,180.0,1429,-19.74447223,131584,0.0003,2560,-1.2842227280139924,0.09190669655799866,0.002322642,0.12247517416253687,0.1,0.9632837027311325,-0.008342732657911255,0.1068359375
92,258,180.0,1433,-19.74055147,132096,0.0003,2570,-1.156581623852253,0.0782737135887146,0.0025170564,0.11996876639313996,0.1,0.9612888135015965,-0.008164332492742687,0.1482421875
92,259,180.0,1438,-19.728993390000003,132608,0.0003,2580,-1.1198428273200989,0.05113062262535095,0.0031660488,0.0796264932025224,0.1,0.9780054148286581,-0.008716386367450469,0.147265625
92,260,180.0,1443,-19.692919590000002,133120,0.0003,2590,-1.2372128501534463,0.0007879976183176041,0.0056957696,0.08199861861066893,0.1,0.9727555923163891,-0.011051080329343677,0.2208984375
92,261,180.0,1448,-19.714247819999997,133632,0.0003,2600,-1.2070085391402245,-0.01529194600880146,0.0057095867,0.10870466216001659,0.1,0.9645547792315483,-0.008237220314913429,0.1654296875
92,262,180.0,1453,-19.75783778,134144,0.0003,2610,-1.2279292210936545,-0.0004337430000305176,0.0046757325,0.1038687042426318,0.1,0.9647154808044434,-0.00848710362915881,0.108203125
92,263,180.0,1458,-19.80180238,134656,0.0003,2620,-1.32471861243248,0.023524776101112366,0.0038304082,0.09549664643127471,0.1,0.9716617427766323,-0.007333679316798225,0.149609375
92,264,180.0,1462,-19.81521464,135168,0.0003,2630,-1.2566367253661155,0.03142199292778969,0.003931093,0.1637163108214736,0.1,0.9411350563168526,-0.008492500105057843,0.1619140625
92,265,180.0,1467,-19.79729537,135680,0.0003,2640,-1.321504256129265,-0.00010324828326702118,0.0030639786,0.10135081456974149,0.1,0.9655551761388779,-0.011666242184583097,0.1375
92,266,180.0,1472,-19.75924331,136192,0.0003,2650,-1.1410864770412446,0.08483201265335083,0.0013593857,0.08584747116547078,0.1,0.9738450758159161,-0.005409566237358376,0.077734375
92,267,180.0,1477,-19.796078829999995,136704,0.0003,2660,-1.2397072479128837,-0.00902196392416954,0.002662736,0.08106231114361435,0.1,0.9786943029612303,-0.009721105970675126,0.1427734375
92,268,180.0,1482,-19.818613059999997,137216,0.0003,2670,-1.2975702375173568,0.016054337844252586,0.002180635,0.10705059790052474,0.1,0.967051949352026,-0.0046116037119645625,0.0775390625
92,269,180.0,1486,-19.78299824,137728,0.0003,2680,-1.135365629196167,0.054835326969623566,0.0020288355,0.08579408910591155,0.1,0.9728006813675165,-0.0067382629553321746,0.1095703125
92,270,180.0,1491,-19.784336610000004,138240,0.0003,2690,-1.182946188747883,0.08010027557611465,0.0021640183,0.16348750093020498,0.1,0.9531674534082413,-0.007409398598247208,0.112109375
92,271,180.0,1496,-19.781543839999998,138752,0.0003,2700,-1.2753983721137048,0.028194420039653778,0.0024811304,0.12175409456249327,0.1,0.9586447924375534,-0.005472489818930626,0.1126953125
92,272,180.0,1501,-19.79641807,139264,0.0003,2710,-1.260978063941002,0.030853381380438805,0.0036371453,0.14952341723255813,0.1,0.9480729512870312,-0.009864346805261447,0.171484375
92,273,180.0,1506,-19.773849390000002,139776,0.0003,2720,-1.3499642208218574,0.051465120166540146,0.0026126355,0.07214249402750283,0.1,0.9757426641881466,-0.007377723537501879,0.1447265625
92,274,180.0,1511,-19.78730945,140288,0.0003,2730,-1.1703059896826744,0.009648941457271576,0.0049098884,0.08899500675033778,0.1,0.9725635219365358,-0.009506077592959628,0.133203125
92,275,180.0,1515,-19.78117066,140800,0.0003,2740,-1.1341162264347076,0.03222144395112991,0.0038425678,0.10722083162982017,0.1,0.9607009701430798,-0.00895088798715733,0.1404296875
92,276,180.0,1520,-19.812401020000003,141312,0.0003,2750,-1.163905593752861,0.02133139595389366,0.0029932884,0.15843711858615278,0.1,0.9416275024414062,-0.00532430851017125,0.108203125
92,277,180.0,1526,-19.79677766,141824,0.0003,2760,-1.1715243950486183,0.0007967939600348473,0.0033024056,0.07583355300594122,0.1,0.9731321893632412,-0.008100930158980191,0.112109375
92,278,180.0,1531,-19.81323061,142336,0.0003,2770,-1.2164221286773682,0.02821468561887741,0.002210265,0.13117992117768154,0.1,0.9605278670787811,-0.00799728610436432,0.084375
92,279,180.0,1536,-19.75354214,142848,0.0003,2780,-1.07126729413867,0.06116490811109543,0.002414642,0.09245667571667582,0.1,0.9651795662939548,-0.006134601577650755,0.099609375
92,280,180.0,1542,-19.740162939999998,143360,0.0003,2790,-1.1344181045889854,0.010094363242387772,0.0019146423,0.11123216322157532,0.1,0.9565588273108006,-0.007011143447016366,0.08125
92,281,180.0,1547,-19.76334092,143872,0.0003,2800,-1.0294652178883552,0.017390858381986618,0.004206011,0.09866830783430487,0.1,0.9449171014130116,-0.007309353089658544,0.1228515625
92,282,180.0,1552,-19.77065531,144384,0.0003,2810,-0.9021983683109284,0.004845604300498962,0.0033752765,0.11781198210082948,0.1,0.9494727961719036,-0.003592086338903755,0.072265625
92,283,180.0,1558,-19.76441166,144896,0.0003,2820,-1.0087687969207764,-0.0023695891723036766,0.0018916331,0.10133590506156906,0.1,0.9658308774232864,-0.004549429551116191,0.0587890625
92,284,180.0,1563,-19.76400781,145408,0.0003,2830,-0.978456611931324,-0.004048705566674471,0.0040488695,0.060035298054572195,0.1,0.980282686650753,-0.008969618077389895,0.146875
92,285,180.0,1569,-19.78217565,145920,0.0003,2840,-0.9606016479432583,0.0019521890208125114,0.0022456187,0.12823765585198998,0.1,0.9548720344901085,-0.007177751796552912,0.087109375
93,286,180.0,1574,-19.79186723,146432,0.0003,2850,-1.0311420500278472,0.03407736495137215,0.0033570067,0.17784938523545862,0.1,0.9348551705479622,-0.00620746350614354,0.146875
93,287,180.0,1579,-19.788705470000004,146944,0.0003,2860,-0.7741257354617119,0.007408538833260536,0.0020488612,0.10683473038952798,0.1,0.9514139592647552,-0.006196194072254002,0.080078125
93,288,180.0,1585,-19.76977667,147456,0.0003,2870,-0.8217035122215748,0.07401036471128464,0.002134256,0.10537654515355825,0.1,0.9620245099067688,-0.00387671738571953,0.0771484375
93,289,180.0,1590,-19.74360282,147968,0.0003,2880,-0.8706325240433216,0.010068684816360474,0.0017132655,0.09176698960363865,0.1,0.9676774479448795,-0.0051551138050854204,0.0671875
93,290,180.0,1595,-19.73552022,148480,0.0003,2890,-1.0110776528716088,-0.018227051943540573,0.0070203133,0.13363313900772483,0.1,0.9504778981208801,-0.00788276775565464,0.1107421875
93,291,180.0,1601,-19.71925943,148992,0.0003,2900,-0.9018990941345691,-0.00139688141644001,0.0037844367,0.06231386394938454,0.1,0.9846472227945924,-0.005409557448001578,0.10703125
93,292,180.0,1606,-19.68156011,149504,0.0003,2910,-0.9306119687855243,0.08285673707723618,0.0022621257,0.0911413965281099,0.1,0.9691960513591766,-0.006037675030529499,0.0873046875
93,293,180.0,1611,-19.69191392,150016,0.0003,2920,-0.9641818009316921,0.08785849809646606,0.004994847,0.10262708915397525,0.1,0.9602987766265869,-0.007893192343181,0.1109375
93,294,180.0,1617,-19.67009536,150528,0.0003,2930,-1.0597998961806296,0.013146460056304932,0.0040148012,0.17854461027309299,0.1,0.9408643841743469,-0.00930346506065689,0.1212890625
93,295,180.0,1622,-19.688227219999998,151040,0.0003,2940,-1.026604551076889,0.012581096030771732,0.004370426,0.08124393216567113,0.1,0.9696249775588512,-0.008758700382895768,0.159375
93,296,180.0,1628,-19.70714931,151552,0.0003,2950,-0.9817630752921105,0.04636894911527634,0.003658386,0.12447422214318067,0.1,0.9419169686734676,-0.00858535195584409,0.1193359375
