time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,train/n_updates,train/learning_rate,train/loss,train/clip_fraction
296,2046,-6.385125869999999,74,60.0,151552,0.019600845559034498,-0.013937684957636521,0.7767086178064346,0.2,-2.1132547080516817,0.01090266,2950,0.0003,-0.11327803134918213,0.0802734375
297,2053,-6.393684340000001,74,60.0,152064,0.013944220612756908,-0.025204916042275725,0.8264148980379105,0.2,-2.097061410546303,0.01251751,2960,0.0003,-0.13214370608329773,0.1220703125
298,2060,-6.391492400000001,74,60.0,152576,0.01492056698189117,-0.014161973536829464,0.836095780134201,0.2,-2.0910603016614915,0.008404743,2970,0.0003,-0.11002262681722641,0.05859375
299,2067,-6.4042211500000015,74,60.0,153088,0.01389445317327045,-0.019310170644894244,0.8737890869379044,0.2,-2.0769994497299193,0.0125566395,2980,0.0003,-0.14268580079078674,0.10390625
300,2074,-6.45090313,74,60.0,153600,0.013612829416524619,-0.012948782462626696,0.8655834943056107,0.2,-2.1105317026376724,0.0105507765,2990,0.0003,-0.11567715555429459,0.0919921875
301,2081,-6.443933360000001,74,60.0,154112,0.014571594761218876,-0.01758608761592768,0.8988389149308205,0.2,-2.1118256568908693,0.0149108805,3000,0.0003,-0.1212347224354744,0.115234375
302,2088,-6.42737755,74,60.0,154624,0.012342716136481613,-0.016458569187670948,0.8886935785412788,0.2,-2.0810677468776704,0.010432474,3010,0.0003,-0.10737508535385132,0.0736328125
303,2095,-6.4253015499999995,74,60.0,155136,0.014255631988635286,-0.027708092785906045,0.793021485209465,0.2,-2.083369532227516,0.015329359,3020,0.0003,-0.16529765725135803,0.158203125
304,2102,-6.4284004900000005,74,60.0,155648,0.014736384042771533,-0.020984580856747925,0.8383459001779556,0.2,-2.0853644222021104,0.011422912,3030,0.0003,-0.1308576911687851,0.098046875
305,2109,-6.440397849999999,74,60.0,156160,0.012552610225975513,-0.019670278520788998,0.8315529972314835,0.2,-2.111467605829239,0.010622617,3040,0.0003,-0.14596779644489288,0.08046875
306,2116,-6.421505890000001,74,60.0,156672,0.007464918383629992,-0.026035628071986137,0.9181996956467628,0.2,-2.0917735189199447,0.014707508,3050,0.0003,-0.13055448234081268,0.178515625
307,2123,-6.429969950000001,74,60.0,157184,0.010408054251456633,-0.02031726982968394,0.8725691586732864,0.2,-2.099921724200249,0.012664932,3060,0.0003,-0.1285211443901062,0.1029296875
308,2131,-6.39754761,73,60.0,157696,0.014628640771843494,-0.01922518617939204,0.76823291182518,0.2,-2.0296740546822547,0.012405768,3070,0.0003,-0.08116243779659271,0.075390625
309,2138,-6.42279734,73,60.0,158208,0.011782750650309027,-0.026081012829672547,0.835082620382309,0.2,-1.9809731349349022,0.013200839,3080,0.0003,-0.14411337673664093,0.1365234375
310,2145,-6.4041917,73,60.0,158720,0.010824570327531546,-0.018802911014063284,0.8418647646903992,0.2,-2.012073189020157,0.0139482245,3090,0.0003,-0.12399536371231079,0.176171875
311,2152,-6.3565662099999996,73,60.0,159232,0.02120539065217599,-0.015415656007826328,0.7670656889677048,0.2,-2.0029031917452813,0.010804969,3100,0.0003,-0.10689792782068253,0.090625
312,2158,-6.3814103399999995,73,60.0,159744,0.018491001054644584,-0.014748334576142951,0.817823737859726,0.2,-2.0406035259366035,0.012738482,3110,0.0003,-0.10421750694513321,0.121484375
313,2165,-6.394480899999999,73,60.0,160256,0.017742906464263797,-0.031161717773647978,0.8859243541955948,0.2,-2.123031088709831,0.017074626,3120,0.0003,-0.15550723671913147,0.264453125
314,2172,-6.4264969,73,60.0,160768,0.005577669787453487,-0.018584792909678072,0.9521449692547321,0.2,-2.0875451654195785,0.010181246,3130,0.0003,-0.11420965939760208,0.0984375
315,2180,-6.4183667999999985,73,60.0,161280,0.01886662682518363,-0.015798680012812837,0.8767606988549232,0.2,-2.069660744071007,0.010615667,3140,0.0003,-0.1305919885635376,0.087109375
316,2187,-6.425267690000001,73,60.0,161792,0.011297852927236817,-0.016329403180861846,0.8825946673750877,0.2,-2.083647385239601,0.012482172,3150,0.0003,-0.12820205092430115,0.0884765625
317,2194,-6.435872819999999,73,60.0,162304,0.009406579803908244,-0.024983594595687462,0.9244143143296242,0.2,-2.1221437394618987,0.01489159,3160,0.0003,-0.15331412851810455,0.180859375
318,2201,-6.439163399999999,73,60.0,162816,0.019135031732730567,-0.017146089050220324,0.8887403979897499,0.2,-2.1044372975826264,0.0123705715,3170,0.0003,-0.10940701514482498,0.0943359375
319,2208,-6.487481109999999,73,60.0,163328,0.0061842789349611845,-0.02575344421202317,0.9144046157598495,0.2,-2.0886222034692765,0.012620928,3180,0.0003,-0.10538548976182938,0.1302734375
320,2215,-6.526621950000001,73,60.0,163840,0.008851380855776369,-0.017861314897891133,0.9338396936655045,0.2,-2.0821708709001543,0.010242812,3190,0.0003,-0.1464533656835556,0.0966796875
321,2222,-6.5065117599999995,73,60.0,164352,0.011889253946719691,-0.017394144233549014,0.9203741177916527,0.2,-2.082451859116554,0.012106566,3200,0.0003,-0.13698512315750122,0.105859375
322,2229,-6.496686929999998,73,60.0,164864,0.005493497638963163,-0.023569512565154584,0.9031825810670853,0.2,-2.146963304281235,0.011104286,3210,0.0003,-0.14592944085597992,0.098046875
323,2237,-6.51375387,73,60.0,165376,0.007088875758927316,-0.024054833920672536,0.8866480961441994,0.2,-2.1246674567461015,0.012918682,3220,0.0003,-0.16129440069198608,0.175
324,2244,-6.4563700399999995,73,60.0,165888,0.004386658084695227,-0.016181701252935454,0.9585480839014053,0.2,-2.148985096812248,0.009699073,3230,0.0003,-0.14391721785068512,0.0830078125
325,2252,-6.44775185,73,60.0,166400,0.013105925230775028,-0.017254641145700588,0.8163046538829803,0.2,-2.061344566941261,0.010684647,3240,0.0003,-0.12525543570518494,0.11875
326,2265,-6.43349063,73,60.0,166912,0.006739022684632801,-0.03351563304313458,0.9300388246774673,0.2,-2.0256715655326842,0.017285056,3250,0.0003,-0.11415348201990128,0.2220703125
327,2273,-6.4076086199999995,73,60.0,167424,0.006932412821333856,-0.022980413131881504,0.9199572503566742,0.2,-2.0383545249700545,0.012185349,3260,0.0003,-0.13678885996341705,0.116015625
328,2280,-6.405743619999999,73,60.0,167936,0.016683292598463594,-0.018976105173351243,0.792378231883049,0.2,-2.0193067833781244,0.015143849,3270,0.0003,-0.13233880698680878,0.12265625
329,2287,-6.4067245700000015,73,60.0,168448,0.012810528662521392,-0.018891746102599426,0.9018196314573288,0.2,-2.064886048436165,0.011379719,3280,0.0003,-0.13798341155052185,0.10859375
330,2295,-6.416351109999999,73,60.0,168960,0.008407486588112079,-0.027599547745194287,0.8824677765369415,0.2,-2.1037803649902345,0.0155407395,3290,0.0003,-0.1263628602027893,0.1966796875
331,2302,-6.39155324,73,60.0,169472,0.003986906376667321,-0.02173340900626499,0.9631320349872112,0.2,-2.071359434723854,0.013421735,3300,0.0003,-0.12526510655879974,0.1181640625
332,2309,-6.3313574500000005,73,60.0,169984,0.01850557830184698,-0.018641639355337247,0.8570572882890701,0.2,-1.9788532868027686,0.011408882,3310,0.0003,-0.11009109020233154,0.11015625
333,2316,-6.34767031,73,60.0,170496,0.021570298029109834,-0.012757177249295638,0.7417252957820892,0.2,-2.011742466688156,0.009844222,3320,0.0003,-0.10196924209594727,0.058203125
334,2323,-6.402721679999998,73,60.0,171008,0.014530972519423813,-0.017161312466487288,0.8653809875249863,0.2,-1.925776833295822,0.0099857785,3330,0.0003,-0.10882842540740967,0.0927734375
335,2330,-6.387796550000001,73,60.0,171520,0.0178647888766136,-0.01435937921050936,0.8700392246246338,0.2,-2.0168552696704865,0.011764899,3340,0.0003,-0.12014712393283844,0.1427734375
336,2337,-6.373706970000001,73,60.0,172032,0.01486646236735396,-0.015160611900500953,0.8445522487163544,0.2,-2.067553515732288,0.010295844,3350,0.0003,-0.0947277843952179,0.1087890625
337,2344,-6.377909840000001,73,60.0,172544,0.014345190237509086,-0.013976883626310155,0.8193385601043701,0.2,-2.043247255682945,0.007034707,3360,0.0003,-0.14196614921092987,0.0421875
338,2352,-6.420399059999999,73,60.0,173056,0.01377017589402385,-0.020595912489807234,0.8150478303432465,0.2,-2.1189210057258605,0.016370848,3370,0.0003,-0.14159570634365082,0.1732421875
339,2359,-6.411104879999999,73,60.0,173568,0.009125346440123394,-0.015759310853900386,0.9514153599739075,0.2,-2.125475087761879,0.0074151014,3380,0.0003,-0.13668067753314972,0.0755859375
340,2366,-6.41664166,73,60.0,174080,0.022696306544821708,-0.019787833036389202,0.7864471971988678,0.2,-2.0106225222349168,0.011788096,3390,0.0003,-0.12842997908592224,0.097265625
341,2373,-6.431609109999999,73,60.0,174592,0.01642261471133679,-0.011461213586153462,0.8158734440803528,0.2,-2.0445934399962424,0.01205666,3400,0.0003,-0.10411906987428665,0.0955078125
342,2380,-6.3806293400000005,73,60.0,175104,0.011234736611368135,-0.02041102253133431,0.8965986147522926,0.2,-2.1161952197551726,0.012324341,3410,0.0003,-0.14230841398239136,0.1443359375
343,2387,-6.394811139999999,73,60.0,175616,0.015575912786880508,-0.01476562931202352,0.8116445094347,0.2,-2.115016853809357,0.009775959,3420,0.0003,-0.1256636083126068,0.0703125
344,2394,-6.410270430000001,73,60.0,176128,0.01331531159230508,-0.015398457314586268,0.9118957296013832,0.2,-2.1218195378780367,0.012346916,3430,0.0003,-0.11047139018774033,0.0923828125
345,2402,-6.40063622,73,60.0,176640,0.007780553016345948,-0.020414635207271204,0.894286759197712,0.2,-2.0843034744262696,0.013927934,3440,0.0003,-0.134865403175354,0.112890625
346,2409,-6.355366300000001,73,60.0,177152,0.015440552000654861,-0.014883505355101079,0.8840862959623337,0.2,-2.10900442302227,0.010976857,3450,0.0003,-0.11532916128635406,0.087890625
347,2416,-6.408307980000001,73,60.0,177664,0.015175496833398939,-0.024035528989043087,0.8551226854324341,0.2,-2.043485391139984,0.01902803,3460,0.0003,-0.12563182413578033,0.1802734375
348,2423,-6.403021729999999,73,60.0,178176,0.013134478143183515,-0.016359560820274056,0.8977620303630829,0.2,-2.1353350460529326,0.011552877,3470,0.0003,-0.1392769068479538,0.1130859375
349,2430,-6.3860097,73,60.0,178688,0.006103447015630081,-0.020996681228280068,0.9026277288794518,0.2,-2.0919087022542953,0.011966467,3480,0.0003,-0.15172980725765228,0.1021484375
350,2437,-6.36691918,73,60.0,179200,0.016803173295920716,-0.02027425228152424,0.6854860484600067,0.2,-2.102067556977272,0.009544285,3490,0.0003,-0.12254923582077026,0.1498046875
351,2444,-6.35623386,73,60.0,179712,0.0070817739178892225,-0.021415104746120052,0.9388890750706196,0.2,-2.1546258091926576,0.013141303,3500,0.0003,-0.16571159660816193,0.1712890625
352,2451,-6.37782291,73,60.0,180224,0.012002118438249453,-0.019863684073789044,0.877110593020916,0.2,-2.1257514387369154,0.01085647,3510,0.0003,-0.13879168033599854,0.1158203125
353,2459,-6.347492409999998,73,60.0,180736,0.016606358252465724,-0.02049131758394651,0.8618131875991821,0.2,-2.125932312011719,0.013257394,3520,0.0003,-0.1183219775557518,0.1427734375
354,2466,-6.368161859999999,73,60.0,181248,0.011799730773782357,-0.02703179615782574,0.8825648128986359,0.2,-2.119344237446785,0.0129116,3530,0.0003,-0.14779996871948242,0.158984375
355,2473,-6.33799619,73,60.0,181760,0.013172004208900034,-0.02173818424344063,0.8918499276041985,0.2,-2.140265056490898,0.013387338,3540,0.0003,-0.17679661512374878,0.1560546875
356,2480,-6.35575503,73,60.0,182272,0.014532532880548388,-0.01832908227806911,0.863042950630188,0.2,-2.096987155079842,0.0106248325,3550,0.0003,-0.13489149510860443,0.115625
357,2487,-6.35307285,73,60.0,182784,0.015310534613672645,-0.024230980803258716,0.8601172715425491,0.2,-2.1003755152225496,0.011900565,3560,0.0003,-0.1520843505859375,0.1478515625
358,2495,-6.3597172,73,60.0,183296,0.014476518688024954,-0.02445094499271363,0.846370592713356,0.2,-2.102760449051857,0.013147765,3570,0.0003,-0.12579721212387085,0.1453125
359,2504,-6.32272126,73,60.0,183808,0.0168874423019588,-0.022803534124977886,0.8092669099569321,0.2,-2.1111959129571916,0.012894591,3580,0.0003,-0.1254320591688156,0.1513671875
360,2512,-6.35136707,73,60.0,184320,0.005017520234105177,-0.02148754495428875,0.9448452442884445,0.2,-2.1075410038232802,0.0109550655,3590,0.0003,-0.1529293954372406,0.10234375
361,2519,-6.34437505,73,60.0,184832,0.007271371880779043,-0.02043012004578486,0.9091040417551994,0.2,-2.061603930592537,0.01067326,3600,0.0003,-0.12575267255306244,0.0939453125
362,2527,-6.34480265,73,60.0,185344,0.0063689575501484795,-0.02294248056714423,0.9310477748513222,0.2,-1.9984382838010788,0.01271162,3610,0.0003,-0.11788725852966309,0.13359375
363,2534,-6.33888117,73,60.0,185856,0.008058066095691175,-0.01434043754125014,0.9194635078310966,0.2,-2.03658022582531,0.009666178,3620,0.0003,-0.12008270621299744,0.106640625
364,2541,-6.30258273,73,60.0,186368,0.01396052140626125,-0.018974113353760914,0.8458150029182434,0.2,-1.9477608650922775,0.011230359,3630,0.0003,-0.12229452282190323,0.0869140625
365,2548,-6.30044091,73,60.0,186880,0.010349640256026759,-0.02269828927819617,0.8990439623594284,0.2,-1.9683256298303604,0.012220723,3640,0.0003,-0.13391271233558655,0.1513671875
366,2555,-6.272719600000001,73,60.0,187392,0.014685490250121802,-0.0171993266325444,0.7228375971317291,0.2,-1.9153402864933013,0.0088817915,3650,0.0003,-0.10566874593496323,0.075
367,2563,-6.303865589999999,73,60.0,187904,0.021419808955397458,-0.022406019287882373,0.7530158013105392,0.2,-1.9317681804299354,0.01221479,3660,0.0003,-0.11542635411024094,0.16015625
368,2571,-6.298003370000001,73,60.0,188416,0.00996277995291166,-0.01957225799560547,0.8724313378334045,0.2,-1.9384924918413162,0.012223436,3670,0.0003,-0.1480630785226822,0.119921875
369,2578,-6.265565359999999,73,60.0,188928,0.007900386225082911,-0.01788345430395566,0.9186617285013199,0.2,-1.9574717313051224,0.014424406,3680,0.0003,-0.14773817360401154,0.1638671875
370,2585,-6.261486889999999,73,60.0,189440,0.01452367363963276,-0.014323496277211235,0.7626737356185913,0.2,-1.9858765393495559,0.009833809,3690,0.0003,-0.1147041916847229,0.0794921875
371,2592,-6.299712980000001,73,60.0,189952,0.0118988239497412,-0.014275316603016109,0.7963380813598633,0.2,-2.0245564967393874,0.011626363,3700,0.0003,-0.10504404455423355,0.1099609375
372,2599,-6.29929009,73,60.0,190464,0.016812286153435708,-0.021533839555922897,0.8406529873609543,0.2,-2.0587047159671785,0.013218634,3710,0.0003,-0.1633578985929489,0.1390625
373,2606,-6.30761352,73,60.0,190976,0.015225366468075662,-0.021656140428967775,0.8130901008844376,0.2,-2.0989978313446045,0.01474159,3720,0.0003,-0.11634138971567154,0.1421875
374,2613,-6.28457449,73,60.0,191488,0.013181264261947944,-0.020298569288570434,0.7526283711194992,0.2,-2.0988471776247026,0.011550391,3730,0.0003,-0.12582062184810638,0.118359375
375,2621,-6.32112262,73,60.0,192000,0.017586819501593708,-0.025936878414358943,0.8488792032003403,0.2,-2.140084904432297,0.013574189,3740,0.0003,-0.124383844435215,0.1791015625
376,2628,-6.31602649,73,60.0,192512,0.008467917813686655,-0.017127155358321034,0.9260697960853577,0.2,-2.1599050015211105,0.011392657,3750,0.0003,-0.12338920682668686,0.11796875
377,2635,-6.31698898,73,60.0,193024,0.011579069390427322,-0.029987910704221576,0.8351886123418808,0.2,-2.0766665399074555,0.014348859,3760,0.0003,-0.14269845187664032,0.175390625
378,2642,-6.28396644,73,60.0,193536,0.01639095868449658,-0.01836284179589711,0.761119544506073,0.2,-1.9946747839450836,0.011261413,3770,0.0003,-0.134790301322937,0.111328125
379,2649,-6.3174102,73,60.0,194048,0.014677154103992507,-0.020829984807642178,0.7788242697715759,0.2,-1.9688506841659545,0.013518099,3780,0.0003,-0.1442333459854126,0.144921875
380,2656,-6.31312538,73,60.0,194560,0.024472606391645967,-0.01759591404115781,0.7530204951763153,0.2,-1.9951653391122819,0.010762956,3790,0.0003,-0.12652142345905304,0.0787109375
381,2663,-6.327326519999999,73,60.0,195072,0.015021458512637764,-0.021303728292696177,0.7886265069246292,0.2,-1.9955163702368737,0.013538133,3800,0.0003,-0.14113445580005646,0.1572265625
382,2670,-6.3287687199999985,73,60.0,195584,0.016031950898468494,-0.023028671625070274,0.8101142644882202,0.2,-1.9443425804376602,0.011555932,3810,0.0003,-0.1453162580728531,0.12890625
383,2678,-6.36342223,73,60.0,196096,0.026900823100004346,-0.009460955567192286,0.7184874713420868,0.2,-1.9777302339673042,0.0067255576,3820,0.0003,-0.11430978775024414,0.0384765625
384,2686,-6.328978159999999,73,60.0,196608,0.015387161239050328,-0.02020446917740628,0.8927606865763664,0.2,-2.0470448315143583,0.011348003,3830,0.0003,-0.13182984292507172,0.141796875
385,2693,-6.310445739999999,73,60.0,197120,0.013681446207920089,-0.023497024684911594,0.8491910547018051,0.2,-2.0318900525569914,0.01061004,3840,0.0003,-0.13661202788352966,0.149609375
386,2700,-6.30577936,73,60.0,197632,0.01532442295574583,-0.014645500585902482,0.775272324681282,0.2,-2.0062549859285355,0.0077822986,3850,0.0003,-0.11165851354598999,0.056640625
387,2707,-6.30053196,73,60.0,198144,0.014470134832663462,-0.021446937264408918,0.7649720758199692,0.2,-2.0316996410489083,0.015273831,3860,0.0003,-0.14131321012973785,0.184375
388,2714,-6.30897886,73,60.0,198656,0.012437137681990862,-0.024641025939490645,0.8058839440345764,0.2,-2.0263771578669547,0.012645956,3870,0.0003,-0.12292294949293137,0.1666015625
389,2721,-6.3324107,73,60.0,199168,0.0204292333452031,-0.02146594962105155,0.8120305985212326,0.2,-2.0571204006671904,0.010058078,3880,0.0003,-0.14750400185585022,0.11640625
390,2729,-6.367901020000001,73,60.0,199680,0.02706461854977533,-0.018568760756170376,0.8415533155202866,0.2,-2.062070968747139,0.0108548105,3890,0.0003,-0.10031738877296448,0.1447265625
391,2736,-6.362120300000002,73,60.0,200192,0.016089827043469996,-0.021702114696381614,0.8104734122753143,0.2,-1.9949527770280837,0.011665698,3900,0.0003,-0.14548175036907196,0.1111328125
