rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/value_loss,train/approx_kl,train/clip_fraction
-3.3056024900000005,151,8163,9,77312,27.77,0.07893979549407959,0.0003,1.4376158714294434,0.2,-0.00773266913020052,1500,-2.303550550341606,6.140507790446281,0.003112303,0.0220703125
-4.10955534,152,8181,9,77824,30.43,-0.5608525276184082,0.0003,1.33619225025177,0.2,-0.010094561852747574,1510,-2.3221351206302643,3.838251715898514,0.009595115,0.040625
-3.8334133500000003,153,8202,9,78336,31.67,0.08159875869750977,0.0003,0.31157374382019043,0.2,-0.029188311408506706,1520,-2.352867805957794,1.0619891826063395,0.017761223,0.2236328125
-3.81762451,154,8225,9,78848,33.57,-0.08560574054718018,0.0003,3.0375585556030273,0.2,-0.021118038392160088,1530,-2.3191306561231615,6.081634487211704,0.011409195,0.109375
-3.5884809099999995,155,8247,9,79360,33.79,0.0022001266479492188,0.0003,1.1793125867843628,0.2,-0.019781587566831148,1540,-2.31509416103363,3.4856791250407695,0.011367871,0.133203125
-3.23685689,156,8279,9,79872,33.22,0.10750490427017212,0.0003,1.4600430727005005,0.2,-0.009720710304100067,1550,-2.3069392800331117,5.149868735671044,0.0050908206,0.0173828125
-3.26398358,157,8307,9,80384,33.09,-0.2005246877670288,0.0003,1.7485682964324951,0.2,-0.018418454198399558,1560,-2.3005575984716415,7.384424683451653,0.010141778,0.064453125
-2.5490673599999996,158,8330,9,80896,31.04,0.0016720890998840332,0.0003,0.8302205204963684,0.2,-0.0112916256650351,1570,-2.309089946746826,8.479630090296268,0.006171987,0.0193359375
-3.410230530000001,159,8350,9,81408,32.4,-0.09023940563201904,0.0003,1.0138665437698364,0.2,-0.01492689673905261,1580,-2.3312743991613387,3.080113652348518,0.009471595,0.06015625
-3.403768860000001,160,8373,9,81920,31.04,-0.14479470252990723,0.0003,0.7311922311782837,0.2,-0.01821226428146474,1590,-2.300794890522957,2.4641952738165855,0.01009718,0.0759765625
-3.12633246,161,8402,9,82432,29.44,0.10920870304107666,0.0003,1.193422555923462,0.2,-0.01815689184004441,1600,-2.314693823456764,2.4788934029638767,0.011487376,0.09765625
-3.4973872500000005,162,8429,9,82944,30.67,-0.12795019149780273,0.0003,0.9104697704315186,0.2,-0.011124346521683037,1610,-2.32724734544754,3.9957098070532084,0.0049523204,0.0150390625
-4.1338541200000005,163,8450,9,83456,32.35,-0.13603699207305908,0.0003,5.046809196472168,0.2,-0.010962753463536501,1620,-2.28726322054863,8.084044669568538,0.0057207225,0.0140625
-3.9700083900000003,164,8480,9,83968,31.24,0.21964424848556519,0.0003,1.536857008934021,0.2,-0.01964390033390373,1630,-2.338905093073845,2.858534100651741,0.011181593,0.100390625
-3.01974923,165,8505,9,84480,28.15,-0.19643080234527588,0.0003,2.78170108795166,0.2,-0.0170547611953225,1640,-2.2926905274391176,5.648500692844391,0.013812346,0.09765625
-2.8078146000000004,166,8531,9,84992,27.01,0.011105537414550781,0.0003,4.973233222961426,0.2,-0.02266875106142834,1650,-2.3025769889354706,10.211099836230279,0.01464079,0.1267578125
-3.31495143,167,8565,9,85504,27.85,-0.07347774505615234,0.0003,1.567500352859497,0.2,-0.015623749504447915,1660,-2.3076210230588914,3.191211066395044,0.011226722,0.07421875
-3.60688884,168,8605,9,86016,27.86,-0.02880573272705078,0.0003,1.6877226829528809,0.2,-0.01305972580157686,1670,-2.3307056754827498,4.464754731953144,0.008994852,0.0505859375
-3.0121154800000003,169,8640,10,86528,25.67,0.07480263710021973,0.0003,3.1203269958496094,0.2,-0.022106068406719713,1680,-2.332699391245842,3.7854291036725045,0.0117331715,0.112109375
-3.7141041599999993,170,8669,10,87040,27.11,0.06300729513168335,0.0003,4.5626726150512695,0.2,-0.01826158329495229,1690,-2.3191415786743166,6.555355572700501,0.006370016,0.0345703125
-3.61086034,171,8698,10,87552,27.18,-0.18033993244171143,0.0003,2.506488561630249,0.2,-0.021539011568529533,1700,-2.316438600420952,5.412541562318802,0.010914542,0.0822265625
-3.569143229999999,172,8725,10,88064,27.9,-0.003243565559387207,0.0003,0.9995431900024414,0.2,-0.013907450501574204,1710,-2.292116564512253,5.2856487557291985,0.0070152143,0.03984375
-3.3043666,173,8754,10,88576,28.14,-0.11835265159606934,0.0003,2.9353952407836914,0.2,-0.011373066896339878,1720,-2.3124708026647567,5.306392544507981,0.00664318,0.0359375
-3.58038906,174,8778,10,89088,29.78,-0.07519841194152832,0.0003,1.1297591924667358,0.2,-0.020198484393768014,1730,-2.3172161251306536,5.006171983480454,0.009097383,0.0748046875
-3.4752258700000005,175,8812,10,89600,29.45,0.03917825222015381,0.0003,1.2875713109970093,0.2,-0.01642393750953488,1740,-2.324015325307846,3.26461675465107,0.012208052,0.1033203125
-2.9070113199999996,176,8841,10,90112,29.13,0.0701630711555481,0.0003,3.1313467025756836,0.2,-0.014339401730103419,1750,-2.2933022350072862,7.738178330659866,0.008755524,0.0515625
-3.6221449799999994,177,8853,10,90624,31.72,0.3185402750968933,0.0003,2.7726669311523438,0.2,-0.014096106641227379,1760,-2.3075319200754167,4.601896184682846,0.0065173013,0.0205078125
-4.19797254,178,8865,10,91136,34.59,-0.28047919273376465,0.0003,0.27137503027915955,0.2,-0.024341897343401798,1770,-2.325973075628281,1.1597857672721148,0.014791838,0.1302734375
-4.78072797,179,8877,10,91648,37.46,0.4310116171836853,0.0003,0.20479977130889893,0.2,-0.03126596987713128,1780,-2.318281900882721,0.7258899517357349,0.013670888,0.2107421875
-5.370781879999999,180,8889,10,92160,40.14,0.299426794052124,0.0003,0.11641260981559753,0.2,-0.022871563074295408,1790,-2.308093559741974,0.4642022795043886,0.013752859,0.0923828125
-5.83476875,181,8901,10,92672,42.78,0.5471866130828857,0.0003,-0.0338517427444458,0.2,-0.028141314763342962,1800,-2.3008837372064592,0.3547744027338922,0.014137966,0.18203125
-5.82143269,182,8913,10,93184,43.76,0.49238187074661255,0.0003,-0.07339206337928772,0.2,-0.0341300223779399,1810,-2.287725809216499,0.15865469775162638,0.01997187,0.2162109375
-6.18719337,183,8924,10,93696,46.55,0.5229863226413727,0.0003,-0.05689654499292374,0.2,-0.025157450704136865,1820,-2.2911855548620226,0.20762138701975347,0.017196909,0.238671875
-6.29774214,184,8937,10,94208,48.71,0.6675658822059631,0.0003,-0.10144498944282532,0.2,-0.020010324264876544,1830,-2.3076631367206573,0.09664865199010819,0.013244327,0.094921875
-6.890945529999999,185,8948,10,94720,52.51,0.34008532762527466,0.0003,-0.1766100823879242,0.2,-0.024000180058646948,1840,-2.306472709774971,0.01959155428921804,0.019425413,0.1865234375
-6.945712660000001,186,8960,10,95232,54.53,0.5078487992286682,0.0003,-0.12347154319286346,0.2,-0.02871850652154535,1850,-2.310215178132057,0.05443099436815828,0.013694218,0.1587890625
-7.3449287199999995,187,8972,10,95744,57.77,0.7959116548299789,0.0003,-0.13161686062812805,0.2,-0.015392360475379974,1860,-2.3018671572208405,0.010369942273246124,0.0090412,0.082421875
-7.44131707,188,8985,10,96256,60.0,0.8532772958278656,0.0003,-0.1755741536617279,0.2,-0.028686967462999747,1870,-2.2883502930402755,0.006102429240127094,0.015383503,0.2087890625
-7.140502659999999,189,8996,10,96768,60.0,0.3434656858444214,0.0003,-0.08285351097583771,0.2,-0.023402465332765132,1880,-2.276782473921776,0.12264396750833839,0.016311381,0.19765625
-6.817726970000001,190,9008,10,97280,60.0,0.6190507709980011,0.0003,-0.10084141045808792,0.2,-0.024609524063998835,1890,-2.2712369740009306,0.060252160945674406,0.013447655,0.176171875
-6.61888247,191,9020,10,97792,60.0,0.8222114145755768,0.0003,-0.13356424868106842,0.2,-0.0300395107769873,1900,-2.267465463280678,0.007859723069122993,0.020017123,0.2291015625
-6.417579230000001,192,9031,10,98304,60.0,0.5985130965709686,0.0003,-0.11934879422187805,0.2,-0.013457618048414588,1910,-2.2582930624485016,0.05285901273891795,0.011727985,0.1083984375
-6.29784087,193,9044,10,98816,60.0,0.9198072850704193,0.0003,-0.12190616875886917,0.2,-0.021015935530886053,1920,-2.250326266884804,0.004153856965422165,0.013658686,0.1271484375
-6.215348829999999,194,9056,10,99328,60.0,0.9504700042307377,0.0003,-0.14500463008880615,0.2,-0.021895850211149082,1930,-2.262707993388176,0.002603468713641632,0.012431117,0.154296875
-6.134292780000001,195,9070,11,99840,60.0,0.9607972912490368,0.0003,-0.1579788774251938,0.2,-0.02307392897491809,1940,-2.230883738398552,0.00246743765019346,0.011931103,0.1634765625
-6.1325221899999995,196,9082,11,100352,60.0,0.9401712082326412,0.0003,-0.13113799691200256,0.2,-0.022752168215811254,1950,-2.19092501103878,0.0034996424496057444,0.01318304,0.125
-6.111813730000002,197,9095,11,100864,60.0,0.9128751903772354,0.0003,-0.12683387100696564,0.2,-0.016268878208938985,1960,-2.1335647463798524,0.004220814067230095,0.012736864,0.11640625
-6.11462214,198,9108,11,101376,60.0,0.9324980601668358,0.0003,-0.13929399847984314,0.2,-0.01193782415939495,1970,-2.12163382768631,0.003931280820688698,0.008488443,0.0560546875
-6.112417910000001,199,9120,11,101888,60.0,0.9599377550184727,0.0003,-0.13297465443611145,0.2,-0.02020616673398763,1980,-2.0825676411390304,0.00201821729860967,0.013605699,0.1298828125
-6.05011007,200,9139,11,102400,60.0,0.9576962105929852,0.0003,-0.15107806026935577,0.2,-0.017926932137925178,1990,-2.0415231734514236,0.002408138736791443,0.009783195,0.0751953125
-6.004200779999999,201,9153,11,102912,60.0,0.9690622612833977,0.0003,-0.13192230463027954,0.2,-0.02055973617825657,2000,-2.0266338527202605,0.0017582705382665153,0.0124422535,0.1283203125
-6.00129079,202,9166,11,103424,60.0,0.949058685451746,0.0003,-0.14653073251247406,0.2,-0.02261240953230299,2010,-1.9331059902906418,0.003271355679316912,0.016069781,0.16875
-5.97454692,203,9177,11,103936,60.0,0.9626672752201557,0.0003,-0.10451177507638931,0.2,-0.011262363876448944,2020,-1.916760654747486,0.0021393095004896166,0.009897156,0.0640625
-5.952118520000002,204,9188,11,104448,60.0,0.9613174647092819,0.0003,-0.06957919150590897,0.2,-0.026128973602317272,2030,-1.824071043729782,0.0021506376782781445,0.0153384525,0.1849609375
-5.93829149,205,9199,11,104960,60.0,0.8906546905636787,0.0003,-0.1065283939242363,0.2,-0.009214589645853265,2040,-1.806202682852745,0.005959178821649402,0.007906808,0.03671875
-5.930143250000001,206,9210,11,105472,60.0,0.8767677918076515,0.0003,-0.1475302278995514,0.2,-0.01692396340658888,2050,-1.7706847578287124,0.0049659439187962565,0.008158324,0.065625
-5.92110539,207,9222,11,105984,60.0,0.9074265584349632,0.0003,-0.09151948243379593,0.2,-0.01133053975063376,2060,-1.7635285064578057,0.00408904074865859,0.007698052,0.0625
-5.91412679,208,9236,11,106496,60.0,0.9467461220920086,0.0003,-0.11397024989128113,0.2,-0.01557358771096915,2070,-1.7865959972143173,0.0026880872130277565,0.008355475,0.0935546875
-5.90133074,209,9248,11,107008,60.0,0.9437935166060925,0.0003,-0.10147806257009506,0.2,-0.022206671087769792,2080,-1.7503864109516143,0.0025768713167053647,0.012033037,0.133984375
-5.88394996,210,9259,11,107520,60.0,0.9405231289565563,0.0003,-0.1209530383348465,0.2,-0.011993921670364217,2090,-1.8054793179035187,0.002649301393830683,0.009882325,0.1025390625
-5.870471609999999,211,9269,11,108032,60.0,0.9342389404773712,0.0003,-0.12387562543153763,0.2,-0.014963654859457165,2100,-1.7049249440431595,0.0038953501178184526,0.00941006,0.076953125
-5.842085970000002,212,9280,11,108544,60.0,0.8337433934211731,0.0003,-0.11480151116847992,0.2,-0.016018949379213155,2110,-1.6660989746451378,0.006962825686787255,0.008555476,0.0662109375
-5.8327652,213,9290,11,109056,60.0,0.8517640978097916,0.0003,-0.09754805266857147,0.2,-0.01463235348346643,2120,-1.6241377919912339,0.007630154909566045,0.008674758,0.101953125
-5.84017105,214,9301,11,109568,60.0,0.8881596922874451,0.0003,-0.10042865574359894,0.2,-0.012768324447097256,2130,-1.6534745544195175,0.004723361349897459,0.011761814,0.0865234375
-5.841985490000001,215,9312,11,110080,60.0,0.5815326869487762,0.0003,-0.08239798992872238,0.2,-0.01012730955844745,2140,-1.7111059933900834,0.04133135775628034,0.013518731,0.142578125
-5.83981903,216,9324,11,110592,60.0,0.8593126237392426,0.0003,-0.11466675251722336,0.2,-0.014059453911613673,2150,-1.7272801920771599,0.006299789415788837,0.011092062,0.0873046875
-5.829582609999999,217,9335,11,111104,60.0,0.9230939820408821,0.0003,-0.08625660836696625,0.2,-0.016672335198381915,2160,-1.7483985349535942,0.0036950642432202587,0.011478722,0.0892578125
-5.82875038,218,9347,11,111616,60.0,0.9360629990696907,0.0003,-0.1102767214179039,0.2,-0.024617652187589555,2170,-1.6634970664978028,0.0033559191404492596,0.0095685925,0.141796875
-5.809355600000001,219,9357,11,112128,60.0,0.9747817926108837,0.0003,-0.0964655876159668,0.2,-0.014161522372160108,2180,-1.7162518963217734,0.0012800180586054922,0.008553652,0.0953125
-5.80128082,220,9368,12,112640,60.0,0.8950843438506126,0.0003,-0.10178164392709732,0.2,-0.012411538138985634,2190,-1.7346559002995492,0.006232259690295905,0.009457592,0.1029296875
-5.810081249999999,221,9381,12,113152,60.0,0.931903138756752,0.0003,-0.1250690072774887,0.2,-0.018401375936809926,2200,-1.6895370230078697,0.0032446224213344976,0.008519104,0.086328125
-5.82890722,222,9392,12,113664,60.0,0.6603086292743683,0.0003,-0.0939440056681633,0.2,-0.0191171097161714,2210,-1.6684825256466866,0.03180117768933997,0.011101934,0.1359375
-5.84922454,223,9403,12,114176,60.0,0.40208518505096436,0.0003,-0.06861627101898193,0.2,-0.01956839514314197,2220,-1.7024182453751564,0.07245712481671944,0.016532088,0.1232421875
-5.857760170000001,224,9414,12,114688,60.0,0.9059880748391151,0.0003,-0.11463658511638641,0.2,-0.02045632601948455,2230,-1.741324672102928,0.0048707522713812065,0.014821305,0.16640625
-5.872079579999999,225,9425,12,115200,60.0,0.9424007683992386,0.0003,-0.10664231330156326,0.2,-0.01886373762972653,2240,-1.73470758497715,0.0032515963772311806,0.009111467,0.1095703125
-5.849876190000001,226,9436,12,115712,60.0,0.969317777082324,0.0003,-0.12950260937213898,0.2,-0.019575017923489212,2250,-1.6879805400967598,0.0014803189791564365,0.009253241,0.067578125
-5.832687019999998,227,9448,12,116224,60.0,0.826474592089653,0.0003,-0.09946329891681671,0.2,-0.01656103633577004,2260,-1.6380880624055862,0.007828679145313799,0.008470019,0.0888671875
-5.82205907,228,9459,12,116736,60.0,0.8915951177477837,0.0003,-0.08025738596916199,0.2,-0.01819667057134211,2270,-1.6366149753332138,0.005983594449935481,0.011100769,0.1404296875
-5.816967719999999,229,9471,12,117248,60.0,0.8724155277013779,0.0003,-0.13109533488750458,0.2,-0.025757258234079927,2280,-1.5806051149964333,0.0066296599776251245,0.01351808,0.175390625
-5.80280397,230,9481,12,117760,60.0,0.90243761241436,0.0003,-0.11014074087142944,0.2,-0.018743034335784614,2290,-1.5800579324364663,0.003969896008493378,0.013838366,0.110546875
-5.816190950000001,231,9493,12,118272,60.0,0.911214753985405,0.0003,-0.10457386821508408,0.2,-0.013110293785575777,2300,-1.5404647439718246,0.003642893795040436,0.010146018,0.071875
-5.8365915699999995,232,9504,12,118784,60.0,0.8628647476434708,0.0003,-0.08841441571712494,0.2,-0.014993294898886234,2310,-1.4615305081009864,0.004647559922887012,0.009672318,0.0728515625
-5.8228753399999995,233,9515,12,119296,60.0,0.5575880110263824,0.0003,-0.11408890783786774,0.2,-0.013119248696602881,2320,-1.5132547736167907,0.034448137221625076,0.011452476,0.074609375
-5.757374779999999,234,9525,12,119808,60.0,0.9080223590135574,0.0003,-0.08923891931772232,0.2,-0.018608654395211487,2330,-1.540421724319458,0.0038114883311209267,0.015552575,0.11796875
-5.749094349999999,235,9536,12,120320,60.0,0.8165424317121506,0.0003,-0.10998762398958206,0.2,-0.022918987035518514,2340,-1.491925984621048,0.00919993965071626,0.010885868,0.1453125
