r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
6.438046,5,6738.369868,True,True,0.0048842062736128,5.829865948928452,55541,4.884206273612801
-12.720977,60,6740.635734,False,True,0.0149056804655997,39.14144663913993,55601,14.905680465599701
-15.760221,60,6741.875612,False,True,0.0181137499959335,38.974436036389854,55661,18.1137499959335
-12.518988,60,6741.882593,False,True,0.0056260207522742,12.866216773976396,55721,5.6260207522742
4.54077,5,6743.682748,True,True,0.0026452742464479,8.925283829562135,55726,2.6452742464479
-0.015633,1,6744.999745,True,True,0.0010275456203499,17.913261200114558,55727,1.0275456203499
2.860283,7,6746.397736,True,True,0.000804512144016,11.966304198715935,55734,0.804512144016
6.897433,1,6746.403722,True,True,2.421887761238717e-06,5.442162510585919,55735,0.002421887761238717
6.179748,1,6748.096474,True,True,0.0009137770825751,6.738685900830759,55736,0.9137770825751
3.169732,4,6749.838834,True,True,0.0004753829402421,10.71272218528236,55740,0.4753829402421
2.858634,5,6752.36847,True,True,0.0006099244446137,11.728513231778276,55745,0.6099244446137
-1.071269,2,6753.647864,True,True,0.0008104579789163,17.916777093683372,55747,0.8104579789163
2.970685,2,6754.815676,True,True,0.000375761045434,12.55542952847592,55749,0.375761045434
-8.363641,60,6756.60035,False,False,0.0003496937944072,15.733248742383443,55809,0.3496937944072
-7.891616,60,6758.772026,False,True,0.0093266467515071,37.36783869352122,55869,9.3266467515071
2.751447,1,6760.214815,True,True,0.0029003171847826,12.925364768767666,55870,2.9003171847826
-13.532566,60,6761.849155,False,True,0.0025778804913673,15.474582819097668,55930,2.5778804913673
3.585262,1,6763.07251,True,True,0.0029523007189565,11.42160583315548,55931,2.9523007189565
4.963426,12,6764.420702,True,True,0.0094172966393396,10.117111663000758,55943,9.4172966393396
4.0681,4,6765.786685,True,True,0.0020874041127213,9.906135493729735,55947,2.0874041127213
-19.423819,60,6767.26397,False,True,0.0120101299281708,5.75582472190053,56007,12.0101299281708
-2.413784,16,6768.594655,True,True,0.0115717962474826,12.2103033279081,56023,11.571796247482599
