#{"t_start": 1785432288.2799757, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
9.628622,2,1793.253203,True,False,True,0.0008270224219447536,0.16401710779151873,,False
7.568374,2,1796.808981,True,False,True,0.0031098788443134576,4.320787187797528,,False
9.90846,1,1798.597829,True,False,True,3.840962287337328e-11,0.002562384946816646,,True
7.571182,3,1803.172643,True,False,True,0.0057785290606955815,2.820941956994552,,False
6.434096,4,1806.031603,True,False,True,0.007614378918378142,4.670476960576748,,False
9.906696,1,1808.545156,True,False,True,1.4570283369664117e-10,0.0025882537796511353,,False
6.345488,6,1815.325478,True,False,True,0.005054653815803792,4.244859831083459,,False
7.345723,4,1818.687218,True,False,True,0.004143567589139571,4.002224165217347,,False
5.361553,2,1820.373343,True,False,True,0.0047185826511437065,8.176907335796965,,False
6.346491,2,1823.929034,True,False,True,0.01188259727020729,5.68318853172129,,True
9.833674,3,1826.095372,True,False,True,0.0025091934407735494,0.6937938976346196,,False
7.37408,2,1829.75858,True,False,True,9.157663195853787e-12,2.9984421343946863,,False
8.678153,2,1834.567816,True,False,True,0.0006517176519116324,2.287130862020749,,False
7.40622,7,1843.173234,True,False,True,0.00012762930779763854,2.8384274417698934,,False
-0.820453,21,1858.249702,True,False,True,0.007246571942777658,8.336624960814277,,False
8.29894,1,1859.712486,True,False,True,4.1919260008421224e-10,2.9107903301365208,,False
