#{"t_start": 1785432288.313564, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
9.884147,1,3788.040717,True,False,True,0.0002379370275910209,0.04707407810978575,,False
8.949062,2,3790.476481,True,False,True,0.00946986853807931,1.9367706021540165,,False
4.195328,15,3805.950108,True,False,True,0.00217618040235944,6.7696967073412715,,False
3.491338,1,3807.393697,True,False,True,0.0001737176991055845,11.589031170429678,,True
7.097377,1,3809.092811,True,False,True,4.252083912347207e-12,5.080399103709938,,False
4.68982,2,3811.997012,True,False,True,6.0331147593449454e-06,9.466318166696116,,True
8.045588,1,3813.114693,True,False,True,0.004770795480146443,3.3741596614853004,,False
7.968793,1,3814.822871,True,False,True,0.006103596794882168,3.508998454308928,,False
4.4033,4,3818.275483,True,False,True,5.79175349055272e-06,10.11023711424311,,False
10.248355,2,3819.48527,True,False,True,1.29728243000864e-10,0.0025625075517643264,,True
9.816869,2,3821.801018,True,False,True,1.3493416796519717e-09,0.0025805233251677395,,False
8.387132,2,3823.073686,True,False,True,0.0021075219740694087,2.5991782463413586,,False
0.730915,2,3825.479127,True,False,True,0.0002984336633434603,16.642757939412213,,False
9.344766,2,3827.227674,True,False,True,0.0042283890557622585,0.8715317037560535,,False
8.262403,2,3829.600294,True,False,True,1.448811771250637e-11,2.999821295454316,,False
4.828977,1,3831.278926,True,False,True,0.004524301368321933,9.17928363657292,,False
5.07488,3,3832.634908,True,False,True,0.004866452712705038,7.823707796932037,,False
7.966465,1,3834.305876,True,False,True,0.006177223094238439,3.515722845845015,,False
8.997765,3,3837.983984,True,False,True,0.005703656600344532,1.3397284324160192,,False
-39.863089,60,3893.101382,False,False,True,0.011021690275288876,14.167449310197995,,False
-8.228375,29,3923.573833,True,False,True,0.0067504553760368066,12.559219675763421,,False
7.34721,1,3924.841045,True,False,True,0.0021445546008724697,4.631952147744942,,False
9.157362,1,3926.592736,True,False,True,0.0010576221865406382,1.360742514771335,,True
9.867543,1,3927.84392,True,False,True,2.061543298064218e-12,0.07196246215030708,,False
7.793363,1,3929.004078,True,False,True,0.0010424498853169699,3.8255020771761834,,False
6.414683,2,3930.13329,True,False,True,7.894415283579305e-10,5.975039890634608,,False
7.995487,3,3933.536515,True,False,True,1.5463021689221014e-06,3.1368633623010704,,True
6.595502,2,3936.506599,True,False,True,0.00021352667533444626,5.846049862995613,,False
6.701031,2,3937.727689,True,False,True,0.0045802166574761115,5.307519799725322,,False
