time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/n_updates,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/value_loss,train/explained_variance,train/loss,train/clip_fraction,train/entropy_loss
315,22528,117.55377516,60.0,44,71,430,0.2,-0.0013958241906948388,0.0003,0.00036736787,884.1844970703125,0.4015548825263977,364.1754455566406,0.0,-1.3703013211488724
323,23040,126.71727658999998,60.0,45,71,440,0.2,-0.00363049425650388,0.0003,0.0012213369,1075.5421989440918,0.4673827290534973,340.50604248046875,0.0,-1.394299292564392
330,23552,123.28441177,60.0,46,71,450,0.2,-0.007492609857581556,0.0003,0.0044692145,625.5122150421142,0.4788825511932373,306.9056701660156,0.00078125,-1.2851261436939239
337,24064,130.85242559999998,60.0,47,71,460,0.2,-0.0007731034012977034,0.0003,0.0011103764,700.5866104125977,0.4376777410507202,336.5862121582031,0.00078125,-1.22411240786314
345,24576,125.08757637000001,60.0,48,71,470,0.2,-3.071215469390154e-05,0.0003,0.0009030397,1375.3869560241699,0.34084826707839966,682.335693359375,0.0,-1.2952138870954513
353,25088,126.83724951,60.0,49,70,480,0.2,-0.0035515112977009267,0.0003,0.0020068027,346.5230665206909,0.5586022436618805,191.73899841308594,0.0,-1.305281563103199
361,25600,135.1888636,60.0,50,70,490,0.2,-0.00029790017288178205,0.0003,0.0009225211,731.6642673492431,0.5057177245616913,254.46778869628906,0.0,-1.228185909986496
369,26112,152.54493106,60.0,51,70,500,0.2,-0.0006479424540884793,0.0003,0.00094865425,1793.7696105957032,0.37180769443511963,887.9745483398438,0.0,-1.3304888024926185
377,26624,156.48478303,60.0,52,70,510,0.2,-0.0003586572187487036,0.0003,0.0007161695,1968.7309371948243,0.40372389554977417,932.1154174804688,0.0,-1.3899690121412278
386,27136,148.72880786,60.0,53,70,520,0.2,-0.0023389491427224128,0.0003,0.0009934037,388.61198844909666,0.41095584630966187,110.95013427734375,0.0,-1.3995661199092866
394,27648,147.65403747,60.0,54,70,530,0.2,-0.00048080493579618635,0.0003,0.0005903443,300.3189582824707,0.622718095779419,111.80939483642578,0.0,-1.4814133793115616
402,28160,143.11074397,60.0,55,69,540,0.2,-0.003340871579712257,0.0003,0.0070581213,382.55505657196045,0.5197202563285828,188.87417602539062,0.0244140625,-1.5070455089211463
410,28672,139.91912993999998,60.0,56,69,550,0.2,-0.0026638810231816024,0.0003,0.0010122374,639.7655452728271,0.4685667157173157,261.2934265136719,0.0,-1.6279887318611146
417,29184,138.78212530000002,60.0,57,69,560,0.2,-0.00799279292114079,0.0003,0.007110672,402.5067848205566,0.539953738451004,160.888427734375,0.0048828125,-1.5344625785946846
425,29696,138.97580000000002,60.0,58,69,570,0.2,-0.0024726475588977338,0.0003,0.001439807,327.4281806945801,0.5362803936004639,140.03472900390625,0.0080078125,-1.4526192903518678
432,30208,137.58604946999998,60.0,59,69,580,0.2,-0.004276192636461928,0.0003,0.0015478599,438.5634990692139,0.5290322601795197,177.7537384033203,0.0025390625,-1.4537185311317444
439,30720,141.72173458999998,60.0,60,69,590,0.2,-0.0023412539972923695,0.0003,0.00076615193,660.1470684051513,0.5386898517608643,374.4466247558594,0.0,-1.4136288225650788
446,31232,137.89746449999998,60.0,61,69,600,0.2,-0.01045015353593044,0.0003,0.004886962,451.86764488220217,0.5711888372898102,347.86328125,0.0171875,-1.4014797553420066
453,31744,128.31635484,60.0,62,69,610,0.2,-0.008934410806978122,0.0003,0.004313538,568.1725978851318,0.5604689419269562,337.52606201171875,0.0060546875,-1.3056504398584365
460,32256,112.29489456000002,60.0,63,70,620,0.2,-0.0009817496640607715,0.0003,0.003944141,411.21092624664306,0.6248467862606049,238.88107299804688,0.013671875,-1.3771259680390358
467,32768,111.59748996000002,60.0,64,70,630,0.2,-0.004558030905900523,0.0003,0.0025069823,515.1464530944825,0.46804261207580566,216.61317443847656,0.0009765625,-1.3784617125988006
474,33280,119.63621437000002,60.0,65,70,640,0.2,-0.00531170679605566,0.0003,0.0028087907,326.5929533004761,0.5351272523403168,118.23643493652344,0.0048828125,-1.4745622977614403
481,33792,127.71000001,60.0,66,70,650,0.2,-0.0013530295225791633,0.0003,0.0034057086,723.7144973754882,0.4033072590827942,282.46826171875,0.0072265625,-1.2334944546222686
488,34304,128.53623412,60.0,67,70,660,0.2,-0.0018183735315687954,0.0003,0.0027664953,1174.1916793823243,0.4636518955230713,641.2094116210938,0.0048828125,-1.43567186743021
496,34816,125.15117068,60.0,68,70,670,0.2,-0.002857049138401635,0.0003,0.0042648534,259.57384452819826,0.6057149171829224,127.68840789794922,0.018359375,-1.5650727555155755
503,35328,122.91800033,60.0,69,70,680,0.2,-0.005293626373168081,0.0003,0.0033523552,373.58746299743655,0.6291288435459137,170.6673583984375,0.007421875,-1.6185299322009086
510,35840,125.42985773000001,60.0,70,70,690,0.2,-0.004250727104954421,0.0003,0.003440376,425.637215423584,0.58047816157341,231.34486389160156,0.01015625,-1.5437324419617653
517,36352,121.81949977999999,60.0,71,70,700,0.2,-0.007244606828317046,0.0003,0.005071759,330.9951784133911,0.6597086787223816,172.20777893066406,0.0158203125,-1.5494627773761749
524,36864,120.56061648000001,60.0,72,70,710,0.2,-0.014093568490352482,0.0003,0.008513626,151.6012861251831,0.7501789182424545,64.40049743652344,0.0552734375,-1.4768459141254424
532,37376,123.03632941999999,60.0,73,70,720,0.2,-0.001820936193689704,0.0003,0.0028210266,481.1523017883301,0.5071485936641693,281.7601013183594,0.0150390625,-1.4390186175704003
539,37888,125.17724225999999,60.0,74,70,730,0.2,-0.004404573515057564,0.0003,0.0028872103,570.2280410766601,0.6347700655460358,267.6996765136719,0.0001953125,-1.5566383257508278
546,38400,132.47947604,60.0,75,70,740,0.2,-0.003931403334718198,0.0003,0.0043149106,412.4789436340332,0.6607073843479156,209.6944122314453,0.017578125,-1.4053616747260094
553,38912,134.80457092000003,60.0,76,70,750,0.2,-0.004025570716476068,0.0003,0.0023897728,694.1026355743409,0.5948999226093292,217.98934936523438,0.0005859375,-1.333608004450798
560,39424,129.42873229000003,60.0,77,70,760,0.2,-0.0019994225760456173,0.0003,0.0062354617,565.7944236755371,0.5931142568588257,222.77606201171875,0.027734375,-1.472235742211342
567,39936,119.25580199999999,60.0,78,70,770,0.2,-0.0015384668484330177,0.0003,0.0010408041,320.91621112823486,0.699686586856842,113.60633850097656,0.0,-1.503866995871067
575,40448,120.17209295999999,60.0,79,70,780,0.2,-0.00602540738764219,0.0003,0.0043230373,269.59875946044923,0.690079927444458,100.22325134277344,0.0115234375,-1.4873319670557976
582,40960,114.31108146000001,60.0,80,70,790,0.2,-0.011160238238517195,0.0003,0.0077657127,282.8755054473877,0.6070061326026917,168.4622344970703,0.0328125,-1.4306153640151025
590,41472,117.32047179,60.0,81,70,800,0.2,-0.0021969503141008317,0.0003,0.0048876647,184.6500226020813,0.7121080160140991,103.26879119873047,0.040234375,-1.4833565682172776
598,41984,111.16150979999999,60.0,82,70,810,0.2,-0.0028011103568132967,0.0003,0.0064544785,390.8131732940674,0.5755326151847839,187.2421875,0.0255859375,-1.5407699152827263
606,42496,116.30400638,60.0,83,70,820,0.2,-0.00346870471839793,0.0003,0.006682513,103.22908473014832,0.6556284427642822,34.696075439453125,0.040625,-1.6670359641313552
614,43008,113.9513043,60.0,84,69,830,0.2,-0.010133417177712545,0.0003,0.012718094,463.88929920196534,0.5686017572879791,171.43316650390625,0.0326171875,-1.5350189566612245
623,43520,105.62529143,60.0,85,69,840,0.2,-0.00307881141488906,0.0003,0.0027438982,329.76603603363037,0.6945738196372986,192.59996032714844,0.0044921875,-1.5144788965582847
633,44032,105.07753868,60.0,86,69,850,0.2,-0.00176880257204175,0.0003,0.0052181305,139.61056413650513,0.7854910790920258,51.15913772583008,0.04140625,-1.554197958111763
642,44544,100.51546505000002,60.0,87,69,860,0.2,-0.009513471357058734,0.0003,0.010913463,333.37282638549806,0.48199838399887085,92.2152099609375,0.013671875,-1.5209546133875846
655,45056,101.77614167999998,60.0,88,68,870,0.2,-0.0070327329216524955,0.0003,0.0044076294,565.3269775390625,0.4516404867172241,165.69029235839844,0.003515625,-1.4298073157668114
668,45568,106.77080876999999,60.0,89,68,880,0.2,-0.004843615007121116,0.0003,0.0040651695,833.6665855407715,0.5466024279594421,423.8456115722656,0.003125,-1.3298232212662697
679,46080,109.95053652,60.0,90,67,890,0.2,-0.0009051809960510582,0.0003,0.0043981103,685.7333072662353,0.5054429173469543,359.33740234375,0.0216796875,-1.3245021194219588
689,46592,112.74918780000002,60.0,91,67,900,0.2,-0.0030527691124007106,0.0003,0.0068813753,893.1535911560059,0.5215297043323517,330.78741455078125,0.044921875,-1.4427710950374604
701,47104,118.85842222000002,60.0,92,67,910,0.2,-0.005435934240813367,0.0003,0.0049644574,703.2669849395752,0.5348047018051147,396.2071533203125,0.046484375,-1.5777849391102792
711,47616,122.74223761000002,60.0,93,66,920,0.2,-0.01228250804997515,0.0003,0.013604595,501.415718460083,0.6922313570976257,249.8592987060547,0.0626953125,-1.4679239630699157
721,48128,124.61234865,60.0,94,66,930,0.2,-0.00628064286429435,0.0003,0.0052942736,388.92324485778806,0.6761979162693024,183.3282928466797,0.04765625,-1.3914951518177987
736,48640,121.96435932,60.0,95,66,940,0.2,-0.008647144457791,0.0003,0.008011075,274.9358045578003,0.7119145393371582,142.82485961914062,0.04921875,-1.401454634964466
747,49152,117.61595898000002,60.0,96,65,950,0.2,-0.005270881432807073,0.0003,0.0035823155,418.28722286224365,0.5292922854423523,234.5873260498047,0.0091796875,-1.3739401400089264
762,49664,118.86981462,60.0,97,65,960,0.2,-0.0030219361069612205,0.0003,0.0035346476,349.6096477508545,0.6240156590938568,119.87681579589844,0.0158203125,-1.4143613159656525
778,50176,118.00506471,60.0,98,64,970,0.2,-0.002499717735918239,0.0003,0.0036211156,544.0648040771484,0.3271592855453491,177.16839599609375,0.01328125,-1.4394729673862456
788,50688,110.88910978999998,60.0,99,64,980,0.2,-0.002597651182441041,0.0003,0.0041552065,735.1205188751221,0.3926202654838562,280.626953125,0.021875,-1.5303322494029998
804,51200,98.50394589,60.0,100,63,990,0.2,-0.006650790650746785,0.0003,0.0073992154,124.9141188621521,0.759868323802948,37.179656982421875,0.0384765625,-1.553279060125351
814,51712,95.77701631000002,60.0,101,63,1000,0.2,-0.002927470352733508,0.0003,0.0046155797,108.82610235214233,0.7719684392213821,39.555908203125,0.0232421875,-1.6137834087014198
826,52224,88.97551131000002,60.0,102,63,1010,0.2,-0.013849727879278361,0.0003,0.009170264,283.132981300354,0.5139046907424927,84.69422149658203,0.06875,-1.5430693298578262
850,52736,85.46723276,60.0,103,62,1020,0.2,-0.0033080982801038774,0.0003,0.007033004,92.61083517074584,0.724333256483078,36.07846450805664,0.0525390625,-1.5489262253046037
861,53248,86.56427532999999,60.0,104,61,1030,0.2,-0.013344392855651676,0.0003,0.010297627,212.30736150741578,0.7277690470218658,95.77273559570312,0.065625,-1.4781769648194314
875,53760,87.10067194000003,60.0,105,61,1040,0.2,-0.010450755606871098,0.0003,0.006555834,288.49090938568116,0.48071908950805664,97.93333435058594,0.06484375,-1.458303728699684
887,54272,83.93978374000002,60.0,106,61,1050,0.2,-0.004981496511027217,0.0003,0.0030910708,583.3517227172852,0.5596453547477722,248.7399444580078,0.0,-1.3812743708491326
896,54784,79.94705269,60.0,107,61,1060,0.2,-0.006650706246728077,0.0003,0.007865553,144.1984100341797,0.7010762095451355,59.37495422363281,0.064453125,-1.4109767958521844
904,55296,80.78443112,60.0,108,61,1070,0.2,-0.014442269515711814,0.0003,0.0125092855,86.02910680770874,0.8534857630729675,17.312238693237305,0.0931640625,-1.369354774057865
914,55808,80.85798599,60.0,109,61,1080,0.2,-0.006929231545655057,0.0003,0.0060576727,444.3591732025146,0.33284807205200195,198.18020629882812,0.0404296875,-1.4015995234251022
924,56320,75.18995592000002,60.0,110,60,1090,0.2,-0.007480101368855685,0.0003,0.0059723486,227.7074754714966,0.5724449455738068,120.64598083496094,0.02109375,-1.356499594449997
942,56832,77.60113331,60.0,111,60,1100,0.2,-0.00982418617932126,0.0003,0.009191617,107.68338432312012,0.6500605344772339,52.349693298339844,0.0861328125,-1.3212697580456734
957,57344,79.92320054,60.0,112,59,1110,0.2,-0.007963863713666797,0.0003,0.0056644874,220.4633316040039,0.6331217885017395,69.88665771484375,0.0388671875,-1.3800903126597404
971,57856,88.13836341,60.0,113,59,1120,0.2,-0.01136295113246888,0.0003,0.008367954,417.7036436080933,0.5017898082733154,183.74282836914062,0.034375,-1.2574139446020127
980,58368,92.6062297,60.0,114,59,1130,0.2,-0.004712127771927044,0.0003,0.0036224665,448.29983253479,0.42631739377975464,192.12049865722656,0.0052734375,-1.1532548770308495
989,58880,96.29607270000002,60.0,115,59,1140,0.2,-0.009277423506136983,0.0003,0.0062135505,727.1265747070313,0.48426365852355957,236.37283325195312,0.0234375,-1.0703921101987361
997,59392,106.31850283,60.0,116,59,1150,0.2,-0.0019953379756771027,0.0003,0.0026263539,895.6183830261231,0.4463467597961426,359.6919860839844,0.0126953125,-1.134562650322914
1005,59904,103.44308154000001,60.0,117,59,1160,0.2,-0.003156864538323134,0.0003,0.0012372982,1769.9267219543458,0.4641517400741577,697.8218383789062,0.0,-1.1319005206227302
1013,60416,103.87357882999999,60.0,118,59,1170,0.2,-0.003778346627950668,0.0003,0.0038812333,302.56457748413084,0.7321528494358063,105.27787780761719,0.01015625,-1.1630374684929847
1023,60928,109.69846950000002,60.0,119,59,1180,0.2,-0.0023050953226629645,0.0003,0.0052296864,266.8146625518799,0.5611758530139923,86.26270294189453,0.0240234375,-1.2521632194519043
1036,61440,116.29317566000002,60.0,120,59,1190,0.2,-0.008241805416764692,0.0003,0.0053500743,443.39951667785647,0.522975355386734,185.56298828125,0.0205078125,-1.2078840151429175
1046,61952,119.08631388000002,60.0,121,59,1200,0.2,-0.005675935943145305,0.0003,0.0037647067,385.1186738967896,0.6736398339271545,143.95901489257812,0.015625,-1.2098122209310531
1054,62464,123.68946568000001,60.0,122,59,1210,0.2,-0.00808070944622159,0.0003,0.0048400136,680.8929721832276,0.5525761842727661,305.2091979980469,0.040625,-1.190798057615757
1063,62976,120.36428029000001,60.0,123,59,1220,0.2,-0.0076576911786105486,0.0003,0.004762831,283.4487953186035,0.7097382247447968,103.98352813720703,0.05859375,-1.2300730645656586
1073,63488,125.28901135000002,60.0,124,59,1230,0.2,-0.00536599790211767,0.0003,0.0033732895,409.0194169998169,0.7254584729671478,156.3339080810547,0.03125,-1.2582600101828576
1083,64000,127.97909832,60.0,125,59,1240,0.2,-0.001736387045821175,0.0003,0.0047423462,475.2902114868164,0.5486240983009338,189.75607299804688,0.0119140625,-1.363806490600109
1093,64512,127.43977191000002,60.0,126,58,1250,0.2,-0.006172665016492829,0.0003,0.004047298,329.79141292572024,0.7278481721878052,100.18053436279297,0.0263671875,-1.4476334735751153
1102,65024,117.42189481,60.0,127,58,1260,0.2,-0.0023020088439807294,0.0003,0.003191987,578.4497142791748,0.5378350019454956,238.4322052001953,0.0109375,-1.4415463596582412
1113,65536,107.38942883000001,60.0,128,58,1270,0.2,-0.003980776399839669,0.0003,0.0043155435,286.67656536102294,0.6687666475772858,106.26239013671875,0.0080078125,-1.529320128262043
1121,66048,104.77919063000002,60.0,129,58,1280,0.2,-0.004623943238402717,0.0003,0.0076800715,330.08854961395264,0.7114454805850983,176.69532775878906,0.064453125,-1.5433587297797202
1130,66560,103.25464231999999,60.0,130,58,1290,0.2,-0.004563202528515831,0.0003,0.009987883,141.43578338623047,0.819671168923378,49.04602813720703,0.06484375,-1.6680337741971016
1139,67072,96.68423482,60.0,131,58,1300,0.2,-0.008079443837050348,0.0003,0.012088638,146.25526504516603,0.5924619734287262,55.18451690673828,0.0568359375,-1.728509971499443
1149,67584,93.49931855999999,60.0,132,58,1310,0.2,-0.009562783071305602,0.0003,0.008034868,199.81498384475708,0.5361130237579346,94.7041015625,0.094140625,-1.803602786362171
1159,68096,92.80079529000001,60.0,133,58,1320,0.2,-0.0163552783546038,0.0003,0.013724716,305.67988719940183,0.5565420687198639,128.4268035888672,0.094921875,-1.7231129080057144
1169,68608,89.45803260000001,60.0,134,58,1330,0.2,-0.007527704929816537,0.0003,0.007824883,123.3807053565979,0.4543927311897278,49.85259246826172,0.04296875,-1.6449955448508262
1178,69120,88.20730115,60.0,135,58,1340,0.2,-0.006272160878870637,0.0003,0.006444861,88.96438803672791,0.7001118957996368,31.271364212036133,0.051171875,-1.6377754777669906
1186,69632,83.7078377,60.0,136,58,1350,0.2,-0.008458026056177913,0.0003,0.011610472,511.39508056640625,0.48158466815948486,157.17861938476562,0.0201171875,-1.5499999701976777
1193,70144,78.21555639,60.0,137,58,1360,0.2,-0.005678396025905386,0.0003,0.007819518,176.10013885498046,0.5717142224311829,52.53913116455078,0.0546875,-1.5177110150456428
1202,70656,76.54652392000001,60.0,138,58,1370,0.2,-0.012047311209607869,0.0003,0.008367228,300.18881435394286,0.5655613541603088,127.4684829711914,0.0796875,-1.4832248449325562
1210,71168,79.78638579,60.0,139,58,1380,0.2,-0.0026718090084614232,0.0003,0.0044208327,566.2347652435303,0.34226131439208984,184.38482666015625,0.0306640625,-1.4583981320261956
1218,71680,80.05132744,60.0,140,58,1390,0.2,-0.0022069276456022635,0.0003,0.0012086513,475.190012550354,0.40687888860702515,174.6552734375,0.0017578125,-1.4917608499526978
1230,72192,83.19339158000001,60.0,141,58,1400,0.2,-0.007955019059590996,0.0003,0.0052614817,337.00613555908205,0.3482453227043152,167.17208862304688,0.02421875,-1.4397459477186203
1238,72704,90.61603272,60.0,142,58,1410,0.2,-0.007012923370348289,0.0003,0.005044773,399.84460334777833,0.47998154163360596,132.85189819335938,0.0208984375,-1.3671036437153816
1247,73216,93.3112178,60.0,143,58,1420,0.2,-0.005151724454481155,0.0003,0.006664845,347.7220708847046,0.5775183439254761,140.2273406982422,0.0619140625,-1.457306009531021
1256,73728,90.09504431999999,60.0,144,58,1430,0.2,-0.0033443551685195414,0.0003,0.005805052,384.21095275878906,0.33867156505584717,221.58969116210938,0.0244140625,-1.4950083136558532
1265,74240,95.14221373000001,60.0,145,58,1440,0.2,-0.010604593681637197,0.0003,0.007389148,234.22746353149415,0.652675449848175,86.34185791015625,0.056640625,-1.480070549249649
1274,74752,100.41027638999999,60.0,146,58,1450,0.2,-0.0037266602332238106,0.0003,0.0052331667,488.0133396148682,0.6291841268539429,156.67034912109375,0.0279296875,-1.4271944850683211
1282,75264,98.46118613000003,60.0,147,58,1460,0.2,-0.007991125498665496,0.0003,0.0074131945,384.4262466430664,0.5889601111412048,143.9021759033203,0.054296875,-1.5049659997224807
1291,75776,98.05542212000002,60.0,148,58,1470,0.2,-0.0030633549846243112,0.0003,0.0073753865,248.75243511199952,0.7002879679203033,145.20103454589844,0.0427734375,-1.5754912048578262
1299,76288,99.95358585000002,60.0,149,58,1480,0.2,-0.009253636555513367,0.0003,0.0092263,154.99655532836914,0.5713498294353485,52.39632797241211,0.037890625,-1.5696842208504678
1308,76800,107.68610697000003,60.0,150,58,1490,0.2,-0.007468834635801613,0.0003,0.0074234717,210.552472114563,0.6629403531551361,95.45606994628906,0.0646484375,-1.4106104955077172
1316,77312,105.74153491000001,60.0,151,58,1500,0.2,-0.0034505379269830884,0.0003,0.0023588524,662.3085605621338,0.5465249717235565,278.7705078125,0.0068359375,-1.4665275812149048
1325,77824,108.12802059000002,60.0,152,58,1510,0.2,-0.0028893828100990506,0.0003,0.0015654514,510.47801094055177,0.5169135332107544,235.37559509277344,0.0076171875,-1.5361074820160865
1333,78336,102.92371159,60.0,153,58,1520,0.2,-0.0064747342257760465,0.0003,0.0039546154,346.3269546508789,0.6759405732154846,160.8234405517578,0.0197265625,-1.5343324720859528
1341,78848,96.80632487000001,60.0,154,58,1530,0.2,-0.004025796632049605,0.0003,0.0066514155,145.09523229599,0.69657102227211,44.36328887939453,0.05546875,-1.579125939309597
1349,79360,98.60991306999999,60.0,155,58,1540,0.2,-0.014166767382994295,0.0003,0.010997858,126.12404804229736,0.6813573837280273,54.19420623779297,0.0744140625,-1.5146079510450363
1357,79872,99.11792711,60.0,156,58,1550,0.2,-0.006495638424530626,0.0003,0.0041579586,490.8799472808838,0.2886884808540344,131.6612091064453,0.0212890625,-1.46875289529562
1365,80384,98.12849479999998,60.0,157,58,1560,0.2,-0.012137100668041967,0.0003,0.010564881,351.82233943939207,0.5374504029750824,98.54219055175781,0.039453125,-1.2332838460803033
1374,80896,100.44424249999999,60.0,158,58,1570,0.2,-0.0024419381807092577,0.0003,0.0036164548,334.8949459075928,0.5862694382667542,123.4218978881836,0.040625,-1.198887364566326
1382,81408,98.68510926999997,60.0,159,58,1580,0.2,-0.0016753028554376214,0.0003,0.0038868708,240.41497707366943,0.6956409513950348,95.30435180664062,0.0287109375,-1.273189550638199
1390,81920,101.82627244,60.0,160,58,1590,0.2,-0.003974363947054371,0.0003,0.002667881,550.987663269043,0.44765031337738037,192.48431396484375,0.00859375,-1.3100043013691902
1398,82432,97.50681768999999,60.0,161,58,1600,0.2,-0.0012356818071566523,0.0003,0.008154534,108.27726159095764,0.8286062330007553,25.215988159179688,0.0951171875,-1.3661810755729675
1406,82944,96.06343674000001,60.0,162,58,1610,0.2,-0.008733942851540633,0.0003,0.0062057,179.41198692321777,0.7656788527965546,63.198097229003906,0.030078125,-1.327877725660801
1414,83456,91.17457995000002,60.0,163,59,1620,0.2,-0.006171625957358628,0.0003,0.0047041113,407.6419969558716,0.3286973237991333,168.94093322753906,0.0220703125,-1.3176695585250855
1422,83968,92.02644902000002,60.0,164,59,1630,0.2,-0.002785276802023873,0.0003,0.0043940716,471.40846519470216,0.3400270938873291,263.68487548828125,0.0333984375,-1.3899615779519081
1431,84480,101.63295353000001,60.0,165,59,1640,0.2,-0.0019223851151764393,0.0003,0.008550966,234.71930847167968,0.5660256743431091,96.41629028320312,0.0427734375,-1.505043663084507
1440,84992,104.47267125,60.0,166,59,1650,0.2,-0.003962977312039584,0.0003,0.0028316271,421.9565294265747,0.6329538822174072,164.95309448242188,0.0029296875,-1.5072125986218452
1448,85504,106.01712053000001,60.0,167,59,1660,0.2,-0.0038588873809203505,0.0003,0.0058686137,418.24361419677734,0.5902582108974457,123.77177429199219,0.0244140625,-1.5798444643616676
1456,86016,107.16710944999998,60.0,168,59,1670,0.2,-0.0065928890981012955,0.0003,0.008362195,223.44889802932738,0.5675450265407562,94.26375579833984,0.023046875,-1.541837675869465
1464,86528,108.48651463,60.0,169,59,1680,0.2,-0.012767067039385438,0.0003,0.006214671,294.65439853668215,0.6842529773712158,146.49197387695312,0.05390625,-1.4995616555213929
1472,87040,110.25320661000003,60.0,170,59,1690,0.2,-0.008859821152873338,0.0003,0.0070095425,598.4064205169677,0.5448468327522278,160.3246307373047,0.0123046875,-1.4200696870684624
1480,87552,112.39082830000001,60.0,171,59,1700,0.2,-0.004241179284872487,0.0003,0.0030922228,442.1393575668335,0.5709741711616516,158.2626953125,0.019140625,-1.3444945827126502
1488,88064,112.6770609,60.0,172,59,1710,0.2,-0.008547671284759417,0.0003,0.006932948,278.3188808441162,0.7294968068599701,73.3799057006836,0.044140625,-1.3482736945152283
1497,88576,114.39291075999999,60.0,173,59,1720,0.2,-0.009084209281718358,0.0003,0.0049974755,556.8111053466797,0.5465134680271149,206.7397918701172,0.012890625,-1.2857921525835991
1505,89088,118.35833241,60.0,174,59,1730,0.2,-0.01135255410335958,0.0003,0.00729463,160.07326698303223,0.7545013129711151,28.71422004699707,0.0578125,-1.2024345740675926
1513,89600,117.78867611000001,60.0,175,59,1740,0.2,-0.0017599445767700673,0.0003,0.0031983252,399.1804037094116,0.6945700943470001,133.74740600585938,0.01875,-1.2347330704331398
1521,90112,118.29839756999999,60.0,176,59,1750,0.2,-0.0019230092148063704,0.0003,0.0018557409,493.5320737838745,0.6456645429134369,185.14735412597656,0.0060546875,-1.3079293578863145
1529,90624,114.40026429,60.0,177,59,1760,0.2,-0.0025839900597929956,0.0003,0.005936762,225.99214181900024,0.6555723249912262,91.76475524902344,0.0275390625,-1.3845268696546555
1537,91136,109.01857619999998,60.0,178,59,1770,0.2,-0.01223105596145615,0.0003,0.007348064,302.0979797363281,0.4625837802886963,114.65233612060547,0.0341796875,-1.313900312781334
1545,91648,103.7600349,60.0,179,59,1780,0.2,-0.009511128114536405,0.0003,0.015637686,91.43864994049072,0.7499077022075653,26.35112953186035,0.0765625,-1.3616705030202865
1554,92160,94.20892980999999,60.0,180,59,1790,0.2,-0.00781513563124463,0.0003,0.011035403,99.97308607101441,0.6662288308143616,42.1110725402832,0.113671875,-1.5425824403762818
1563,92672,91.96569595999999,60.0,181,59,1800,0.2,-0.004729681072058156,0.0003,0.006466477,405.5319305419922,0.4151018261909485,203.31494140625,0.0267578125,-1.558588208258152
1571,93184,88.52007483,60.0,182,59,1810,0.2,-0.005179148877505213,0.0003,0.006298118,339.53297939300535,0.44780731201171875,104.68346405029297,0.025390625,-1.5875807404518127
1578,93696,84.99279636999998,60.0,183,59,1820,0.2,-0.0058973483508452775,0.0003,0.0044622137,284.358905506134,0.5038534104824066,71.74861145019531,0.0296875,-1.6439870208501817
1586,94208,81.54885985,60.0,184,59,1830,0.2,-0.016861427866388112,0.0003,0.014207581,128.51329460144044,0.6065355539321899,55.50069046020508,0.1228515625,-1.5369729325175285
1595,94720,82.68380589,60.0,185,59,1840,0.2,-0.018170319800265133,0.0003,0.009137679,216.8733615875244,0.5045442879199982,95.10804748535156,0.0876953125,-1.3678912401199341
1602,95232,78.69536086000001,60.0,186,59,1850,0.2,-0.006812152120983228,0.0003,0.0061199553,245.84431800842285,0.6463428139686584,150.38784790039062,0.0447265625,-1.2680609717965126
1611,95744,81.83878853,60.0,187,59,1860,0.2,-0.011904383101500571,0.0003,0.006921729,121.00663857460022,0.8242205530405045,39.63372802734375,0.0564453125,-1.2950053945183755
1620,96256,81.63701807,60.0,188,59,1870,0.2,-0.006903575197793543,0.0003,0.0038616187,381.519407081604,0.787565603852272,176.4680938720703,0.019140625,-1.223565113544464
1627,96768,85.69664086,60.0,189,59,1880,0.2,-0.004541448154486716,0.0003,0.004671885,207.66576299667358,0.7359754145145416,80.6461410522461,0.0185546875,-1.192964954674244
1635,97280,87.49299134,60.0,190,59,1890,0.2,-0.006087126745842397,0.0003,0.0043200264,432.767407989502,0.43861645460128784,61.28836441040039,0.009765625,-1.1735875755548477
1643,97792,96.07172184999997,60.0,191,59,1900,0.2,-0.005180789378937334,0.0003,0.0030802216,414.3839683532715,0.6310180723667145,164.07969665527344,0.0240234375,-1.1125677049160003
1652,98304,100.48305736999998,60.0,192,59,1910,0.2,-0.003805926599306986,0.0003,0.002388724,448.69689483642577,0.5086376667022705,179.3187713623047,0.0048828125,-1.0868660792708398
1660,98816,105.66517142,60.0,193,59,1920,0.2,-0.0022427804535254834,0.0003,0.0028178717,817.6279392242432,0.587823212146759,245.9866485595703,0.0232421875,-1.1213065102696418
1668,99328,109.92939767999998,60.0,194,59,1930,0.2,-0.00444667927804403,0.0003,0.0024489898,414.82385005950925,0.6978290379047394,122.86932373046875,0.0169921875,-1.1648248627781868
1676,99840,115.12124579999998,60.0,195,59,1940,0.2,-0.0032139973889570685,0.0003,0.0025993204,497.26394309997556,0.6554768681526184,292.1343688964844,0.02890625,-1.2038599237799645
1684,100352,121.95747184,60.0,196,59,1950,0.2,-0.0056624147924594585,0.0003,0.0042388365,566.521407699585,0.3811125159263611,175.97012329101562,0.029296875,-1.2837933167815208
