time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/loss,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/n_updates
72,149,1057,60.0,76288,-6.4895435899999985,0.006989784963661805,0.0003,-0.14992953836917877,0.106640625,0.013509008,-0.02156227327650413,0.9030474722385406,0.2,-2.311734214425087,1480
72,150,1064,60.0,76800,-6.518421200000001,0.01859189384849742,0.0003,-0.11439897119998932,0.1037109375,0.011495136,-0.02070099228294566,0.8408060818910599,0.2,-2.267581206560135,1490
72,151,1071,60.0,77312,-6.504093869999999,0.014012953196652234,0.0003,-0.14124158024787903,0.1115234375,0.009140802,-0.019955311680678278,0.9081399813294411,0.2,-2.2994369328022004,1500
72,152,1077,60.0,77824,-6.506083609999999,0.01763104220153764,0.0003,-0.1686725616455078,0.067578125,0.010099221,-0.01470490221399814,0.8452329337596893,0.2,-2.263541677594185,1510
72,153,1084,60.0,78336,-6.475519899999999,0.01752167851664126,0.0003,-0.1422843039035797,0.124609375,0.013015298,-0.01754373149597086,0.844421848654747,0.2,-2.287328216433525,1520
72,154,1091,60.0,78848,-6.45178996,0.010733332554809748,0.0003,-0.1428014189004898,0.1013671875,0.012436332,-0.01935808329144493,0.8437266051769257,0.2,-2.288649025559425,1530
72,155,1097,60.0,79360,-6.432577799999999,0.006352203598362393,0.0003,-0.11732020974159241,0.0638671875,0.008655554,-0.017245424794964492,0.9124600514769554,0.2,-2.232959899306297,1540
72,156,1104,60.0,79872,-6.45205402,0.019271818501874805,0.0003,-0.13896231353282928,0.1048828125,0.010356529,-0.01991205195663497,0.8166396170854568,0.2,-2.247524785995483,1550
72,157,1111,60.0,80384,-6.44681693,0.012225657521048561,0.0003,-0.1334744095802307,0.0791015625,0.008879627,-0.020005707000382244,0.9062823355197906,0.2,-2.2449722290039062,1560
72,158,1118,60.0,80896,-6.438214889999999,0.010531946364790202,0.0003,-0.14287085831165314,0.1130859375,0.012155362,-0.02027872027247213,0.8792610168457031,0.2,-2.303052097558975,1570
72,159,1125,60.0,81408,-6.43582122,0.014890866406494752,0.0003,-0.13923457264900208,0.1015625,0.011577919,-0.016779673786368222,0.8462710380554199,0.2,-2.2729073792695997,1580
72,160,1133,60.0,81920,-6.440426879999999,0.008700661652255803,0.0003,-0.11449146270751953,0.1609375,0.01189266,-0.017310851445654408,0.8949908465147018,0.2,-2.310080474615097,1590
72,161,1141,60.0,82432,-6.4312749,0.004672036739066243,0.0003,-0.17433400452136993,0.1025390625,0.011676449,-0.02307647097622976,0.9482837617397308,0.2,-2.287062460184097,1600
72,162,1148,60.0,82944,-6.402220539999998,0.00730506177060306,0.0003,-0.13445913791656494,0.1671875,0.015129883,-0.02718777603004128,0.8984949961304665,0.2,-2.233765071630478,1610
72,163,1155,60.0,83456,-6.37626017,0.012343096849508583,0.0003,-0.1266295611858368,0.0705078125,0.011501465,-0.015686820622067898,0.8749450147151947,0.2,-2.250111091136932,1620
72,164,1162,60.0,83968,-6.3729217700000005,0.01768696478102356,0.0003,-0.1346774697303772,0.1630859375,0.013721578,-0.020646697137271984,0.8435569256544113,0.2,-2.228045034408569,1630
72,165,1170,60.0,84480,-6.414421030000001,0.012109872041037306,0.0003,-0.13432428240776062,0.0978515625,0.010238644,-0.015139761049067602,0.8564548939466476,0.2,-2.235524544119835,1640
72,166,1177,60.0,84992,-6.4409335799999985,0.019263405830133706,0.0003,-0.1592336744070053,0.1169921875,0.010856481,-0.016624975291779264,0.8367363661527634,0.2,-2.2814996898174287,1650
72,167,1183,60.0,85504,-6.45025353,0.010848649707622827,0.0003,-0.15377481281757355,0.099609375,0.010742746,-0.016424202121561392,0.9066838473081589,0.2,-2.277689701318741,1660
72,168,1190,60.0,86016,-6.447232829999999,0.010985683649778366,0.0003,-0.14743931591510773,0.1337890625,0.012430315,-0.022454576345626264,0.8799348250031471,0.2,-2.308986547589302,1670
72,169,1197,60.0,86528,-6.436119490000001,0.018567785003688185,0.0003,-0.13114777207374573,0.073046875,0.009913524,-0.0172044369042851,0.8369655907154083,0.2,-2.317842587828636,1680
72,170,1204,60.0,87040,-6.457301190000001,0.011053144704783335,0.0003,-0.1346777081489563,0.117578125,0.011858911,-0.024278392596170307,0.8979368433356285,0.2,-2.3098936796188356,1690
72,171,1210,60.0,87552,-6.453776589999999,0.009129520884016529,0.0003,-0.12494989484548569,0.097265625,0.011676313,-0.020890090067405255,0.9175022020936012,0.2,-2.3039026111364365,1700
72,172,1217,60.0,88064,-6.452428479999998,0.013550006144214422,0.0003,-0.1693630963563919,0.0873046875,0.010834683,-0.019203977298457176,0.8820603713393211,0.2,-2.272858187556267,1710
72,173,1224,60.0,88576,-6.463191909999999,0.014363410195801406,0.0003,-0.15249289572238922,0.1330078125,0.011149691,-0.02595838540000841,0.8945755138993263,0.2,-2.207893857359886,1720
72,174,1231,60.0,89088,-6.4894089600000004,0.010537746967747808,0.0003,-0.17224064469337463,0.13984375,0.013127627,-0.02571552445879206,0.9158332571387291,0.2,-2.2650822937488555,1730
72,175,1237,60.0,89600,-6.473111909999999,0.006105207744985819,0.0003,-0.123748779296875,0.1099609375,0.010928191,-0.022016342706047,0.94236234202981,0.2,-2.209430941939354,1740
72,176,1244,60.0,90112,-6.487200509999999,0.017831357114482672,0.0003,-0.12111766636371613,0.100390625,0.0102925915,-0.016083370303385892,0.8618866950273514,0.2,-2.2396434128284453,1750
72,177,1251,60.0,90624,-6.485083910000001,0.013644847378600389,0.0003,-0.16092349588871002,0.17109375,0.011892761,-0.027050740586128087,0.8388080298900604,0.2,-2.255657598376274,1760
72,178,1258,60.0,91136,-6.44966451,0.013912365317810326,0.0003,-0.14265835285186768,0.1232421875,0.011398269,-0.01971489950083196,0.8620700091123581,0.2,-2.2745427548885346,1770
72,179,1264,60.0,91648,-6.422109779999999,0.007075701068970375,0.0003,-0.11213678121566772,0.1421875,0.01242156,-0.01863965162774548,0.931198351085186,0.2,-2.264000377058983,1780
72,180,1272,60.0,92160,-6.393401829999999,0.006717955143540166,0.0003,-0.16318805515766144,0.116015625,0.012955928,-0.023117535281926394,0.9009323343634605,0.2,-2.217545065283775,1790
72,181,1278,60.0,92672,-6.394975970000001,0.012322677479824051,0.0003,-0.14437884092330933,0.1330078125,0.0148056,-0.023854437074624,0.893703892827034,0.2,-2.2451189339160917,1800
72,182,1285,60.0,93184,-6.38740118,0.008021326386369765,0.0003,-0.154221311211586,0.140625,0.013876559,-0.02473190241144039,0.9093448892235756,0.2,-2.2853387773036955,1810
72,183,1292,60.0,93696,-6.3766273400000015,0.01257262802682817,0.0003,-0.13045752048492432,0.1103515625,0.01251046,-0.016350655618589373,0.9117312952876091,0.2,-2.2088546961545945,1820
72,184,1298,60.0,94208,-6.360716400000001,0.0041053839973756116,0.0003,-0.1510302722454071,0.2140625,0.014283653,-0.030510438862256704,0.9508932121098042,0.2,-2.1867759227752686,1830
72,185,1305,60.0,94720,-6.360163259999999,0.01031054278719239,0.0003,-0.10899657756090164,0.107421875,0.011782461,-0.024834232730790974,0.847782626748085,0.2,-2.1890891253948213,1840
72,186,1312,60.0,95232,-6.332271550000001,0.010951674467651173,0.0003,-0.1724366545677185,0.16484375,0.013984399,-0.02883900880115107,0.8364544808864594,0.2,-2.1816809475421906,1850
72,187,1318,60.0,95744,-6.347444100000001,0.006245944075635635,0.0003,-0.13041560351848602,0.10078125,0.01074439,-0.021727164497133345,0.935036189854145,0.2,-2.1921622425317766,1860
72,188,1326,60.0,96256,-6.31423457,0.018328840611502528,0.0003,-0.12269710004329681,0.11484375,0.012878595,-0.018368224275764077,0.8154033720493317,0.2,-2.1887498527765272,1870
72,189,1332,60.0,96768,-6.32163306,0.008358637950732373,0.0003,-0.12757712602615356,0.0984375,0.014332868,-0.018451230059145018,0.8523238748311996,0.2,-2.212539204955101,1880
72,190,1339,60.0,97280,-6.297321049999999,0.016172355000162498,0.0003,-0.150296151638031,0.137890625,0.0134255085,-0.026153498687199316,0.8239085376262665,0.2,-2.1923290342092514,1890
72,191,1345,60.0,97792,-6.337622230000001,0.011558581347344443,0.0003,-0.11719074100255966,0.0994140625,0.0128434505,-0.0189488626900129,0.8808297663927078,0.2,-2.156275621056557,1900
72,192,1352,60.0,98304,-6.357774389999999,0.019683382601942866,0.0003,-0.11296617239713669,0.1623046875,0.016702704,-0.022676268528448416,0.8168170005083084,0.2,-2.1438281655311586,1910
72,193,1358,60.0,98816,-6.36282081,0.013969506596913562,0.0003,-0.14683054387569427,0.11953125,0.012591246,-0.02154762969003059,0.8647572845220566,0.2,-2.2014733761548997,1920
72,194,1365,60.0,99328,-6.355101840000002,0.017256258497945966,0.0003,-0.13698559999465942,0.1125,0.010425394,-0.018891802278812975,0.8306900858879089,0.2,-2.0819985017180445,1930
72,195,1373,60.0,99840,-6.36777817,0.01581400366849266,0.0003,-0.14203345775604248,0.1478515625,0.010797158,-0.02404656769358553,0.9033433869481087,0.2,-2.161336523294449,1940
72,196,1379,60.0,100352,-6.38787116,0.01152886621421203,0.0003,-0.14186766743659973,0.083984375,0.009711144,-0.015175113850273193,0.8503664433956146,0.2,-2.175117349624634,1950
72,197,1386,60.0,100864,-6.40709601,0.020363386406097563,0.0003,-0.13247279822826385,0.085546875,0.010205708,-0.01621782339352649,0.659305065870285,0.2,-2.103788098692894,1960
72,198,1392,60.0,101376,-6.4134383,0.011246573639800772,0.0003,-0.12040802091360092,0.0931640625,0.010977136,-0.014040024884161539,0.8825621604919434,0.2,-2.083051347732544,1970
72,199,1399,60.0,101888,-6.406803449999997,0.01783500994788483,0.0003,-0.07970857620239258,0.151171875,0.0123037435,-0.012675468937959521,0.8489659875631332,0.2,-2.139856034517288,1980
72,200,1406,60.0,102400,-6.427661360000001,0.015895731467753648,0.0003,-0.13930873572826385,0.1193359375,0.01257538,-0.02079779114574194,0.8083959072828293,0.2,-2.0680702909827233,1990
72,201,1413,60.0,102912,-6.405351190000001,0.011993647081544623,0.0003,-0.09055633097887039,0.0935546875,0.010064302,-0.01709622406051494,0.8729809522628784,0.2,-2.0658464968204497,2000
72,202,1419,60.0,103424,-6.44956098,0.01224765574443154,0.0003,-0.11782018840312958,0.098828125,0.013861643,-0.016118308366276323,0.8699409812688828,0.2,-2.1604623973369597,2010
72,203,1427,60.0,103936,-6.429048170000001,0.019549427239689977,0.0003,-0.12521345913410187,0.1138671875,0.011300078,-0.01861314781708643,0.8483559638261795,0.2,-2.202558109164238,2020
72,204,1433,60.0,104448,-6.414635550000001,0.013675207627238705,0.0003,-0.16445201635360718,0.1404296875,0.017858189,-0.026740884635364635,0.8876850605010986,0.2,-2.18073793053627,2030
72,205,1440,60.0,104960,-6.39944525,0.02190290406579152,0.0003,-0.16107134521007538,0.1373046875,0.0119950045,-0.01762249888270162,0.8693329244852066,0.2,-2.209427696466446,2040
72,206,1446,60.0,105472,-6.402209970000001,0.010156418895348907,0.0003,-0.14819517731666565,0.120703125,0.012496306,-0.0200678602210246,0.9042689427733421,0.2,-2.1648215293884276,2050
72,207,1453,60.0,105984,-6.39140066,0.024441630532965063,0.0003,-0.11066040396690369,0.1126953125,0.010206387,-0.016968907066620888,0.756376102566719,0.2,-2.2386542737483976,2060
72,208,1459,60.0,106496,-6.390182149999999,0.00845687041291967,0.0003,-0.16051967442035675,0.131640625,0.010760398,-0.022017830761615186,0.8859719038009644,0.2,-2.1880528926849365,2070
72,209,1466,60.0,107008,-6.385674250000001,0.01263053304865025,0.0003,-0.12079678475856781,0.119140625,0.013992786,-0.025939155544620007,0.8364949226379395,0.2,-2.183252251148224,2080
72,210,1473,60.0,107520,-6.365370809999999,0.004745191763504408,0.0003,-0.11812666803598404,0.1197265625,0.010537902,-0.018666878680232913,0.9511161185801029,0.2,-2.1752344399690626,2090
72,211,1480,60.0,108032,-6.361751319999999,0.005441718889051117,0.0003,-0.16524462401866913,0.09375,0.011409271,-0.021433752222219483,0.9231708496809006,0.2,-2.1924512475728988,2100
72,212,1487,60.0,108544,-6.397930399999999,0.010730292921653017,0.0003,-0.137880340218544,0.1375,0.011283739,-0.022666529362322763,0.9221486449241638,0.2,-2.1676663160324097,2110
73,213,1493,60.0,109056,-6.40489811,0.021580433240160346,0.0003,-0.11380517482757568,0.0982421875,0.0105702225,-0.020125348737929018,0.7768000662326813,0.2,-2.1049771130084993,2120
73,214,1500,60.0,109568,-6.39499423,0.018277173954993488,0.0003,-0.11807310581207275,0.0939453125,0.010939103,-0.016606597136706112,0.8627842962741852,0.2,-2.1417578399181365,2130
73,215,1506,60.0,110080,-6.375906819999998,0.013206276611890643,0.0003,-0.1273873746395111,0.0751953125,0.011946125,-0.014130709652090446,0.8327048569917679,0.2,-2.160355547070503,2140
73,216,1513,60.0,110592,-6.31051133,0.004161557339830324,0.0003,-0.16470235586166382,0.10546875,0.011002151,-0.017190311872400343,0.9450317807495594,0.2,-2.124843046069145,2150
73,217,1519,60.0,111104,-6.319181419999999,0.009769752048305236,0.0003,-0.15216460824012756,0.0884765625,0.011632093,-0.018396825515083037,0.8403618186712265,0.2,-2.085580414533615,2160
73,218,1527,60.0,111616,-6.310647400000001,0.01846079749520868,0.0003,-0.08722804486751556,0.0908203125,0.014668299,-0.01734804400475696,0.6855061650276184,0.2,-2.089153343439102,2170
73,219,1534,60.0,112128,-6.32252246,0.022937058925163,0.0003,-0.12439477443695068,0.1310546875,0.013496206,-0.014960463240277022,0.8022470027208328,0.2,-2.1566750913858415,2180
73,220,1540,60.0,112640,-6.337629660000001,0.012829004018567503,0.0003,-0.11806388199329376,0.083203125,0.009559039,-0.015608647209592163,0.8989276960492134,0.2,-2.151530796289444,2190
73,221,1547,60.0,113152,-6.341534049999999,0.02306542918086052,0.0003,-0.1352708339691162,0.0916015625,0.011667475,-0.013650288456119597,0.7281932234764099,0.2,-2.1721705555915833,2200
73,222,1554,60.0,113664,-6.357824240000001,0.024528864538297057,0.0003,-0.14749926328659058,0.1,0.011332528,-0.020575736195314675,0.7866522967815399,0.2,-2.1244528859853746,2210
73,223,1560,60.0,114176,-6.339138969999999,0.01848193322075531,0.0003,-0.10812803357839584,0.1236328125,0.011780949,-0.022106452693697064,0.8024539351463318,0.2,-2.1726857364177703,2220
73,224,1567,60.0,114688,-6.3528474300000015,0.010618777328636498,0.0003,-0.1417585015296936,0.1109375,0.010122371,-0.019630278705153614,0.9073288962244987,0.2,-2.206252154707909,2230
73,225,1574,60.0,115200,-6.33989714,0.016068446880672126,0.0003,-0.15245185792446136,0.094921875,0.010545373,-0.01473702498478815,0.8809325024485588,0.2,-2.2459819585084917,2240
73,226,1581,60.0,115712,-6.37703849,0.012611766019836069,0.0003,-0.13417387008666992,0.1041015625,0.010563202,-0.02425861528608948,0.9237231090664864,0.2,-2.2173598170280457,2250
73,227,1587,60.0,116224,-6.382263160000001,0.017280567507259547,0.0003,-0.13117873668670654,0.0798828125,0.008118971,-0.014045964338583872,0.8931371420621872,0.2,-2.2076694697141646,2260
73,228,1594,60.0,116736,-6.426935240000001,0.017661688686348497,0.0003,-0.14004194736480713,0.1609375,0.013760375,-0.02210878983605653,0.85372693836689,0.2,-2.233930987119675,2270
73,229,1600,60.0,117248,-6.4711279600000005,0.004931833225418814,0.0003,-0.15611368417739868,0.1421875,0.013201933,-0.022718756960239263,0.9484553448855877,0.2,-2.292327347397804,2280
73,230,1608,60.0,117760,-6.43816704,0.004211251118977089,0.0003,-0.13437341153621674,0.089453125,0.010750096,-0.019628338038455696,0.9462898187339306,0.2,-2.270347484946251,2290
73,231,1617,60.0,118272,-6.418844509999999,0.011815424892120063,0.0003,-0.1559576839208603,0.073046875,0.008171616,-0.019603370665572585,0.8988835588097572,0.2,-2.226203966140747,2300
72,232,1629,60.0,118784,-6.417721460000001,0.01594388820230961,0.0003,-0.12151306122541428,0.115625,0.013933606,-0.015794173954054712,0.8769686743617058,0.2,-2.232990211248398,2310
72,233,1638,60.0,119296,-6.42256895,0.011458378186216579,0.0003,-0.13707628846168518,0.197265625,0.014351469,-0.031732001958880575,0.9055232033133507,0.2,-2.219521090388298,2320
72,234,1646,60.0,119808,-6.41421803,0.01173186328378506,0.0003,-0.1361818164587021,0.090625,0.009142928,-0.015954642120050266,0.9015030711889267,0.2,-2.242806965112686,2330
72,235,1655,60.0,120320,-6.401572740000001,0.016190025839023292,0.0003,-0.14150609076023102,0.0658203125,0.010070676,-0.015527064818888903,0.8491724878549576,0.2,-2.263122555613518,2340
72,236,1662,60.0,120832,-6.3597065299999995,0.01262747982982546,0.0003,-0.12972304224967957,0.091015625,0.011019614,-0.01718517643166706,0.855015903711319,0.2,-2.2384519219398498,2350
72,237,1669,60.0,121344,-6.3365989,0.010879523784387857,0.0003,-0.12133664637804031,0.1076171875,0.012988795,-0.02414886620827019,0.8715998977422714,0.2,-2.1899469166994097,2360
72,238,1675,60.0,121856,-6.355202520000001,0.03298402456566692,0.0003,-0.13424381613731384,0.0791015625,0.009926002,-0.016497734177391976,0.7061375081539154,0.2,-2.202783849835396,2370
72,239,1682,60.0,122368,-6.36210987,0.009164738288382069,0.0003,-0.15234757959842682,0.156640625,0.015288728,-0.027782638440839946,0.8348086029291153,0.2,-2.2210546344518662,2380
72,240,1689,60.0,122880,-6.3636956599999985,0.009875036461744457,0.0003,-0.12777362763881683,0.1890625,0.015877953,-0.028406404727138578,0.9000699371099472,0.2,-2.2613187193870545,2390
72,241,1696,60.0,123392,-6.39604508,0.011083851417060942,0.0003,-0.14547492563724518,0.0884765625,0.0108626,-0.022378413728438316,0.8915548473596573,0.2,-2.2559152483940124,2400
72,242,1703,60.0,123904,-6.400527709999999,0.014377741719363258,0.0003,-0.1510774791240692,0.118359375,0.012381375,-0.01916970146703534,0.8511825799942017,0.2,-2.2891756176948546,2410
72,243,1709,60.0,124416,-6.3786694499999985,0.006119350882363506,0.0003,-0.15769241750240326,0.1169921875,0.0114641525,-0.02515250938013196,0.9102633744478226,0.2,-2.290821287035942,2420
72,244,1716,60.0,124928,-6.356196499999999,0.0032787672374979594,0.0003,-0.15558350086212158,0.184375,0.014638197,-0.02630897801136598,0.9421399533748627,0.2,-2.2267803341150283,2430
72,245,1722,60.0,125440,-6.340433310000001,0.015691663773031904,0.0003,-0.14772412180900574,0.15078125,0.013706137,-0.02630096994689666,0.645088791847229,0.2,-2.171010595560074,2440
72,246,1729,60.0,125952,-6.392538999999999,0.016141231008805334,0.0003,-0.11836203932762146,0.155078125,0.012790368,-0.02335788981290534,0.8564206212759018,0.2,-2.260771909356117,2450
72,247,1735,60.0,126464,-6.372055829999999,0.015683015226386487,0.0003,-0.09973340481519699,0.0900390625,0.010525358,-0.017307592392899095,0.7992837280035019,0.2,-2.2438817620277405,2460
72,248,1743,60.0,126976,-6.37772193,0.0066092822147766125,0.0003,-0.1596529483795166,0.0962890625,0.009840507,-0.020941748941550032,0.90581876039505,0.2,-2.2182257413864135,2470
72,249,1749,60.0,127488,-6.396520850000001,0.01009843054926023,0.0003,-0.1462850421667099,0.124609375,0.010618692,-0.024769843835383654,0.8696209490299225,0.2,-2.1778572738170623,2480
72,250,1756,60.0,128000,-6.42052416,0.014059979643207043,0.0003,-0.12126392871141434,0.0609375,0.008724125,-0.014804263348923995,0.8857035040855408,0.2,-2.2218882024288176,2490
72,251,1762,60.0,128512,-6.398905330000002,0.008547035598894581,0.0003,-0.16562971472740173,0.14609375,0.014093034,-0.03028719361172989,0.9215908721089363,0.2,-2.2051355332136153,2500
72,252,1769,60.0,129024,-6.42998398,0.013054052635561674,0.0003,-0.14633071422576904,0.1162109375,0.01293754,-0.022014156566001475,0.8475051373243332,0.2,-2.21226609647274,2510
72,253,1776,60.0,129536,-6.419233770000001,0.019295360741671173,0.0003,-0.1190352588891983,0.1591796875,0.013221336,-0.018724195653339847,0.843454971909523,0.2,-2.223138007521629,2520
72,254,1782,60.0,130048,-6.4403140500000005,0.012474846205441282,0.0003,-0.1701129823923111,0.0697265625,0.011415858,-0.020122601118055174,0.9136552512645721,0.2,-2.1905700355768203,2530
72,255,1790,60.0,130560,-6.458686930000002,0.01438047462143004,0.0003,-0.14035862684249878,0.119921875,0.012002288,-0.02186206118494738,0.9106722474098206,0.2,-2.21360464990139,2540
72,256,1796,60.0,131072,-6.47332404,0.008684770070249214,0.0003,-0.11728273332118988,0.11796875,0.011356734,-0.017540179099887608,0.83556067943573,0.2,-2.2270668148994446,2550
72,257,1803,60.0,131584,-6.436536359999998,0.004267677343159448,0.0003,-0.139374241232872,0.059375,0.011131318,-0.015590807585977019,0.9294672384858131,0.2,-2.226260486245155,2560
72,258,1810,60.0,132096,-6.4255151,0.005220787369762547,0.0003,-0.14742670953273773,0.095703125,0.011434145,-0.020446615840774028,0.9435072056949139,0.2,-2.22280552983284,2570
72,259,1817,60.0,132608,-6.459719879999999,0.009886987443314866,0.0003,-0.14846962690353394,0.10078125,0.0111968,-0.0236706952622626,0.81266750395298,0.2,-2.2145178467035294,2580
72,260,1824,60.0,133120,-6.47484785,0.02631292991572991,0.0003,-0.1540772020816803,0.2080078125,0.016077008,-0.02685996681684628,0.7282199263572693,0.2,-2.2241822987794877,2590
72,261,1830,60.0,133632,-6.466812409999999,0.013052677147788927,0.0003,-0.14927074313163757,0.1236328125,0.01133498,-0.02295427260687575,0.8945029526948929,0.2,-2.2022340655326844,2600
72,262,1837,60.0,134144,-6.48318671,0.0198062046431005,0.0003,-0.13979491591453552,0.1333984375,0.0134138195,-0.025283706292975695,0.8655969798564911,0.2,-2.2287747859954834,2610
72,263,1844,60.0,134656,-6.46585614,0.009910013881744817,0.0003,-0.1335044950246811,0.0841796875,0.013802197,-0.023428733483888207,0.838410347700119,0.2,-2.217702731490135,2620
73,264,1851,60.0,135168,-6.428668209999999,0.017687883350299673,0.0003,-0.12764917314052582,0.071484375,0.009135479,-0.016336891555693,0.8488141596317291,0.2,-2.216110014915466,2630
73,265,1858,60.0,135680,-6.450095190000001,0.005540701135760173,0.0003,-0.13067899644374847,0.1173828125,0.011075081,-0.022369698504917324,0.9490631483495235,0.2,-2.1869991600513456,2640
73,266,1864,60.0,136192,-6.438698989999999,0.019633720570709556,0.0003,-0.1511421799659729,0.2119140625,0.014318669,-0.030605185823515058,0.8186828047037125,0.2,-2.221136784553528,2650
73,267,1871,60.0,136704,-6.478708289999999,0.012223777669714764,0.0003,-0.14773428440093994,0.1388671875,0.013077557,-0.021755193767603487,0.8930440619587898,0.2,-2.2125690281391144,2660
73,268,1878,60.0,137216,-6.486459420000001,0.011257335089612752,0.0003,-0.15081705152988434,0.13359375,0.013772218,-0.020877216680673882,0.8851249888539314,0.2,-2.2343709975481034,2670
73,269,1884,60.0,137728,-6.51450581,0.009878740855492651,0.0003,-0.15951131284236908,0.173046875,0.013916617,-0.030350138247013093,0.9124530553817749,0.2,-2.1995716422796248,2680
73,270,1892,60.0,138240,-6.517251110000002,0.01597093622549437,0.0003,-0.1593925952911377,0.066796875,0.011591877,-0.018670750642195345,0.8894213140010834,0.2,-2.1936922818422318,2690
73,271,1898,60.0,138752,-6.51833146,0.005576521923649125,0.0003,-0.13724082708358765,0.12578125,0.01161642,-0.019705654494464396,0.9447612091898918,0.2,-2.2498380333185195,2700
73,272,1906,60.0,139264,-6.507261649999999,0.0126803990395274,0.0003,-0.13250766694545746,0.099609375,0.011282797,-0.019719932659063487,0.9100543931126595,0.2,-2.234406942129135,2710
73,273,1912,60.0,139776,-6.46294428,0.008858258416876198,0.0003,-0.14176928997039795,0.069140625,0.007874658,-0.02003201497136615,0.844530463218689,0.2,-2.2209111362695695,2720
73,274,1919,60.0,140288,-6.50789631,0.016402343718800692,0.0003,-0.142795592546463,0.115625,0.010812124,-0.0241096269688569,0.8363993316888809,0.2,-2.267089328169823,2730
73,275,1926,60.0,140800,-6.51530787,0.012040056759724393,0.0003,-0.15701720118522644,0.1181640625,0.010587404,-0.02337351308669895,0.8633560687303543,0.2,-2.297626519203186,2740
73,276,1933,60.0,141312,-6.511878959999999,0.005507566372398287,0.0003,-0.1652296930551529,0.127734375,0.011143822,-0.020277469500433652,0.955699011683464,0.2,-2.321546921133995,2750
73,277,1939,60.0,141824,-6.49575199,0.01185152183752507,0.0003,-0.161139577627182,0.1630859375,0.013592072,-0.025382646778598427,0.9143939316272736,0.2,-2.2812105417251587,2760
72,278,1950,60.0,142336,-6.48419696,0.009238919033668936,0.0003,-0.162133127450943,0.16484375,0.012551817,-0.029352096456568687,0.9312004521489143,0.2,-2.2853285133838654,2770
72,279,1958,60.0,142848,-6.465849540000001,0.005950807043700479,0.0003,-0.16335055232048035,0.1576171875,0.013819873,-0.023990497249178587,0.9491838328540325,0.2,-2.299077758193016,2780
72,280,1965,60.0,143360,-6.433893810000001,0.0046611192490672694,0.0003,-0.15789777040481567,0.138671875,0.015011444,-0.029454461322166024,0.957871176302433,0.2,-2.230471965670586,2790
72,281,1973,60.0,143872,-6.39664036,0.008420946262776851,0.0003,-0.14848731458187103,0.155859375,0.011481843,-0.028652750770561397,0.9101879596710205,0.2,-2.232536271214485,2800
72,282,1982,60.0,144384,-6.36369561,0.010591357748489827,0.0003,-0.12348673492670059,0.1833984375,0.01303808,-0.027499221544712783,0.8303441256284714,0.2,-2.1707496732473373,2810
72,283,1989,60.0,144896,-6.37535487,0.0075377693341579285,0.0003,-0.11224063485860825,0.10546875,0.011432271,-0.02106439545750618,0.8440278470516205,0.2,-2.154950720071793,2820
72,284,1997,60.0,145408,-6.38329663,0.01264157634577714,0.0003,-0.12805722653865814,0.13515625,0.01449623,-0.02100571386399679,0.7726712077856064,0.2,-2.1117651224136353,2830
72,285,2007,60.0,145920,-6.393907810000001,0.020180226815864444,0.0003,-0.11034652590751648,0.1408203125,0.012007159,-0.014429408812429757,0.8114948719739914,0.2,-2.150843361020088,2840
72,286,2013,60.0,146432,-6.372364829999998,0.015029622305883094,0.0003,-0.10356456786394119,0.0607421875,0.009648324,-0.013797754846746103,0.7976684719324112,0.2,-2.148889312148094,2850
72,287,2020,60.0,146944,-6.37267199,0.02738361827796325,0.0003,-0.11887767910957336,0.128515625,0.009830907,-0.021427863917779177,0.8030807226896286,0.2,-2.18652486205101,2860
72,288,2027,60.0,147456,-6.327264500000001,0.009557121491525322,0.0003,-0.1353471875190735,0.113671875,0.0110570695,-0.02155617278185673,0.8321161568164825,0.2,-2.1503902971744537,2870
72,289,2034,60.0,147968,-6.294964529999999,0.007458131888415665,0.0003,-0.10776658356189728,0.1359375,0.013331076,-0.021018442540662364,0.9028520733118057,0.2,-2.150766780972481,2880
72,290,2042,60.0,148480,-6.32042051,0.004436962932231836,0.0003,-0.17342615127563477,0.1482421875,0.013334378,-0.021845450275577605,0.948760848492384,0.2,-2.2028119921684266,2890
72,291,2049,60.0,148992,-6.312210630000001,0.013316793652484194,0.0003,-0.1335163414478302,0.10390625,0.011336306,-0.019032810296630488,0.8699152320623398,0.2,-2.2264455020427705,2900
72,292,2056,60.0,149504,-6.338527699999999,0.010187549269176088,0.0003,-0.1436084508895874,0.1400390625,0.012239855,-0.017264382808934896,0.8658749610185623,0.2,-2.196146696805954,2910
72,293,2064,60.0,150016,-6.36342125,0.01022517702076584,0.0003,-0.152094304561615,0.128515625,0.011606606,-0.0219957516877912,0.9122125282883644,0.2,-2.236135348677635,2920
72,294,2071,60.0,150528,-6.401709460000001,0.012241714634001255,0.0003,-0.13997001945972443,0.105078125,0.011306925,-0.018360443267738447,0.869459256529808,0.2,-2.2296203106641768,2930
72,295,2077,60.0,151040,-6.380095319999999,0.018601354327984154,0.0003,-0.11371135711669922,0.1458984375,0.013316931,-0.02404558632406406,0.8261981010437012,0.2,-2.196053037047386,2940
