rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.05,23,328,43.88,-4.50479054,522,12220,0.09202511608600616,0.001,751
0.05,23,332,43.3,-4.21866764,527,12376,0.19944652915000916,0.001,761
0.05,23,336,42.17,-3.9020507799999997,534,12460,0.030537739396095276,0.001,766
0.05,23,340,42.17,-3.9125318399999998,543,12700,0.046967633068561554,0.001,781
0.05,23,344,42.17,-3.8937941299999994,550,12740,0.197509765625,0.001,784
0.05,23,348,42.76,-3.9354970299999996,557,12952,0.08634834736585617,0.001,797
0.05,23,352,43.94,-4.2327904599999995,565,13192,0.09291689842939377,0.001,812
0.05,23,356,44.53,-4.3446161,574,13428,0.040204137563705444,0.001,827
0.05,23,360,44.53,-4.3396056,580,13608,0.08570347726345062,0.001,838
0.05,23,364,46.3,-5.06822682,587,13848,0.11316195130348206,0.001,853
0.05,23,368,45.71,-4.9616229,593,13948,0.04793673753738403,0.001,859
0.05,23,372,46.88,-5.31013101,600,14188,0.1141059547662735,0.001,874
0.05,23,376,47.06,-5.293720459999999,606,14428,0.029141707345843315,0.001,889
0.05,23,380,47.06,-5.284488649999998,613,14668,0.018335578963160515,0.001,904
0.05,24,384,47.06,-5.264982249999999,620,14908,0.06630902737379074,0.001,919
