rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/loss,train/learning_rate,train/n_updates
0.2615333333333335,21,84,27.154761904761905,-2.232117,107,2332,0.07415080815553665,0.00025,133
0.2096,22,88,27.920454545454547,-2.305619352272727,112,2496,0.128462016582489,0.00025,143
0.14120000000000021,22,92,28.684782608695652,-2.5112692282608693,118,2712,0.3309418857097626,0.00025,157
0.06520000000000026,23,96,29.989583333333332,-2.767460729166667,124,2952,0.056385308504104614,0.00025,172
0.05,24,100,30.74,-2.9399604900000003,131,3180,0.12966018915176392,0.00025,186
0.05,24,104,32.82,-3.4695987,137,3420,0.04270072281360626,0.00025,201
0.05,25,108,34.5,-3.853574520000001,143,3660,0.15918469429016113,0.00025,216
0.05,26,112,36.38,-4.206148710000001,149,3900,0.10009142756462097,0.00025,231
0.05,26,116,37.94,-4.55325249,155,4140,0.11670590937137604,0.00025,246
0.05,27,120,39.88,-5.00614876,161,4380,0.041558343917131424,0.00025,261
0.05,27,124,41.51,-5.165550999999999,168,4620,0.055291999131441116,0.00025,276
0.05,27,128,42.09,-5.01813212,174,4840,0.09414226561784744,0.00025,290
0.05,27,132,42.99,-5.3663669700000005,179,4932,0.3048132061958313,0.00025,296
0.05,27,136,43.01,-5.123691630000001,185,5148,0.1167299896478653,0.00025,309
0.05,28,140,44.54,-5.337030030000001,192,5388,0.08768094331026077,0.00025,324
0.05,28,144,46.13,-5.5741069,198,5612,0.04262000694870949,0.00025,338
0.05,28,148,47.45,-5.8931245,204,5852,0.009417558088898659,0.00025,353
0.05,28,152,48.54,-6.0009942899999995,212,6092,0.11578410863876343,0.00025,368
0.05,28,156,49.08,-6.021792339999999,218,6332,0.1131632998585701,0.00025,383
0.05,29,160,49.61,-5.9663336000000005,224,6540,0.20984962582588196,0.00025,396
0.05,28,164,50.29,-6.080331240000001,229,6660,0.16511894762516022,0.00025,404
0.05,29,168,51.84,-6.458882110000001,236,6900,0.03597136214375496,0.00025,419
0.05,29,172,52.3,-6.367508989999999,242,7088,0.28000304102897644,0.00025,430
0.05,29,176,52.83,-6.426023479999999,248,7328,0.027649439871311188,0.00025,445
0.05,29,180,53.84,-6.68725935,255,7568,0.14328911900520325,0.00025,460
0.05,29,184,53.84,-6.668008339999999,260,7784,0.04659850150346756,0.00025,474
0.05,29,188,53.68,-6.594160029999999,265,7888,0.014403067529201508,0.00025,480
0.05,29,192,54.26,-6.64349331,271,8128,0.06339442729949951,0.00025,495
0.05,30,196,54.26,-6.6068630599999985,278,8368,0.06752865761518478,0.00025,510
0.05,30,200,54.71,-6.6477724799999995,284,8608,0.09581626206636429,0.00025,525
0.05,30,204,54.71,-6.651262709999998,290,8848,0.188034325838089,0.00025,540
0.05,30,208,54.71,-6.619399289999999,296,9088,0.17417855560779572,0.00025,555
0.05,30,212,54.71,-6.63512875,302,9328,0.2693784832954407,0.00025,570
0.05,30,216,54.71,-6.61363614,309,9568,0.005957015324383974,0.00025,585
0.05,31,220,54.71,-6.65823609,315,9808,0.010722549632191658,0.00025,600
0.05,31,224,54.41,-6.560087799999998,322,10048,0.08236977458000183,0.00025,615
0.05,31,228,54.93,-6.663396049999999,329,10288,0.07464379817247391,0.00025,630
0.05,31,232,55.5,-6.70016395,336,10528,0.01708562858402729,0.00025,645
0.05,31,236,55.64,-6.733876600000001,341,10664,0.036363475024700165,0.00025,654
0.05,31,240,55.06,-6.61421037,348,10888,0.07804902642965317,0.00025,668
0.05,31,244,55.16,-6.669986280000002,355,11128,0.1508142203092575,0.00025,683
0.05,31,248,55.16,-6.65072382,361,11368,0.03385148197412491,0.00025,698
0.05,31,252,55.16,-6.660671429999999,368,11608,0.05077856779098511,0.00025,713
0.05,31,256,55.16,-6.64791513,375,11848,0.01024847012013197,0.00025,728
0.05,31,260,55.87,-6.877098819999999,382,12088,0.006643298082053661,0.00025,743
0.05,31,264,56.46,-6.99232796,389,12328,0.06527640670537949,0.00025,758
0.05,31,268,55.65,-6.7464163799999985,394,12428,0.1668994277715683,0.00025,764
0.05,31,272,55.41,-6.812968279999999,400,12660,0.025966867804527283,0.00025,779
0.05,31,276,55.82,-6.82435684,406,12884,0.025018300861120224,0.00025,793
0.05,31,280,55.82,-6.830376599999999,412,13124,0.003382336813956499,0.00025,808
0.05,31,284,56.39,-6.962844159999998,418,13364,0.04076569527387619,0.00025,823
0.05,31,288,57.19,-7.211577159999999,425,13604,0.0277363620698452,0.00025,838
0.05,32,292,57.19,-7.2414380099999995,430,13844,0.118356853723526,0.00025,853
0.05,32,296,57.09,-7.12743264,437,14084,0.027805035933852196,0.00025,868
0.05,32,300,57.09,-7.17699478,442,14324,0.03886391222476959,0.00025,883
0.05,32,304,57.09,-7.18374605,447,14564,0.007583766244351864,0.00025,898
0.05,32,308,57.09,-7.2410071799999995,452,14804,0.020126760005950928,0.00025,913
