time/iterations,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/loss
296,63,60.0,151552,2369,-6.2922994600000015,0.0003,-0.015023688244400545,0.012547318,0.022256414603907614,2950,-1.9579938262701035,0.2,0.108203125,0.7801262587308884,-0.13322804868221283
297,63,60.0,152064,2377,-6.2900238700000015,0.0003,-0.02914876996073872,0.011490289,0.008809192263288423,2960,-1.8668416514992714,0.2,0.1552734375,0.867590069770813,-0.13906331360340118
298,63,60.0,152576,2384,-6.27187994,0.0003,-0.014223922399105504,0.009743645,0.016273768682731317,2970,-1.8378713577985764,0.2,0.06328125,0.7533171474933624,-0.0940365344285965
299,64,60.0,153088,2391,-6.28385179,0.0003,-0.0239720432611648,0.010477921,0.0155219481093809,2980,-1.7277483358979224,0.2,0.1365234375,0.8544104844331741,-0.13004200160503387
300,63,60.0,153600,2400,-6.3111922499999995,0.0003,-0.016996611701324583,0.013717425,0.018034943263046443,2990,-1.7996568173170089,0.2,0.134765625,0.8239766210317612,-0.09155071526765823
301,63,60.0,154112,2408,-6.292619390000001,0.0003,-0.013124561961740255,0.0076209977,0.013289457058999688,3000,-1.787339875102043,0.2,0.0658203125,0.8687932193279266,-0.08991797268390656
302,63,60.0,154624,2416,-6.27073179,0.0003,-0.020408191927708687,0.01033066,0.011346998770022765,3010,-1.6971619248390197,0.2,0.102734375,0.8489717096090317,-0.12552759051322937
303,64,60.0,155136,2423,-6.264433190000001,0.0003,-0.02090890142135322,0.014370173,0.009304622618947178,3020,-1.8390786528587342,0.2,0.175390625,0.816391721367836,-0.10588883608579636
304,64,60.0,155648,2430,-6.25947413,0.0003,-0.016548233304638414,0.016909016,0.016571490012574942,3030,-1.9019976034760475,0.2,0.16796875,0.7670516073703766,-0.10828559845685959
305,64,60.0,156160,2437,-6.263028879999999,0.0003,-0.021717334317509086,0.011900311,0.015095870831282809,3040,-1.9048371881246566,0.2,0.1134765625,0.8007181137800217,-0.11648117750883102
306,64,60.0,156672,2444,-6.22409954,0.0003,-0.027142303774598985,0.012643228,0.010982332099229098,3050,-1.7997854813933372,0.2,0.1787109375,0.877948559820652,-0.0972215011715889
307,64,60.0,157184,2451,-6.225273470000001,0.0003,-0.0144978036172688,0.011184616,0.013804453867487609,3060,-1.840713232755661,0.2,0.0697265625,0.8107966929674149,-0.08083399385213852
308,64,60.0,157696,2460,-6.206448270000002,0.0003,-0.01833952214801684,0.010188619,0.009461979291518218,3070,-1.8551384091377259,0.2,0.1,0.8089348524808884,-0.11365614831447601
309,64,60.0,158208,2467,-6.225732139999999,0.0003,-0.017381165735423566,0.009564024,0.012998363951919601,3080,-1.7948157265782356,0.2,0.08671875,0.7896043062210083,-0.11509808152914047
310,64,60.0,158720,2475,-6.22788021,0.0003,-0.020233666012063622,0.01570717,0.014337954646907746,3090,-1.9220935270190238,0.2,0.13515625,0.6981262862682343,-0.10063844174146652
311,64,60.0,159232,2484,-6.19456328,0.0003,-0.01757601840654388,0.014597108,0.048849667375907305,3100,-1.9673013284802436,0.2,0.1107421875,0.6202077567577362,-0.05221649259328842
312,64,60.0,159744,2491,-6.243352910000001,0.0003,-0.010885660123312846,0.010101205,0.013267672329675406,3110,-1.9485174775123597,0.2,0.046875,0.8629107922315598,-0.10542509704828262
313,64,60.0,160256,2498,-6.25999143,0.0003,-0.01254863153444603,0.014900293,0.026945631427224725,3120,-1.9265614777803421,0.2,0.1724609375,0.7586936354637146,-0.11416418105363846
314,64,60.0,160768,2506,-6.30887966,0.0003,-0.0178648512752261,0.011637002,0.015907174616586417,3130,-1.8665801256895065,0.2,0.084765625,0.8576764762401581,-0.09396068006753922
315,64,60.0,161280,2514,-6.311011909999999,0.0003,-0.015126130799762905,0.012222394,0.018976687535177915,3140,-1.939870534837246,0.2,0.1166015625,0.8671524822711945,-0.11013463139533997
316,64,60.0,161792,2521,-6.318271030000001,0.0003,-0.022706677531823517,0.012831905,0.014156108006136491,3150,-1.9459072843194007,0.2,0.1228515625,0.8724001049995422,-0.10817143321037292
317,64,60.0,162304,2528,-6.33722656,0.0003,-0.024593464704230426,0.01960569,0.011568315513432025,3160,-2.0317473456263544,0.2,0.2314453125,0.8982997164130211,-0.114261195063591
318,64,60.0,162816,2535,-6.360468119999999,0.0003,-0.01805672326590866,0.012022195,0.0192822843673639,3170,-2.0243644446134565,0.2,0.1224609375,0.8000703454017639,-0.14303334057331085
319,64,60.0,163328,2542,-6.402202180000001,0.0003,-0.023038009740412237,0.012620272,0.010452119098044933,3180,-2.013678842782974,0.2,0.14296875,0.8806058093905449,-0.11231151223182678
320,64,60.0,163840,2550,-6.433643219999999,0.0003,-0.02434826096286997,0.011426998,0.003788166315644048,3190,-1.963116355240345,0.2,0.1513671875,0.9623949527740479,-0.12429658323526382
321,64,60.0,164352,2557,-6.42524818,0.0003,-0.020958317851182073,0.0124918185,0.009654487983789295,3200,-1.9988596141338348,0.2,0.154296875,0.9177706092596054,-0.14404453337192535
322,64,60.0,164864,2564,-6.4097543,0.0003,-0.0258789922343567,0.013841512,0.005294856987893582,3210,-1.9851771146059036,0.2,0.1890625,0.9098571315407753,-0.1484992653131485
323,64,60.0,165376,2572,-6.409496290000001,0.0003,-0.014718995051225647,0.014091981,0.00613212350581307,3220,-2.016267029941082,0.2,0.1369140625,0.8951113298535347,-0.14220398664474487
324,64,60.0,165888,2579,-6.34139101,0.0003,-0.020659999357303605,0.012276797,0.009256098547484725,3230,-2.026426261663437,0.2,0.137109375,0.9023243263363838,-0.13321055471897125
325,64,60.0,166400,2586,-6.33849338,0.0003,-0.019447035290068016,0.011289419,0.011316241428721696,3240,-1.9867100402712823,0.2,0.1171875,0.8612906038761139,-0.12972766160964966
326,64,60.0,166912,2593,-6.32701661,0.0003,-0.02609458805527538,0.009472603,0.005218943452928215,3250,-1.9303098902106286,0.2,0.1509765625,0.9282282218337059,-0.13358496129512787
327,64,60.0,167424,2602,-6.2940407500000015,0.0003,-0.016292491124477237,0.011058511,0.014721054100664332,3260,-2.009236638247967,0.2,0.091796875,0.808464527130127,-0.12462601065635681
328,64,60.0,167936,2610,-6.301775779999999,0.0003,-0.01959764742059633,0.009290909,0.015710528835188597,3270,-2.035453072190285,0.2,0.096875,0.7431516647338867,-0.12050188332796097
329,64,60.0,168448,2618,-6.294413520000001,0.0003,-0.029489502822980285,0.012164001,0.013364985649241134,3280,-2.0239366441965103,0.2,0.1568359375,0.8778316676616669,-0.10165101289749146
330,64,60.0,168960,2627,-6.293169860000001,0.0003,-0.014268592896405608,0.011004163,0.016859847726300357,3290,-1.9821975499391555,0.2,0.067578125,0.8478410392999649,-0.08892861008644104
331,64,60.0,169472,2634,-6.27271678,0.0003,-0.026269848505035043,0.0139195435,0.004757118006818928,3300,-1.9749528884887695,0.2,0.1435546875,0.9338617026805878,-0.16636332869529724
332,64,60.0,169984,2641,-6.23961933,0.0003,-0.018691202363697812,0.01076619,0.015123589511495084,3310,-1.9428900837898255,0.2,0.0888671875,0.8665078729391098,-0.12411171942949295
333,64,60.0,170496,2656,-6.254874699999999,0.0003,-0.01671491331071593,0.010854751,0.011906101572094485,3320,-1.9745890974998475,0.2,0.1173828125,0.8421262055635452,-0.13731272518634796
334,64,60.0,171008,2671,-6.305003529999999,0.0003,-0.022822100116172805,0.013084143,0.008322281361324712,3330,-1.9586261242628098,0.2,0.1435546875,0.8920535743236542,-0.09835118800401688
335,64,60.0,171520,2679,-6.288745690000001,0.0003,-0.017465703748166563,0.009640416,0.02129177489550784,3340,-1.8810049891471863,0.2,0.0958984375,0.8231125175952911,-0.12449851632118225
336,64,60.0,172032,2687,-6.26343605,0.0003,-0.020077136415056884,0.008602504,0.004891740225139074,3350,-1.8444987133145332,0.2,0.107421875,0.9289073869585991,-0.1271224468946457
337,64,60.0,172544,2695,-6.255064400000001,0.0003,-0.02043768767034635,0.015924864,0.013203170232009143,3360,-1.8625873565673827,0.2,0.151171875,0.8763984218239784,-0.1504615843296051
338,64,60.0,173056,2703,-6.293883900000001,0.0003,-0.016918926895596088,0.009837059,0.01503777660545893,3370,-1.873469577729702,0.2,0.088671875,0.7972802817821503,-0.10543597489595413
339,64,60.0,173568,2710,-6.274939389999998,0.0003,-0.011743789340835064,0.010101575,0.013713239505887032,3380,-1.9144902661442758,0.2,0.0724609375,0.9277739524841309,-0.12070078402757645
340,63,60.0,174080,2720,-6.27007729,0.0003,-0.01557535321917385,0.008794985,0.012621276482241229,3390,-1.9132347136735917,0.2,0.1015625,0.8905099406838417,-0.10013926029205322
341,63,60.0,174592,2728,-6.27748938,0.0003,-0.02393715501530096,0.012865655,0.010513470135629177,3400,-1.9067947655916213,0.2,0.16875,0.8685108572244644,-0.11056894063949585
342,63,60.0,175104,2736,-6.235432699999999,0.0003,-0.014250950113637372,0.0075051486,0.008652785449521616,3410,-1.8906143635511399,0.2,0.0603515625,0.912482313811779,-0.140875443816185
343,63,60.0,175616,2744,-6.23573696,0.0003,-0.019039594824425875,0.01298425,0.008185766983660869,3420,-1.8724948912858963,0.2,0.1142578125,0.8824980407953262,-0.12636202573776245
344,63,60.0,176128,2752,-6.231368609999999,0.0003,-0.019131252990337088,0.012520192,0.009613709070254117,3430,-1.8254731625318528,0.2,0.0779296875,0.8830469772219658,-0.10439766198396683
345,63,60.0,176640,2761,-6.217371550000001,0.0003,-0.028260209574364127,0.013477111,0.01089204641757533,3440,-1.80689018368721,0.2,0.183984375,0.8614915311336517,-0.1404130458831787
346,63,60.0,177152,2768,-6.155607310000001,0.0003,-0.02431588245963212,0.014431993,0.010991701937746257,3450,-1.795214369893074,0.2,0.1767578125,0.8962176665663719,-0.13001498579978943
347,63,60.0,177664,2776,-6.19749949,0.0003,-0.021629039308754726,0.014598046,0.01017243682872504,3460,-1.797789317369461,0.2,0.1505859375,0.8108253329992294,-0.13245029747486115
348,64,60.0,178176,2783,-6.197226660000001,0.0003,-0.019060894194990397,0.009687484,0.012379150866763666,3470,-1.7435894325375556,0.2,0.0931640625,0.8634672462940216,-0.12122781574726105
349,64,60.0,178688,2791,-6.171946060000002,0.0003,-0.013621999358292669,0.011216285,0.009712512430269271,3480,-1.7448993980884553,0.2,0.0859375,0.8832175061106682,-0.11194466054439545
350,64,60.0,179200,2798,-6.13775251,0.0003,-0.025215703464346005,0.016600601,0.011668837419711054,3490,-1.7544553130865097,0.2,0.18125,0.8087257593870163,-0.12086229771375656
351,63,60.0,179712,2811,-6.12937094,0.0003,-0.018508092622505502,0.010337742,0.008440066079492681,3500,-1.7904951393604278,0.2,0.09453125,0.9164972305297852,-0.08485542982816696
352,63,60.0,180224,2819,-6.13982751,0.0003,-0.02210325199412182,0.011080978,0.011965366784716025,3510,-1.779985025525093,0.2,0.081640625,0.8074024468660355,-0.1469368189573288
353,63,60.0,180736,2829,-6.106067750000001,0.0003,-0.013358657783828675,0.00835944,0.019890190509613603,3520,-1.7515217021107674,0.2,0.0583984375,0.7760686725378036,-0.07906784117221832
354,63,60.0,181248,2838,-6.14406242,0.0003,-0.027360418642638253,0.01069569,0.010201244964264333,3530,-1.7647576540708543,0.2,0.14765625,0.8856559246778488,-0.13293080031871796
355,63,60.0,181760,2846,-6.1297628600000005,0.0003,-0.020543507812544704,0.014009947,0.019655283878091723,3540,-1.7582469940185548,0.2,0.14140625,0.8310570567846298,-0.09607105702161789
356,63,60.0,182272,2855,-6.1351891,0.0003,-0.017938456212868915,0.012825429,0.01223815670236945,3550,-1.7860207840800286,0.2,0.091015625,0.8452515602111816,-0.118342824280262
357,63,60.0,182784,2864,-6.142932549999999,0.0003,-0.02251325212419033,0.01237281,0.010389856406254694,3560,-1.7775684118270874,0.2,0.148046875,0.8818716108798981,-0.10582678020000458
358,63,60.0,183296,2873,-6.159593290000001,0.0003,-0.009627771656960249,0.0071722046,0.010062635241774842,3570,-1.8254484087228775,0.2,0.048046875,0.9055490419268608,-0.11079621315002441
359,63,60.0,183808,2881,-6.131468109999998,0.0003,-0.025002548983320595,0.014478965,0.017749882221687587,3580,-1.7877290725708008,0.2,0.154296875,0.8452588766813278,-0.12501199543476105
360,63,60.0,184320,2890,-6.173993189999999,0.0003,-0.021431311481865122,0.01264197,0.00952064503217116,3590,-1.8075252190232276,0.2,0.0880859375,0.8812980875372887,-0.12990964949131012
361,63,60.0,184832,2899,-6.187891069999999,0.0003,-0.021296178281772882,0.011618995,0.008369498769752681,3600,-1.7832388892769813,0.2,0.1123046875,0.8631423562765121,-0.11250437796115875
362,63,60.0,185344,2907,-6.20646734,0.0003,-0.02287916323984973,0.0101358965,0.005779562977841124,3610,-1.724308395385742,0.2,0.1203125,0.9154835715889931,-0.10818424075841904
363,63,60.0,185856,2915,-6.225388270000001,0.0003,-0.022378514998126774,0.010746427,0.012860675435513258,3620,-1.7415253326296807,0.2,0.1150390625,0.8893790692090988,-0.10923460125923157
364,63,60.0,186368,2924,-6.209307100000001,0.0003,-0.02219969410216436,0.011869809,0.009841137734474615,3630,-1.7689792469143868,0.2,0.130859375,0.8961439877748489,-0.10346898436546326
365,63,60.0,186880,2932,-6.222937599999999,0.0003,-0.02630165929440409,0.010170629,0.009943538368679583,3640,-1.7314258053898812,0.2,0.1388671875,0.9059180617332458,-0.1528090238571167
366,63,60.0,187392,2940,-6.188841570000001,0.0003,-0.015395224926760421,0.009357482,0.015022051753476262,3650,-1.7609756037592887,0.2,0.0587890625,0.8347393721342087,-0.12555383145809174
367,63,60.0,187904,2949,-6.2218027000000005,0.0003,-0.01816137068090029,0.0130554205,0.017631986160995438,3660,-1.731742024421692,0.2,0.1326171875,0.8191121220588684,-0.10054530203342438
368,63,60.0,188416,2958,-6.25519062,0.0003,-0.017252824211027473,0.012713345,0.01787946680560708,3670,-1.7565176606178283,0.2,0.1009765625,0.8428428620100021,-0.11403676867485046
369,63,60.0,188928,2966,-6.246164560000002,0.0003,-0.013178428827086464,0.0108240135,0.006468561419751495,3680,-1.8336843445897102,0.2,0.0849609375,0.9180009290575981,-0.10641816258430481
370,63,60.0,189440,2973,-6.243480589999999,0.0003,-0.014787622657604516,0.01118011,0.012902486545499414,3690,-1.8551656365394593,0.2,0.0984375,0.8302630633115768,-0.13889549672603607
371,63,60.0,189952,2980,-6.2885028,0.0003,-0.023677553387824447,0.015992763,0.007078011668636463,3700,-1.865221093595028,0.2,0.1853515625,0.9127795621752739,-0.16227002441883087
372,63,60.0,190464,2988,-6.3032840199999995,0.0003,-0.018619620229583234,0.011159185,0.017434655263787135,3710,-1.9475450575351716,0.2,0.128515625,0.863409548997879,-0.1379290223121643
373,63,60.0,190976,2998,-6.3194073,0.0003,-0.016734436625847594,0.012182666,0.024032432795502247,3720,-2.0035367384552956,0.2,0.076953125,0.8431860953569412,-0.10218572616577148
374,63,60.0,191488,3006,-6.306515569999999,0.0003,-0.018536790809594094,0.012297909,0.017645346670178697,3730,-2.020208644866943,0.2,0.0931640625,0.7586672157049179,-0.09362667798995972
375,63,60.0,192000,3016,-6.34649148,0.0003,-0.02019473781110719,0.011973949,0.01789976723957807,3740,-2.0411074340343474,0.2,0.103515625,0.8517916947603226,-0.16259904205799103
376,63,60.0,192512,3025,-6.34358926,0.0003,-0.019088018918409944,0.012032978,0.013611573074012995,3750,-2.0676557183265687,0.2,0.06171875,0.8838246464729309,-0.14764367043972015
377,63,60.0,193024,3034,-6.37429634,0.0003,-0.021943260193802418,0.014234941,0.02400504578836262,3760,-1.9873032093048095,0.2,0.1087890625,0.7126216292381287,-0.10363280028104782
378,63,60.0,193536,3043,-6.352189429999999,0.0003,-0.023346043808851392,0.010622008,0.02278284743661061,3770,-1.996223247051239,0.2,0.11015625,0.7532040476799011,-0.14799851179122925
379,63,60.0,194048,3051,-6.379020799999999,0.0003,-0.0279246422694996,0.015499059,0.029520220938138664,3780,-1.9500563696026803,0.2,0.1900390625,0.7039681077003479,-0.10990188270807266
380,63,60.0,194560,3059,-6.372739909999999,0.0003,-0.022709518123883755,0.016662119,0.022708870109636337,3790,-2.0168949365615845,0.2,0.1275390625,0.761999249458313,-0.10461820662021637
381,63,60.0,195072,3067,-6.38432149,0.0003,-0.028039515973068772,0.015370252,0.01216577969607897,3800,-2.04250348508358,0.2,0.1646484375,0.8541212230920792,-0.16688551008701324
382,63,60.0,195584,3075,-6.413891629999999,0.0003,-0.025093738420400767,0.020256544,0.013437923544552177,3810,-2.045805777609348,0.2,0.1166015625,0.8372493833303452,-0.12800298631191254
383,63,60.0,196096,3083,-6.42978577,0.0003,-0.0183810789429117,0.020536851,0.016592460311949254,3820,-1.9985470116138457,0.2,0.0982421875,0.85597363114357,-0.12474691867828369
384,63,60.0,196608,3090,-6.4083748799999976,0.0003,-0.028265910589834676,0.014193844,0.014936063549248502,3830,-2.044081282615662,0.2,0.163671875,0.9064589217305183,-0.10557641088962555
385,63,60.0,197120,3098,-6.401777010000001,0.0003,-0.023085438832640647,0.009694156,0.019822071411181242,3840,-2.0037465542554855,0.2,0.0943359375,0.8065712153911591,-0.11744603514671326
386,63,60.0,197632,3106,-6.381677139999999,0.0003,-0.025200313318055122,0.010857675,0.02497970642289147,3850,-1.9998972475528718,0.2,0.155859375,0.8163341134786606,-0.10496671497821808
387,63,60.0,198144,3113,-6.380059289999999,0.0003,-0.01616550834150985,0.009789303,0.0077366838842863215,3860,-1.991667501628399,0.2,0.0818359375,0.8773811012506485,-0.12950903177261353
388,63,60.0,198656,3120,-6.38253012,0.0003,-0.019520714459940792,0.008868107,0.01557361539453268,3870,-1.9368013113737106,0.2,0.0953125,0.7874817848205566,-0.08978712558746338
389,63,60.0,199168,3127,-6.369761349999999,0.0003,-0.02012809092993848,0.011669964,0.018071773985866457,3880,-2.0310990884900093,0.2,0.1701171875,0.8171962350606918,-0.14633867144584656
390,63,60.0,199680,3136,-6.4117358,0.0003,-0.02036338821053505,0.013976571,0.024492259521503003,3890,-2.088131719827652,0.2,0.140625,0.8074328750371933,-0.10287473350763321
391,63,60.0,200192,3144,-6.41645527,0.0003,-0.028424848936265335,0.014741056,0.014994291501352564,3900,-2.0816592037677766,0.2,0.1724609375,0.8206939548254013,-0.1437884122133255
