r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-6.566542,60,1850.304041,False,False,0.0045129969320461,73.21892765663776,117900,4.5129969320461
-6.271937,60,1850.305046,False,False,0.0341050347254894,76.51322451508024,117960,34.105034725489396
-6.027167,60,1850.318043,False,False,0.0547551655092402,80.39227485230646,118020,54.7551655092402
-6.631033,60,1850.380037,False,False,0.0272860235859871,88.67240353968202,118080,27.2860235859871
-7.086441,60,1854.817726,False,False,0.0066241492600527,84.26030229676124,118140,6.6241492600527
-6.166292,60,1854.823726,False,False,0.068310226513148,86.05335402580162,118200,68.310226513148
-6.587519,60,1854.830722,False,False,0.0034709684950751,77.26107280558487,118260,3.4709684950751
-7.177288,60,1854.891718,False,False,0.0157423920877874,65.06008341519926,118320,15.7423920877874
-6.202161,60,1858.193049,False,False,0.0011551619887645,80.26783406906749,118380,1.1551619887645
-5.828499,60,1858.196053,False,False,0.0435207838353169,76.12867478888094,118440,43.5207838353169
-5.977341,60,1858.211048,False,False,0.0427182250346122,82.34597091901702,118500,42.7182250346122
-7.539425,60,1858.275037,False,False,0.0203418540039718,89.05374650997847,118560,20.3418540039718
-6.316722,60,1862.271657,False,False,0.0707505662190568,70.04963840636778,118620,70.75056621905681
-6.64913,60,1862.273653,False,False,0.0117531214178645,80.96135772476302,118680,11.7531214178645
-6.11996,60,1862.286653,False,False,0.0297149371354845,75.06232250825062,118740,29.714937135484497
-6.0381,60,1862.34865,False,False,0.0688119486418516,85.0390910183384,118800,68.8119486418516
-6.002136,60,1865.533549,False,False,0.084249929783939,79.73208400076884,118860,84.249929783939
-5.732368,60,1865.539547,False,False,0.0340433004499924,85.4706943004031,118920,34.0433004499924
-6.059062,60,1865.549546,False,False,0.0159378222172383,77.7555007124756,118980,15.9378222172383
-5.992235,60,1865.615536,False,False,0.0188441826086441,79.80555525202642,119040,18.8441826086441
-7.485636,60,1868.79638,False,False,0.0304074139435586,76.66467482242503,119100,30.407413943558602
-6.458538,60,1868.805383,False,False,0.0452845380076433,88.69085613462585,119160,45.2845380076433
-7.425636,60,1868.812381,False,False,0.0242540341151817,67.25284745691967,119220,24.254034115181703
-6.298269,60,1868.879375,False,False,0.043804240609556,85.09895250298158,119280,43.804240609556
-6.621849,60,1873.120465,False,False,0.0138949084380303,83.3617594296975,119340,13.894908438030301
-6.12369,60,1873.128464,False,False,0.0572467533071243,86.63655626202488,119400,57.2467533071243
-6.035442,60,1873.140473,False,False,0.0396863917253663,80.9093545571144,119460,39.686391725366306
-5.527321,60,1873.19846,False,False,0.0090646922785815,79.62802915981447,119520,9.0646922785815
-6.192213,60,1876.45164,False,False,0.0444133774451403,76.36121615242152,119580,44.4133774451403
-6.251258,60,1876.457639,False,False,0.0042942449514909,72.00966215229043,119640,4.2942449514909
-5.97731,60,1876.465641,False,False,0.1106861158299098,80.9749273963246,119700,110.6861158299098
-6.71822,60,1876.528635,False,False,0.0528889497445029,88.97966601191662,119760,52.8889497445029
-6.093535,60,1880.729212,False,False,0.1031316341022401,74.36496622031918,119820,103.1316341022401
-6.248037,60,1880.729215,False,False,0.053391642173581,85.95308358514532,119880,53.391642173581
-6.589596,60,1880.745208,False,False,0.0116189608323366,63.88495854151664,119940,11.618960832336601
-6.379642,60,1880.80721,False,False,0.0280137673691705,65.76078710442592,120000,28.013767369170502
-6.499548,60,1884.007502,False,False,0.0014310695066029,67.7363935560683,120060,1.4310695066029
-6.312915,60,1884.008749,False,False,0.0117879754082612,84.64949200302205,120120,11.7879754082612
-7.37081,60,1884.02375,False,False,0.0232252399552782,75.11758497957692,120180,23.225239955278198
-6.225399,60,1884.086744,False,False,0.0441061897931888,74.32414910327385,120240,44.106189793188804
-6.372747,60,1888.203612,False,False,0.048305009120327,74.99284401736918,120300,48.305009120327
-5.800228,60,1888.207605,False,False,0.0315962210479697,87.25569489788471,120360,31.5962210479697
-6.117327,60,1888.213608,False,False,0.0732126522463768,85.5193109148197,120420,73.21265224637679
-5.6835,60,1888.2856,False,False,0.0057773202126919,78.02379670414614,120480,5.7773202126919
-6.125288,60,1891.530898,False,False,0.0171528072860863,77.30801779050717,120540,17.1528072860863
-6.507975,60,1891.535903,False,False,0.0281883380678992,77.87646668657015,120600,28.1883380678992
-5.97913,60,1891.544902,False,False,0.088383004627937,88.32317143054424,120660,88.383004627937
-6.074162,60,1891.608893,False,False,0.0754401234838715,81.38521259514114,120720,75.4401234838715
-5.955201,60,1895.729105,False,False,0.0121938690925354,75.55348007149698,120780,12.193869092535401
-6.477295,60,1895.735105,False,False,0.0032558159551436,84.46484297118903,120840,3.2558159551436
-7.113385,60,1895.744106,False,False,0.0275970538970386,82.63326578429039,120900,27.5970538970386
-5.861308,60,1895.811093,False,False,0.039804689242661,85.42100769805734,120960,39.804689242661
-6.080807,60,1898.968615,False,False,0.0719560812045303,77.31093374263521,121020,71.9560812045303
-5.936816,60,1898.970618,False,False,0.0237034894804953,84.98977443402549,121080,23.7034894804953
-6.668358,60,1898.984615,False,False,0.0236225332526529,84.13694232590657,121140,23.6225332526529
-5.820967,60,1899.042611,False,False,0.035337732569033,71.5730255049807,121200,35.337732569033
-6.653445,60,1903.242082,False,False,0.0343993234905987,74.78202156411936,121260,34.399323490598704
-6.52821,60,1903.247083,False,False,0.0585431604603299,86.08048837389609,121320,58.5431604603299
-7.305453,60,1903.25808,False,False,0.0224494104752198,87.16394752863924,121380,22.4494104752198
-7.10857,60,1903.317077,False,False,0.0242732342903857,87.13833021018532,121440,24.273234290385698
-5.853637,60,1906.517551,False,False,0.0697667233584865,85.44951827273938,121500,69.76672335848649
-6.799692,60,1906.526555,False,False,0.0198387822029727,72.2636376801116,121560,19.838782202972702
-5.69257,60,1906.538552,False,False,0.0510076087097685,77.1506571544235,121620,51.0076087097685
-7.39783,60,1906.595546,False,False,0.0150387214104632,75.25527599639821,121680,15.0387214104632
-5.869014,60,1910.750594,False,False,0.0461362893895687,82.43794694397984,121740,46.1362893895687
-6.344048,60,1910.751586,False,False,0.0445628268896616,67.67514124010768,121800,44.5628268896616
-5.7075,60,1910.763598,False,False,0.0160985449377004,65.53686266057171,121860,16.0985449377004
-5.921758,60,1910.826592,False,False,0.0134617717718812,87.14137638473791,121920,13.4617717718812
-6.152277,60,1913.960917,False,False,0.0157930556735228,88.81597281967028,121980,15.793055673522801
-7.531928,60,1913.97092,False,False,0.0153508045877422,88.15261273802186,122040,15.3508045877422
-6.829675,60,1913.982916,False,False,0.0241786824007245,84.52042149059628,122100,24.178682400724497
-6.337772,60,1914.042916,False,False,0.0018162249596053,83.77069566758492,122160,1.8162249596053
-7.023311,60,1918.183347,False,False,0.0359817626146414,82.68741299360941,122220,35.981762614641404
-7.226364,60,1918.187351,False,False,0.0008083023130035,84.97252441918987,122280,0.8083023130035
-6.303181,60,1918.198348,False,False,0.0374097355699416,66.41535779223227,122340,37.4097355699416
-6.279107,60,1918.25534,False,False,0.048040510184569,82.54371820898596,122400,48.040510184569
-7.301026,60,1921.506777,False,False,0.0107417664135359,70.02925708707521,122460,10.741766413535899
-5.770992,60,1921.51078,False,False,0.0374397332720837,85.4366894407499,122520,37.4397332720837
-5.932682,60,1921.519782,False,False,0.0901278865755704,88.05163084623614,122580,90.1278865755704
-6.650254,60,1921.583774,False,False,0.0724153116815811,75.85579316220216,122640,72.41531168158109
-5.887985,60,1924.828903,False,False,0.0312819536484909,86.13559500028721,122700,31.2819536484909
-6.901847,60,1924.834906,False,False,0.0749983499153707,85.98043200210083,122760,74.9983499153707
-6.131501,60,1924.844901,False,False,0.0658965998647201,88.38032484579686,122820,65.8965998647201
-7.232996,60,1924.9059,False,False,0.0167058836875328,82.90046088692912,122880,16.7058836875328
-7.209927,60,1929.004141,False,False,0.0129804158214641,81.65632028897882,122940,12.980415821464101
-7.109213,60,1929.007136,False,False,0.0174734066081411,79.57243243662225,123000,17.4734066081411
-6.94409,60,1929.017133,False,False,0.0197484974965654,89.74365111990234,123060,19.7484974965654
-6.062673,60,1929.086127,False,False,0.0185371613748752,87.20977819661796,123120,18.5371613748752
-6.212117,60,1932.339807,False,False,0.0111260143306884,88.98434880763455,123180,11.1260143306884
-6.034603,60,1932.347806,False,False,0.0180060268044169,74.72614994051014,123240,18.006026804416898
-6.459949,60,1932.358804,False,False,0.02326227418647,82.18848839158214,123300,23.26227418647
-6.658418,60,1932.424791,False,False,0.0088955291246149,82.22499980819744,123360,8.8955291246149
-6.789949,60,1936.548452,False,False,0.0459133001751822,83.63262239215233,123420,45.9133001751822
-6.259297,60,1936.55145,False,False,0.1013618372096205,84.62438126637795,123480,101.3618372096205
-7.175042,60,1936.565452,False,False,0.0089733407814714,87.35838195135948,123540,8.9733407814714
-5.819733,60,1936.62745,False,False,0.0481723545723487,85.27243138547577,123600,48.172354572348695
-6.865214,60,1940.164683,False,False,0.0203653778981427,71.12524745278907,123660,20.3653778981427
-6.025901,60,1940.175684,False,False,0.0503358039236415,59.55330347290863,123720,50.3358039236415
-6.092776,60,1940.180683,False,False,0.0595322176147507,88.37100316000796,123780,59.5322176147507
