rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/loss,train/clip_range,train/explained_variance
60.0,110080,215,-6.549287679999999,64,1719,-2.1551050931215285,0.1611328125,-0.016582541388925166,0.0003,0.0142946625,2140,0.05437545156455599,-0.10011415928602219,0.2,0.5334429144859314
60.0,110592,216,-6.496905690000001,64,1727,-2.1643998473882675,0.0787109375,-0.01617175863357261,0.0003,0.011584284,2150,0.008884504111483693,-0.1433955430984497,0.2,0.8872107118368149
60.0,111104,217,-6.451210680000002,64,1735,-2.1073347866535186,0.1330078125,-0.021297306928317994,0.0003,0.013013349,2160,0.004771925996465143,-0.11714815348386765,0.2,0.9318358674645424
60.0,111616,218,-6.459148469999999,64,1743,-2.097812333703041,0.0712890625,-0.009594342327909544,0.0003,0.009759225,2170,0.011589872720651328,-0.07412290573120117,0.2,0.8219006657600403
60.0,112128,219,-6.46478551,64,1751,-2.1381026923656465,0.109765625,-0.014275421254569664,0.0003,0.013184244,2180,0.015928307169815525,-0.11485570669174194,0.2,0.8072796165943146
60.0,112640,220,-6.47566119,64,1759,-2.117357060313225,0.0544921875,-0.014642885193461552,0.0003,0.010058901,2190,0.015789064788259567,-0.11366976797580719,0.2,0.8762732073664665
60.0,113152,221,-6.42839167,64,1767,-2.091913914680481,0.0439453125,-0.01661432558685192,0.0003,0.008665488,2200,0.014368810993619262,-0.1404135376214981,0.2,0.7702000588178635
60.0,113664,222,-6.42207232,64,1775,-2.1219407856464385,0.065625,-0.013968112476868555,0.0003,0.010086253,2210,0.05705611652228981,-0.09949684143066406,0.2,0.6869302988052368
60.0,114176,223,-6.42350914,64,1783,-2.072775813937187,0.1822265625,-0.02476549062412232,0.0003,0.014276814,2220,0.06665423125959932,-0.10703586786985397,0.2,0.6115524470806122
60.0,114688,224,-6.419082749999998,64,1790,-2.0538017839193343,0.1275390625,-0.02233945655170828,0.0003,0.012476513,2230,0.010017459059599786,-0.13518306612968445,0.2,0.9367659240961075
60.0,115200,225,-6.3656858199999995,64,1799,-2.0523566871881487,0.059765625,-0.010607638367218897,0.0003,0.007978962,2240,0.015592968894634397,-0.1267189085483551,0.2,0.8836214691400528
60.0,115712,226,-6.39705734,64,1807,-2.0817103654146196,0.0841796875,-0.015136296907439829,0.0003,0.013104814,2250,0.010488861694466323,-0.12101878225803375,0.2,0.8941496908664703
60.0,116224,227,-6.401961350000001,64,1815,-2.1227085918188093,0.0779296875,-0.012677092151716352,0.0003,0.010212522,2260,0.015812517155427485,-0.11450178921222687,0.2,0.8550101071596146
60.0,116736,228,-6.436828950000001,64,1823,-2.109425550699234,0.123828125,-0.017668698669876904,0.0003,0.011987211,2270,0.0065706268709618595,-0.1412373036146164,0.2,0.941084235906601
60.0,117248,229,-6.489383370000001,64,1831,-2.1383644461631777,0.142578125,-0.020915236294968054,0.0003,0.015015909,2280,0.007397697598207742,-0.14943689107894897,0.2,0.9403693526983261
60.0,117760,230,-6.4746546,64,1839,-2.1461700409650804,0.1697265625,-0.02541440646164119,0.0003,0.013975553,2290,0.0051166006247513,-0.1439840942621231,0.2,0.9332463815808296
60.0,118272,231,-6.4598432500000005,64,1847,-2.1371634274721147,0.1564453125,-0.025026892696041615,0.0003,0.015559087,2300,0.0076942454878007995,-0.15620853006839752,0.2,0.929468497633934
60.0,118784,232,-6.467863640000001,64,1855,-2.116900885105133,0.0955078125,-0.016907734831329436,0.0003,0.009734396,2310,0.013898328255163506,-0.10883206129074097,0.2,0.8444812446832657
60.0,119296,233,-6.457385329999999,63,1864,-2.0986474990844726,0.1357421875,-0.020067800825927407,0.0003,0.012551993,2320,0.007891769832349382,-0.14676041901111603,0.2,0.9093401879072189
60.0,119808,234,-6.439947400000001,63,1872,-2.1305538028478623,0.2708984375,-0.031049797718878835,0.0003,0.017803855,2330,0.01417236045235768,-0.13499443233013153,0.2,0.8832297399640083
60.0,120320,235,-6.42732958,63,1880,-2.1091004550457,0.127734375,-0.01870251550571993,0.0003,0.010952866,2340,0.011446765373693778,-0.1511610746383667,0.2,0.8976655900478363
60.0,120832,236,-6.38855726,64,1887,-2.1190643280744554,0.057421875,-0.00832248980877921,0.0003,0.0065262658,2350,0.01013861839310266,-0.12337706983089447,0.2,0.8914924040436745
60.0,121344,237,-6.372467800000001,64,1895,-2.0937644451856614,0.22578125,-0.02947969048982486,0.0003,0.014673946,2360,0.007792947848793119,-0.1425744742155075,0.2,0.9076161906123161
60.0,121856,238,-6.389699860000002,64,1903,-2.1283900171518324,0.1115234375,-0.01622635920648463,0.0003,0.010713911,2370,0.024128828127868474,-0.10761502385139465,0.2,0.7520979791879654
60.0,122368,239,-6.39647748,64,1911,-2.1206596076488493,0.101953125,-0.016408306383527815,0.0003,0.0114875585,2380,0.01390745685203001,-0.13973209261894226,0.2,0.8046967685222626
60.0,122880,240,-6.39437517,63,1920,-2.1085393846035005,0.0880859375,-0.01719886971404776,0.0003,0.011122065,2390,0.015481394960079341,-0.13885456323623657,0.2,0.8594618737697601
60.0,123392,241,-6.4098932600000005,64,1927,-2.1256346821784975,0.09765625,-0.016719662013929337,0.0003,0.010925153,2400,0.013009618507931009,-0.14457698166370392,0.2,0.8403401374816895
60.0,123904,242,-6.41156125,63,1936,-2.1042770951986314,0.125,-0.02043546228087507,0.0003,0.012939026,2410,0.016593520750757308,-0.11334870755672455,0.2,0.846961110830307
60.0,124416,243,-6.3768150200000004,63,1944,-2.074928620457649,0.171484375,-0.030245761445257813,0.0003,0.0113302,2420,0.009204158413922414,-0.13080048561096191,0.2,0.9137517437338829
60.0,124928,244,-6.3339247799999985,64,1951,-2.009067475795746,0.1875,-0.024398887576535345,0.0003,0.01638335,2430,0.0044419040263164785,-0.1144939512014389,0.2,0.9339745193719864
60.0,125440,245,-6.319729100000001,64,1959,-1.9339880153536797,0.1228515625,-0.01776904866565019,0.0003,0.013653213,2440,0.015884114929940553,-0.10028223693370819,0.2,0.7980039417743683
60.0,125952,246,-6.37623461,64,1967,-1.9736012250185013,0.1271484375,-0.018115680030314253,0.0003,0.011015588,2450,0.025577483023516832,-0.09393124282360077,0.2,0.7996946722269058
60.0,126464,247,-6.34910027,64,1975,-2.037529043853283,0.080078125,-0.013821064512012527,0.0003,0.011470781,2460,0.025340737635269762,-0.11021261662244797,0.2,0.6446602642536163
60.0,126976,248,-6.351430190000001,63,1984,-1.9817405730485915,0.1630859375,-0.023655954259447755,0.0003,0.012197331,2470,0.009206563560292124,-0.13748905062675476,0.2,0.8570909649133682
60.0,127488,249,-6.393665540000001,63,1992,-1.981772455573082,0.1083984375,-0.022508273529820145,0.0003,0.00972577,2480,0.012698258011369035,-0.11976529657840729,0.2,0.8606430739164352
60.0,128000,250,-6.420522779999999,63,2000,-1.9372137755155563,0.1353515625,-0.021919890673598275,0.0003,0.014079084,2490,0.09894657814875245,-0.07825726270675659,0.2,0.5643056333065033
60.0,128512,251,-6.4031591400000005,64,2007,-1.941404403746128,0.1369140625,-0.02194275488727726,0.0003,0.013646633,2500,0.009938014071667566,-0.13050858676433563,0.2,0.8789000883698463
60.0,129024,252,-6.457221870000001,64,2015,-2.0229357466101647,0.156640625,-0.017468867084244267,0.0003,0.015403824,2510,0.017329604929545894,-0.13622291386127472,0.2,0.8157582730054855
60.0,129536,253,-6.451642280000001,64,2023,-2.0883080065250397,0.1193359375,-0.018362362316111103,0.0003,0.012805937,2520,0.05533264281693846,-0.10291552543640137,0.2,0.6961765885353088
60.0,130048,254,-6.475790810000001,64,2031,-2.0881855309009554,0.092578125,-0.017106787965167312,0.0003,0.009684825,2530,0.012002047547139228,-0.12996627390384674,0.2,0.9190818145871162
60.0,130560,255,-6.518966999999999,63,2040,-2.0999358177185057,0.1001953125,-0.01592055499786511,0.0003,0.012807408,2540,0.021180571120930837,-0.13688841462135315,0.2,0.8741540759801865
60.0,131072,256,-6.544741320000001,63,2048,-2.1091849327087404,0.1521484375,-0.019917294511105865,0.0003,0.012391491,2550,0.010812278289813548,-0.17277871072292328,0.2,0.8488425314426422
60.0,131584,257,-6.512749329999999,64,2055,-2.1570289760828016,0.0837890625,-0.017029820720199495,0.0003,0.010244944,2560,0.005389810224005487,-0.15746523439884186,0.2,0.9206794872879982
60.0,132096,258,-6.49452056,64,2063,-2.0720983654260636,0.0689453125,-0.015160109440330416,0.0003,0.010418266,2570,0.0064862140745390205,-0.14443401992321014,0.2,0.9343928024172783
60.0,132608,259,-6.53941763,64,2071,-2.038205660879612,0.1490234375,-0.024463751359144227,0.0003,0.013675866,2580,0.00870192245929502,-0.11895788460969925,0.2,0.8830161243677139
60.0,133120,260,-6.55593445,64,2079,-2.028525583446026,0.1330078125,-0.016319885780103505,0.0003,0.0113596115,2590,0.032249177689664066,-0.12321587651968002,0.2,0.6747472584247589
60.0,133632,261,-6.532996380000001,64,2087,-2.116627699136734,0.0794921875,-0.01784886816749349,0.0003,0.011233304,2600,0.019366533937864007,-0.11812668293714523,0.2,0.8559778481721878
60.0,134144,262,-6.558077239999999,64,2095,-2.178444641828537,0.19453125,-0.02031270678853616,0.0003,0.016713444,2610,0.0194363308721222,-0.15098808705806732,0.2,0.859010860323906
60.0,134656,263,-6.53005129,63,2104,-2.190368205308914,0.133203125,-0.021947164641460404,0.0003,0.014002681,2620,0.01115326809231192,-0.13520194590091705,0.2,0.8657240718603134
60.0,135168,264,-6.4748711299999995,63,2112,-2.154402819275856,0.1078125,-0.02148414187831804,0.0003,0.012750667,2630,0.01786033760290593,-0.14098818600177765,0.2,0.8636487126350403
60.0,135680,265,-6.486748120000001,63,2120,-2.180789640545845,0.1423828125,-0.02201193026266992,0.0003,0.014766919,2640,0.009798291663173586,-0.12044131755828857,0.2,0.9039957672357559
60.0,136192,266,-6.469566199999999,63,2128,-2.142769119143486,0.166796875,-0.02628041337011382,0.0003,0.012441836,2650,0.015133312321268022,-0.16224098205566406,0.2,0.8737274408340454
60.0,136704,267,-6.51123555,63,2136,-2.1339428424835205,0.169921875,-0.02209521357435733,0.0003,0.014434549,2660,0.013933907548198477,-0.11574138700962067,0.2,0.88455730676651
60.0,137216,268,-6.541555800000001,63,2144,-2.1187572330236435,0.1302734375,-0.022518538834992795,0.0003,0.01591123,2670,0.013859402819070965,-0.13376063108444214,0.2,0.85430508852005
60.0,137728,269,-6.56970773,63,2152,-2.158300969004631,0.2078125,-0.026630104379728438,0.0003,0.01630337,2680,0.04279445554129779,-0.12667140364646912,0.2,0.7719232887029648
60.0,138240,270,-6.5886266,63,2161,-2.174731197953224,0.0892578125,-0.016138679656432942,0.0003,0.013116031,2690,0.04972803707933053,-0.12880735099315643,0.2,0.7003907561302185
60.0,138752,271,-6.591689349999999,63,2169,-2.1797009080648424,0.1220703125,-0.020344113768078386,0.0003,0.0114363,2700,0.013203506445279345,-0.13292865455150604,0.2,0.9131501391530037
60.0,139264,272,-6.573915199999999,63,2177,-2.149122452735901,0.0845703125,-0.018339367781300096,0.0003,0.010964232,2710,0.018372403539251535,-0.11051661521196365,0.2,0.8734329342842102
60.0,139776,273,-6.516766270000001,63,2185,-2.1476407915353777,0.1591796875,-0.0249299576273188,0.0003,0.013465477,2720,0.01219522241735831,-0.14116165041923523,0.2,0.8568180948495865
60.0,140288,274,-6.55720726,63,2193,-2.19011005461216,0.093359375,-0.017191913293208926,0.0003,0.008997078,2730,0.010482980811502784,-0.10895882546901703,0.2,0.9017271101474762
60.0,140800,275,-6.5559195599999995,63,2201,-2.2103163331747053,0.169140625,-0.022275507147423924,0.0003,0.013194232,2740,0.02678480834001675,-0.1358734518289566,0.2,0.780754879117012
60.0,141312,276,-6.55177508,63,2209,-2.1625407159328462,0.11875,-0.021673852612730117,0.0003,0.011745504,2750,0.010963295557303354,-0.10698787868022919,0.2,0.9245098158717155
60.0,141824,277,-6.562735489999999,63,2218,-2.1111763179302216,0.1478515625,-0.02334038491244428,0.0003,0.014431399,2760,0.014202571939677,-0.10138389468193054,0.2,0.8696210533380508
60.0,142336,278,-6.539912459999999,63,2227,-2.13398762345314,0.155859375,-0.021961077135347295,0.0003,0.0145185925,2770,0.0394154584617354,-0.11449933052062988,0.2,0.8057195246219635
60.0,142848,279,-6.5210757699999995,63,2235,-2.0383811935782434,0.1859375,-0.030307918973267078,0.0003,0.013535127,2780,0.012359799188561737,-0.11118660867214203,0.2,0.9139302894473076
60.0,143360,280,-6.467874070000001,63,2243,-1.990861314535141,0.0919921875,-0.016469905589474365,0.0003,0.010389281,2790,0.0057576085353503005,-0.13619297742843628,0.2,0.9526173323392868
60.0,143872,281,-6.420642720000001,63,2251,-1.9592359140515327,0.156640625,-0.02575836144387722,0.0003,0.012937767,2800,0.007036435720510781,-0.13825975358486176,0.2,0.9253998324275017
60.0,144384,282,-6.3809667600000015,63,2259,-1.921318607032299,0.1236328125,-0.023056154849473386,0.0003,0.011563665,2810,0.013068089372245595,-0.09745795279741287,0.2,0.7813994735479355
60.0,144896,283,-6.387598530000002,63,2267,-1.8916966959834098,0.10390625,-0.018863448232878,0.0003,0.011702931,2820,0.008222930756164714,-0.10141918063163757,0.2,0.8431540280580521
60.0,145408,284,-6.410168410000001,63,2275,-2.000612586736679,0.0916015625,-0.015045179228764027,0.0003,0.011152068,2830,0.006456800183514133,-0.1374346911907196,0.2,0.8995876908302307
60.0,145920,285,-6.441132179999999,63,2284,-2.008580468595028,0.1154296875,-0.017998746875673533,0.0003,0.012199662,2840,0.024178636656142772,-0.11263243854045868,0.2,0.8161077052354813
60.0,146432,286,-6.424656859999999,63,2292,-2.0765214622020722,0.112890625,-0.017228372360114007,0.0003,0.011688493,2850,0.010420152463484555,-0.103037528693676,0.2,0.8643975257873535
60.0,146944,287,-6.4343061,63,2300,-2.1242402493953705,0.1705078125,-0.023275909759104253,0.0003,0.013176106,2860,0.019419943203683943,-0.12343136966228485,0.2,0.8388755470514297
60.0,147456,288,-6.38823895,63,2308,-2.0610359221696855,0.129296875,-0.02354635758092627,0.0003,0.01043003,2870,0.012011205189628527,-0.15245017409324646,0.2,0.8782071396708488
60.0,147968,289,-6.33454891,63,2317,-2.0826122581958773,0.137890625,-0.024756622361019255,0.0003,0.012100965,2880,0.008029320323839784,-0.1569666713476181,0.2,0.9304705709218979
60.0,148480,290,-6.357747399999999,63,2325,-2.1322085320949555,0.060546875,-0.019709528086241334,0.0003,0.009260166,2890,0.005974380427505821,-0.1502455323934555,0.2,0.9445385299623013
60.0,148992,291,-6.35230955,63,2333,-2.1043465375900268,0.1451171875,-0.022830822033574803,0.0003,0.014500959,2900,0.00915544006275013,-0.11479918658733368,0.2,0.8798995316028595
60.0,149504,292,-6.3693818,63,2341,-2.0733277291059493,0.10625,-0.01887355730868876,0.0003,0.009098215,2910,0.007675509911496192,-0.1420264095067978,0.2,0.914337620139122
60.0,150016,293,-6.413528230000001,63,2350,-2.1137209713459013,0.1005859375,-0.017984567483654245,0.0003,0.010272548,2920,0.009082740457961336,-0.10764120519161224,0.2,0.9025415033102036
60.0,150528,294,-6.44543218,63,2358,-2.1185957968235014,0.1453125,-0.01730608841171488,0.0003,0.014327414,2930,0.05425488356268034,-0.12643234431743622,0.2,0.7147968411445618
60.0,151040,295,-6.41506188,63,2366,-2.111829626560211,0.118359375,-0.02482927901437506,0.0003,0.0114168115,2940,0.01657027567271143,-0.12338961660861969,0.2,0.8683659881353378
60.0,151552,296,-6.393981040000001,63,2374,-2.094413548707962,0.0896484375,-0.01703727378626354,0.0003,0.011859801,2950,0.025226264202501625,-0.12554419040679932,0.2,0.7919190227985382
60.0,152064,297,-6.4092239499999994,63,2382,-2.075800208747387,0.190625,-0.026244522328488527,0.0003,0.014273835,2960,0.024474624637514354,-0.14804494380950928,0.2,0.7877331227064133
60.0,152576,298,-6.41142699,63,2390,-2.0871952146291735,0.140234375,-0.0221314454684034,0.0003,0.016513094,2970,0.05514791298191994,-0.16973914206027985,0.2,0.5642873644828796
60.0,153088,299,-6.439216320000002,63,2398,-2.0964876055717467,0.15625,-0.025157718185801058,0.0003,0.013022712,2980,0.019511098181828855,-0.1403467059135437,0.2,0.869548499584198
60.0,153600,300,-6.492234880000001,63,2408,-2.067113792896271,0.1001953125,-0.018494722130708397,0.0003,0.010620527,2990,0.0163979884586297,-0.11401689052581787,0.2,0.856815442442894
60.0,154112,301,-6.492974569999999,63,2416,-2.0849879145622254,0.103125,-0.01566781333531253,0.0003,0.010610651,3000,0.014082226378377527,-0.14816780388355255,0.2,0.8788323476910591
60.0,154624,302,-6.47576083,63,2424,-2.086677372455597,0.0798828125,-0.013741004199255257,0.0003,0.011110108,3010,0.012649006699211896,-0.11630354821681976,0.2,0.8608656525611877
60.0,155136,303,-6.46379497,63,2432,-2.078717428445816,0.1654296875,-0.028502538951579483,0.0003,0.01603717,3020,0.014492410281673074,-0.14146414399147034,0.2,0.8037505596876144
60.0,155648,304,-6.50855464,63,2440,-2.102800929546356,0.1615234375,-0.019363101059570908,0.0003,0.013496712,3030,0.022798771515954285,-0.14462076127529144,0.2,0.7946401536464691
60.0,156160,305,-6.497493769999998,63,2448,-2.0537327200174333,0.1142578125,-0.01761144563788548,0.0003,0.012786228,3040,0.07760803001001478,-0.11360582709312439,0.2,0.561213493347168
60.0,156672,306,-6.480871629999999,63,2456,-2.0895639926195146,0.1306640625,-0.018307004729285835,0.0003,0.011889311,3050,0.01356419762596488,-0.09578253328800201,0.2,0.9048880487680435
60.0,157184,307,-6.472735079999999,63,2465,-2.1192264765501023,0.12421875,-0.0206904238963034,0.0003,0.011833985,3060,0.018278140388429166,-0.11863724887371063,0.2,0.843238353729248
60.0,157696,308,-6.453781100000001,63,2474,-2.099626752734184,0.12421875,-0.021915891076787375,0.0003,0.0115164975,3070,0.04396926291519776,-0.13702452182769775,0.2,0.7128551602363586
60.0,158208,309,-6.471273140000002,63,2483,-2.1263112396001818,0.123046875,-0.017722827347461133,0.0003,0.010639893,3080,0.013736669311765582,-0.12514258921146393,0.2,0.8501074910163879
60.0,158720,310,-6.45584832,63,2491,-2.1486872851848604,0.151171875,-0.02392209992976859,0.0003,0.012870785,3090,0.07028441180009395,-0.10753767192363739,0.2,0.47171688079833984
60.0,159232,311,-6.405977710000001,63,2499,-2.1733433485031126,0.0712890625,-0.016594919026829302,0.0003,0.010119025,3100,0.02696106832008809,-0.14909644424915314,0.2,0.751944437623024
60.0,159744,312,-6.434729989999999,63,2507,-2.150639146566391,0.143359375,-0.025305149459745734,0.0003,0.014095599,3110,0.00932144543621689,-0.13236713409423828,0.2,0.9161571562290192
60.0,160256,313,-6.449558060000002,63,2515,-2.1405214577913285,0.1388671875,-0.019025771180167794,0.0003,0.012878614,3120,0.023956108069978655,-0.11811438947916031,0.2,0.8235126882791519
60.0,160768,314,-6.494020870000002,63,2523,-2.1201835960149764,0.1384765625,-0.017996156751178206,0.0003,0.015813962,3130,0.010213112569181249,-0.13096220791339874,0.2,0.8655527085065842
60.0,161280,315,-6.48023506,63,2532,-2.125396713614464,0.1513671875,-0.020759141130838543,0.0003,0.016098946,3140,0.017469203984364867,-0.1605396717786789,0.2,0.8536697924137115
60.0,161792,316,-6.458263120000002,63,2540,-2.142822042107582,0.1642578125,-0.02952544980798848,0.0003,0.0142184645,3150,0.013057361164828762,-0.1419045329093933,0.2,0.8973223716020584
60.0,162304,317,-6.464773210000001,63,2548,-2.1488721638917925,0.1126953125,-0.019545407319674267,0.0003,0.014817083,3160,0.010229227703530342,-0.09136220812797546,0.2,0.9074171409010887
60.0,162816,318,-6.460746939999999,63,2556,-2.140123063325882,0.1494140625,-0.016282768978271633,0.0003,0.011017738,3170,0.019237895065452905,-0.12338230013847351,0.2,0.8394609242677689
60.0,163328,319,-6.499319720000001,63,2564,-2.148570865392685,0.1146484375,-0.024598293635062874,0.0003,0.01289862,3180,0.00795573039795272,-0.13983149826526642,0.2,0.918551579117775
60.0,163840,320,-6.525537970000001,63,2573,-2.1472200572490694,0.096875,-0.016845623700646684,0.0003,0.012555572,3190,0.008848560380283744,-0.14180247485637665,0.2,0.9407476186752319
60.0,164352,321,-6.49315242,63,2581,-2.1193705409765244,0.102734375,-0.019749369207420386,0.0003,0.012654936,3200,0.013342386536533014,-0.1503944844007492,0.2,0.9134002551436424
60.0,164864,322,-6.48460134,63,2589,-2.0896807074546815,0.1220703125,-0.024531236512120812,0.0003,0.012285246,3210,0.00447643795341719,-0.15012039244174957,0.2,0.9425704628229141
60.0,165376,323,-6.5073023899999995,63,2598,-2.1230996191501617,0.177734375,-0.021557941997889428,0.0003,0.012852004,3220,0.006448542402358726,-0.14779554307460785,0.2,0.9120072573423386
60.0,165888,324,-6.432816880000001,63,2606,-2.123091661930084,0.176171875,-0.022339549334719776,0.0003,0.01488237,3230,0.005880311521468684,-0.15642820298671722,0.2,0.9482549913227558
60.0,166400,325,-6.4204778,63,2614,-2.073939299583435,0.1072265625,-0.017547539592487737,0.0003,0.011857536,3240,0.021630908036604522,-0.13266494870185852,0.2,0.7837725281715393
60.0,166912,326,-6.406093680000001,63,2622,-2.0489094138145445,0.16953125,-0.025626673293299974,0.0003,0.010679402,3250,0.013493278314126656,-0.13204506039619446,0.2,0.8381049931049347
60.0,167424,327,-6.385192370000001,63,2630,-2.108583006262779,0.15,-0.02173101432272233,0.0003,0.014404429,3260,0.014789650304010138,-0.1516510248184204,0.2,0.8207192122936249
60.0,167936,328,-6.413761340000001,63,2638,-2.0317504197359084,0.119921875,-0.02045179469860159,0.0003,0.0095451595,3270,0.014502108073793351,-0.14166143536567688,0.2,0.8248423188924789
60.0,168448,329,-6.41177493,63,2646,-2.0746281147003174,0.0640625,-0.014171386594534851,0.0003,0.011457298,3280,0.061603884259238836,-0.09525094926357269,0.2,0.6479580402374268
60.0,168960,330,-6.42558783,63,2655,-2.071412205696106,0.126171875,-0.023070129787083716,0.0003,0.013803266,3290,0.012433555675670505,-0.10643257200717926,0.2,0.8709306418895721
60.0,169472,331,-6.40375923,63,2663,-2.041827382147312,0.168359375,-0.028488290519453584,0.0003,0.015423582,3300,0.006232754979282618,-0.14004549384117126,0.2,0.9392576590180397
60.0,169984,332,-6.349881560000001,63,2671,-2.041405725479126,0.1271484375,-0.015442660846747457,0.0003,0.013350284,3310,0.01882229067850858,-0.13443352282047272,0.2,0.854597732424736
60.0,170496,333,-6.364736240000002,63,2679,-2.0328723430633544,0.0548828125,-0.011624220199882985,0.0003,0.010461751,3320,0.019662077073007822,-0.12468945980072021,0.2,0.7478296756744385
60.0,171008,334,-6.410561349999999,63,2687,-2.07294462621212,0.131640625,-0.02214267138624564,0.0003,0.011345528,3330,0.012329477316234261,-0.14466850459575653,0.2,0.8631920963525772
60.0,171520,335,-6.393985090000002,63,2696,-2.070684963464737,0.1236328125,-0.018178572971373798,0.0003,0.012297351,3340,0.026538180164061488,-0.12121514230966568,0.2,0.7733924835920334
60.0,172032,336,-6.388573509999999,63,2704,-2.0350712537765503,0.1283203125,-0.021957364509580655,0.0003,0.010747899,3350,0.011041501449653879,-0.12740200757980347,0.2,0.8179446011781693
60.0,172544,337,-6.39192796,63,2712,-1.9767135605216026,0.0974609375,-0.021866274814237842,0.0003,0.009543957,3360,0.02744811720913276,-0.1392904669046402,0.2,0.6704792976379395
60.0,173056,338,-6.42487379,63,2721,-2.081505188345909,0.2380859375,-0.024767303268890827,0.0003,0.018456738,3370,0.01759897157899104,-0.12677253782749176,0.2,0.7511845231056213
60.0,173568,339,-6.402485340000001,63,2728,-2.0969450771808624,0.0681640625,-0.017379940743558107,0.0003,0.010455137,3380,0.013494564878055827,-0.12843061983585358,0.2,0.9297299385070801
60.0,174080,340,-6.3888944500000004,63,2737,-2.0437620371580123,0.1193359375,-0.018225541117135435,0.0003,0.011729227,3390,0.01657551674870774,-0.11446366459131241,0.2,0.873339056968689
60.0,174592,341,-6.426528890000001,63,2744,-2.1072278708219527,0.07578125,-0.01337126541766338,0.0003,0.00890392,3400,0.015461133141070605,-0.10586432367563248,0.2,0.8270868062973022
60.0,175104,342,-6.415158749999998,63,2752,-2.12692049741745,0.0890625,-0.019743644003756344,0.0003,0.011266209,3410,0.12159595082048327,-0.07833921909332275,0.2,0.4991547465324402
60.0,175616,343,-6.42941945,63,2760,-2.1288532286882402,0.0919921875,-0.01824814606225118,0.0003,0.011877789,3420,0.021488637558650225,-0.1381540596485138,0.2,0.7974904179573059
60.0,176128,344,-6.464574659999999,63,2769,-2.1109708338975905,0.1111328125,-0.019448057998670266,0.0003,0.011444949,3430,0.01641701200278476,-0.1349843144416809,0.2,0.9117551371455193
60.0,176640,345,-6.465124919999999,63,2778,-2.1113623857498167,0.07578125,-0.016743100064923057,0.0003,0.010111687,3440,0.04397784764878452,-0.1215100809931755,0.2,0.6950900256633759
60.0,177152,346,-6.43551184,63,2786,-2.072966864705086,0.073828125,-0.016107149590970947,0.0003,0.0099340025,3450,0.080054436030332,-0.06014261394739151,0.2,0.7241397798061371
60.0,177664,347,-6.478316619999999,63,2794,-2.0963109195232392,0.1185546875,-0.02293697402928956,0.0003,0.01321817,3460,0.05579374978551641,-0.09187054634094238,0.2,0.7587521523237228
60.0,178176,348,-6.493093810000001,63,2802,-2.125655487179756,0.1498046875,-0.02301216677587945,0.0003,0.013797302,3470,0.0587775900028646,-0.1002817153930664,0.2,0.6706036329269409
60.0,178688,349,-6.47568494,63,2810,-2.0870488554239275,0.1849609375,-0.02959670081618242,0.0003,0.0141785145,3480,0.016346930537838488,-0.14275574684143066,0.2,0.8157561123371124
60.0,179200,350,-6.4596672500000025,63,2818,-2.1022787421941755,0.1669921875,-0.02147235064767301,0.0003,0.014226573,3490,0.024804385064635427,-0.11439737677574158,0.2,0.6750746369361877
60.0,179712,351,-6.4562457900000005,63,2825,-2.10820315182209,0.1376953125,-0.023505821777507662,0.0003,0.0132870395,3500,0.013082715991185979,-0.12415721267461777,0.2,0.8746215999126434
60.0,180224,352,-6.4703024000000005,63,2833,-2.093883416056633,0.1109375,-0.02246209125733003,0.0003,0.012066117,3510,0.014588897069916128,-0.14150263369083405,0.2,0.7369784712791443
60.0,180736,353,-6.376901100000001,63,2842,-2.0765818893909453,0.101171875,-0.017821175907738507,0.0003,0.009520274,3520,0.02573671764694154,-0.08859822899103165,0.2,0.7502377778291702
60.0,181248,354,-6.410428130000001,63,2850,-2.028383858501911,0.1646484375,-0.023730553954374047,0.0003,0.013407337,3530,0.011970300559187307,-0.12812133133411407,0.2,0.8560805767774582
60.0,181760,355,-6.378544410000001,63,2858,-2.080392152070999,0.076953125,-0.013861200941028074,0.0003,0.010563027,3540,0.040977574652060866,-0.11353600025177002,0.2,0.7060841619968414
60.0,182272,356,-6.36785886,63,2866,-2.0282687813043596,0.08984375,-0.016922334040282296,0.0003,0.009489512,3550,0.024613772297743707,-0.1272774338722229,0.2,0.7402577698230743
60.0,182784,357,-6.355202360000001,63,2874,-2.0924310803413393,0.1259765625,-0.015385494171641766,0.0003,0.012269776,3560,0.03121555536054075,-0.09194522351026535,0.2,0.756545215845108
60.0,183296,358,-6.33692691,63,2881,-2.1274227291345595,0.1525390625,-0.02139218633528799,0.0003,0.016839277,3570,0.016006655432283877,-0.12612774968147278,0.2,0.8659291565418243
60.0,183808,359,-6.300542429999999,63,2889,-2.120116686820984,0.076171875,-0.017335987207479774,0.0003,0.008477127,3580,0.014671273919520899,-0.10953376442193985,0.2,0.8574137687683105
60.0,184320,360,-6.31226569,63,2898,-2.121260142326355,0.137890625,-0.0273931824718602,0.0003,0.011562698,3590,0.00664864354475867,-0.1502193659543991,0.2,0.9343190342187881
